From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),AT (degree C),RF (mm)
2021-01-01 08:00:00,60.0,81.75,1.02,42.23,33.41387352465582,17.93,5.63,0.51,46.77,27.02,82.25,1.93,180.11274390508322,,714.0,17.58,
2021-01-01 09:00:00,64.5,89.5,0.53,41.38,33.41387352465582,17.65,5.47,0.48,45.14,26.77,71.5,2.23,180.11274390508322,,714.25,19.3,
2021-01-01 10:00:00,60.75,92.0,0.98,38.88,33.41387352465582,17.65,3.7,0.54,45.07,24.33,65.5,1.77,180.11274390508322,,714.75,20.55,
2021-01-01 11:00:00,61.25,101.25,0.62,30.98,33.41387352465582,15.4,2.3,0.45,45.05,20.47,56.5,2.25,180.11274390508322,,714.0,22.08,
2021-01-01 12:00:00,53.5,90.5,0.55,28.3,33.41387352465582,14.33,3.07,0.42,44.77,19.98,51.5,2.35,180.11274390508322,,713.25,23.75,
2021-01-01 13:00:00,47.25,79.0,0.65,26.4,33.41387352465582,13.45,2.62,0.27,45.15,20.0,50.25,2.52,180.11274390508322,,712.25,24.7,
2021-01-01 14:00:00,49.5,68.5,0.78,27.85,33.41387352465582,14.4,3.17,0.23,43.03,20.75,49.25,2.33,180.11274390508322,,711.5,25.38,
2021-01-01 15:00:00,46.25,72.75,0.93,35.62,33.41387352465582,16.65,2.73,0.31,41.72,26.43,49.75,2.15,180.11274390508322,,711.0,25.55,
2021-01-01 16:00:00,49.5,73.5,0.7,42.82,33.41387352465582,17.0,4.23,0.44,43.33,26.8,50.25,2.12,180.11274390508322,,711.0,25.22,
2021-01-02 08:00:00,59.0,75.5,0.83,42.88,33.41387352465582,18.88,5.4,0.53,44.98,26.95,83.0,1.27,180.11274390508322,,714.5,17.4,
2021-01-02 09:00:00,65.0,95.0,0.8,43.8,33.41387352465582,18.9,5.0,0.57,44.92,26.8,81.0,1.8,180.11274390508322,,715.0,18.3,
2021-01-02 10:00:00,49.75,86.5,0.73,42.2,33.41387352465582,17.18,3.3,0.57,43.09,24.88,68.25,2.05,180.11274390508322,,714.0,20.25,
2021-01-02 11:00:00,40.33,71.67,0.57,32.87,33.41387352465582,14.3,1.7,0.43,45.47,20.2,64.67,2.23,180.11274390508322,,713.67,23.2,
2021-01-02 12:00:00,35.0,63.0,1.0,34.5,33.41387352465582,14.03,1.9,0.51,47.39,19.87,63.67,2.2,180.11274390508322,,712.67,24.0,
2021-01-02 13:00:00,39.67,63.67,0.9,37.23,33.41387352465582,13.57,1.57,0.55,44.66,20.0,65.67,1.97,180.11274390508322,,711.33,24.77,
2021-01-02 14:00:00,45.25,67.5,0.78,39.17,33.41387352465582,15.2,4.4,0.57,43.57,20.7,68.25,1.82,180.11274390508322,,711.0,24.4,
2021-01-02 15:00:00,46.5,71.75,1.05,44.85,33.41387352465582,17.85,4.93,0.66,41.77,26.4,70.0,1.65,180.11274390508322,,710.5,23.38,
2021-01-02 16:00:00,48.33,82.67,0.47,48.67,33.41387352465582,18.73,6.85,0.59,41.67,27.0,70.33,1.37,180.11274390508322,,711.0,22.83,
2021-01-03 08:00:00,46.33,66.33,0.83,37.33,33.41387352465582,16.7,5.47,0.38,26.28,26.9,78.0,1.87,180.11274390508322,,712.0,19.47,
2021-01-03 09:00:00,43.75,66.5,0.85,38.1,33.41387352465582,16.22,6.12,0.39,24.63,26.87,74.5,1.75,180.11274390508322,,712.0,21.25,
2021-01-03 10:00:00,46.0,71.0,0.75,37.45,33.41387352465582,15.75,4.2,0.36,27.48,26.55,70.5,2.0,180.11274390508322,,712.0,22.6,
2021-01-03 11:00:00,38.0,60.0,1.17,30.4,33.41387352465582,13.47,2.3,0.42,26.74,20.37,69.33,1.93,180.11274390508322,,712.0,24.1,
2021-01-03 12:00:00,30.0,58.5,0.95,24.4,33.41387352465582,12.45,2.15,0.32,27.36,20.4,66.5,2.0,180.11274390508322,,710.5,24.8,
2021-01-03 13:00:00,26.0,54.0,0.75,22.75,33.41387352465582,11.7,1.9,0.26,28.62,19.5,61.0,2.15,180.11274390508322,,710.0,25.4,
2021-01-03 14:00:00,27.75,43.25,0.88,22.12,33.41387352465582,11.88,3.0,0.28,25.66,20.45,66.0,2.02,180.11274390508322,,709.0,26.43,
2021-01-03 15:00:00,28.0,45.0,0.5,27.1,33.41387352465582,15.3,2.5,0.35,44.08,27.1,71.0,1.8,180.11274390508322,,709.0,24.8,
2021-01-03 16:00:00,28.0,45.0,0.73,26.97,33.41387352465582,15.13,7.9,0.34,43.61,27.0,70.33,1.77,180.11274390508322,,709.0,24.8,
2021-01-04 08:00:00,37.0,48.5,1.4,35.55,33.41387352465582,14.35,4.2,0.46,21.53,27.0,87.5,2.25,180.11274390508322,,713.0,19.3,
2021-01-04 09:00:00,,,,,33.41387352465582,,,,,,,,180.11274390508322,,,,
2021-01-04 10:00:00,29.67,57.0,0.45,38.43,33.41387352465582,13.87,4.4,0.56,23.25,26.27,78.67,1.97,180.11274390508322,,713.0,19.87,
2021-01-04 11:00:00,26.0,56.5,0.3,28.55,33.41387352465582,11.8,3.45,0.5,32.65,19.55,69.0,1.75,180.11274390508322,,712.0,21.95,
2021-01-04 12:00:00,23.0,56.0,0.45,30.55,33.41387352465582,10.9,2.3,0.48,39.58,19.95,66.5,1.5,180.11274390508322,,711.5,22.9,
2021-01-04 13:00:00,22.0,41.0,0.7,25.4,33.41387352465582,11.05,2.55,0.41,35.48,20.1,68.0,1.35,180.11274390508322,,711.0,23.8,
2021-01-04 14:00:00,26.0,43.0,0.7,25.1,33.41387352465582,11.0,3.2,0.45,39.76,20.2,68.0,1.2,180.11274390508322,,710.0,22.8,
2021-01-04 15:00:00,25.0,47.33,0.83,34.4,33.41387352465582,12.93,4.5,0.56,36.31,26.8,69.33,1.17,180.11274390508322,,710.0,22.47,
2021-01-04 16:00:00,29.5,53.0,1.1,39.0,33.41387352465582,13.5,6.5,0.56,34.67,27.0,72.0,1.25,180.11274390508322,,710.0,22.15,
2021-01-05 08:00:00,34.0,54.0,0.8,37.6,33.41387352465582,13.3,4.1,0.45,24.83,26.9,85.0,1.9,180.11274390508322,,713.0,19.3,
2021-01-05 09:00:00,26.75,52.25,0.93,40.3,33.41387352465582,13.05,5.97,0.58,23.52,26.75,82.25,2.0,180.11274390508322,,714.0,20.42,
2021-01-05 10:00:00,30.0,55.33,0.5,41.53,33.41387352465582,13.4,4.47,0.56,25.23,26.7,75.33,1.77,180.11274390508322,,713.33,21.77,
2021-01-05 11:00:00,30.0,54.25,0.72,35.35,33.41387352465582,12.15,2.57,0.55,27.43,20.35,70.0,1.88,180.11274390508322,,712.5,23.5,
2021-01-05 12:00:00,24.0,55.0,0.77,32.4,33.41387352465582,11.03,1.4,0.48,37.15,20.87,64.67,1.93,180.11274390508322,,712.0,24.7,
2021-01-05 13:00:00,25.5,48.5,0.8,27.3,33.41387352465582,11.55,0.2,0.47,53.27,21.15,64.5,2.15,180.11274390508322,,710.5,26.8,
2021-01-05 14:00:00,20.5,43.5,1.02,23.77,33.41387352465582,11.05,2.43,0.42,47.87,20.65,66.25,1.93,180.11274390508322,,710.0,26.62,
2021-01-05 15:00:00,19.67,42.33,0.77,29.57,33.41387352465582,12.6,3.7,0.43,47.39,25.33,69.67,1.77,180.11274390508322,,710.0,25.97,
2021-01-05 16:00:00,20.0,43.5,0.8,32.4,33.41387352465582,13.15,5.6,0.42,49.7,27.0,72.5,2.05,180.11274390508322,,710.0,24.7,
2021-01-06 08:00:00,16.0,26.5,1.0,31.2,33.41387352465582,12.12,3.37,0.43,31.62,27.2,88.25,1.73,180.11274390508322,,712.75,20.2,
2021-01-06 09:00:00,16.0,34.0,0.43,28.77,33.41387352465582,12.17,3.4,0.38,33.17,26.9,80.33,2.1,180.11274390508322,,713.0,21.4,
2021-01-06 10:00:00,11.33,26.0,0.77,30.33,33.41387352465582,15.6,3.7,0.48,38.23,29.03,82.0,1.8,180.11274390508322,,712.67,23.03,
2021-01-06 11:00:00,14.0,24.5,0.35,40.75,33.41387352465582,19.05,1.8,0.41,50.83,32.45,72.5,1.95,180.11274390508322,,711.5,24.0,
2021-01-06 12:00:00,17.0,26.0,0.77,32.87,33.41387352465582,12.2,3.95,0.22,45.84,25.77,74.67,1.7,180.11274390508322,,711.0,24.3,
2021-01-06 13:00:00,15.0,32.0,1.0,33.1,33.41387352465582,21.2,2.5,0.69,42.57,31.7,83.0,1.0,180.11274390508322,,710.0,23.9,
2021-01-06 14:00:00,11.0,24.0,0.8,31.5,33.41387352465582,12.0,0.9,0.24,55.45,23.15,80.5,1.6,180.11274390508322,,709.0,21.9,
2021-01-06 15:00:00,12.0,18.0,0.9,33.8,33.41387352465582,24.6,,0.71,46.41,35.45,84.5,0.65,180.11274390508322,,709.0,22.4,
2021-01-06 16:00:00,1.0,28.0,0.93,39.23,33.41387352465582,10.63,,0.46,61.89,20.43,86.0,1.07,180.11274390508322,,709.0,20.7,
2021-01-07 08:00:00,,,,,33.41387352465582,,,0.59,49.75,,90.67,1.2,180.11274390508322,,712.0,19.1,
2021-01-07 09:00:00,6.0,28.0,2.9,48.4,33.41387352465582,14.7,1.4,0.45,65.94,35.1,90.0,1.4,180.11274390508322,,712.0,19.52,
2021-01-07 10:00:00,7.0,28.0,1.2,47.12,33.41387352465582,10.77,2.53,0.71,52.76,27.18,88.0,1.47,180.11274390508322,,711.5,20.2,
2021-01-07 11:00:00,10.25,27.75,0.53,30.77,33.41387352465582,9.32,0.68,0.62,50.55,21.48,81.5,2.05,180.11274390508322,,710.25,21.45,
2021-01-07 12:00:00,16.0,31.0,0.5,33.25,33.41387352465582,9.0,3.55,0.58,39.84,22.45,74.5,2.25,180.11274390508322,,709.0,22.9,
2021-01-07 13:00:00,21.0,35.0,1.45,30.25,33.41387352465582,9.4,4.35,0.55,47.58,22.15,76.5,1.95,180.11274390508322,,709.0,23.3,
2021-01-07 14:00:00,15.0,33.5,1.1,33.5,33.41387352465582,9.25,2.9,0.54,46.64,21.1,72.0,2.0,180.11274390508322,,708.0,23.2,
2021-01-07 15:00:00,13.0,26.67,0.97,38.27,33.41387352465582,9.97,2.67,0.62,45.9,26.13,69.67,2.03,180.11274390508322,,707.33,24.03,
2021-01-07 16:00:00,13.5,23.25,0.47,40.65,33.41387352465582,10.15,2.37,0.65,47.6,26.95,70.75,1.62,180.11274390508322,,707.0,24.4,
2021-01-08 08:00:00,,,,,33.41387352465582,,,,,,,,180.11274390508322,,,,
2021-01-08 09:00:00,,,,,33.41387352465582,,,,,,,,180.11274390508322,,,,
2021-01-08 10:00:00,21.0,37.75,0.68,41.8,33.41387352465582,11.55,0.75,0.29,31.57,26.9,70.25,1.6,180.11274390508322,,712.0,22.98,
2021-01-08 11:00:00,21.0,37.0,0.65,40.7,33.41387352465582,11.6,1.15,0.23,31.67,26.9,68.0,1.75,180.11274390508322,,711.0,23.5,
2021-01-08 12:00:00,21.25,36.0,1.0,27.8,33.41387352465582,12.0,1.3,0.19,30.13,22.35,76.0,1.73,180.11274390508322,,710.0,24.1,
2021-01-08 13:00:00,20.67,37.0,0.67,32.7,33.41387352465582,11.5,1.6,0.22,34.7,21.83,72.0,1.67,180.11274390508322,,708.67,23.23,
2021-01-08 14:00:00,18.25,31.25,0.72,35.07,33.41387352465582,11.05,1.4,0.36,43.38,21.32,64.5,1.58,180.11274390508322,,708.0,24.35,
2021-01-08 15:00:00,19.0,26.0,0.6,31.6,33.41387352465582,10.8,1.2,0.44,55.37,21.2,62.0,1.7,180.11274390508322,,708.0,25.7,
2021-01-08 16:00:00,15.0,19.0,0.5,34.57,33.41387352465582,11.53,1.75,0.51,47.21,26.27,61.33,1.93,180.11274390508322,,707.0,26.4,
2021-01-09 08:00:00,22.0,30.5,0.65,34.8,33.41387352465582,11.92,1.37,0.55,31.35,26.45,83.25,1.55,180.11274390508322,,711.25,20.27,
2021-01-09 09:00:00,22.67,36.33,0.67,38.77,33.41387352465582,12.07,1.47,0.54,32.95,27.33,84.0,1.47,180.11274390508322,,712.0,20.37,
2021-01-09 10:00:00,25.0,37.0,0.5,38.4,33.41387352465582,11.75,1.55,0.57,32.87,27.05,78.0,1.05,180.11274390508322,,712.0,20.9,
2021-01-09 11:00:00,26.0,41.0,0.4,39.65,33.41387352465582,11.6,1.0,0.61,31.19,26.95,73.5,1.2,180.11274390508322,,711.5,21.7,
2021-01-09 12:00:00,22.33,35.0,0.57,26.63,33.41387352465582,12.2,2.2,0.64,32.28,22.47,71.0,1.27,180.11274390508322,,710.33,22.77,
2021-01-09 13:00:00,19.0,34.33,0.87,28.43,33.41387352465582,11.27,1.87,0.66,31.9,22.07,67.67,1.0,180.11274390508322,,709.33,23.17,
2021-01-09 14:00:00,15.0,29.0,0.45,32.35,33.41387352465582,13.55,3.0,0.83,27.71,26.05,70.0,1.2,180.11274390508322,,709.0,23.7,
2021-01-09 15:00:00,18.25,31.0,0.82,32.35,33.41387352465582,10.82,2.43,0.72,34.27,20.88,71.0,1.25,180.11274390508322,,708.5,23.15,
2021-01-09 16:00:00,22.0,37.33,0.97,36.03,33.41387352465582,11.27,0.67,0.78,32.23,23.57,67.0,1.67,180.11274390508322,,709.0,23.23,
2021-01-10 08:00:00,30.33,50.33,0.63,32.0,33.41387352465582,12.43,3.23,0.45,33.16,24.17,84.67,1.63,180.11274390508322,,713.0,18.73,
2021-01-10 09:00:00,33.67,54.0,1.13,37.5,33.41387352465582,12.03,3.7,0.48,32.18,26.97,79.67,1.97,180.11274390508322,,713.0,19.63,
2021-01-10 10:00:00,33.0,51.33,1.07,41.17,33.41387352465582,11.63,2.13,0.5,31.15,26.87,73.33,1.5,180.11274390508322,,713.0,21.0,
2021-01-10 11:00:00,28.75,48.25,1.4,42.75,33.41387352465582,11.75,1.9,0.57,32.31,26.9,66.5,1.6,180.11274390508322,,712.0,22.6,
2021-01-10 12:00:00,28.0,43.0,0.7,40.7,33.41387352465582,11.7,1.5,0.52,29.4,26.9,59.0,1.8,180.11274390508322,,711.0,24.4,
2021-01-10 13:00:00,23.25,38.5,1.15,25.0,33.41387352465582,11.32,1.47,0.47,32.2,21.63,55.5,1.73,180.11274390508322,,709.75,26.2,
2021-01-10 14:00:00,21.25,38.0,0.85,27.55,33.41387352465582,10.55,0.7,0.48,34.66,21.3,57.75,1.48,180.11274390508322,,709.0,26.95,
2021-01-10 15:00:00,22.0,32.0,0.7,31.1,33.41387352465582,10.5,0.7,0.51,25.56,21.6,55.5,1.1,180.11274390508322,,708.5,26.5,
2021-01-10 16:00:00,19.0,39.0,1.0,31.5,33.41387352465582,11.1,1.0,0.55,30.71,22.4,58.0,1.0,180.11274390508322,,708.0,25.8,
2021-01-11 08:00:00,39.67,60.33,,32.23,33.41387352465582,12.63,2.0,0.6,29.74,22.13,80.67,1.17,180.11274390508322,,713.0,19.63,
2021-01-11 09:00:00,33.0,61.0,0.3,41.3,33.41387352465582,11.9,2.7,0.7,41.51,26.6,69.0,1.2,180.11274390508322,,713.0,20.3,
2021-01-11 10:00:00,29.0,51.33,0.97,45.37,33.41387352465582,12.3,2.75,0.7,42.06,26.93,67.67,1.57,180.11274390508322,,712.67,22.23,
2021-01-11 11:00:00,29.0,54.0,1.0,44.75,33.41387352465582,12.2,2.45,0.59,43.27,26.8,66.5,1.3,180.11274390508322,,712.0,22.9,
2021-01-11 12:00:00,32.67,90.33,0.9,44.27,33.41387352465582,12.37,1.0,0.59,42.02,26.73,62.0,1.33,180.11274390508322,,711.33,23.9,
2021-01-11 13:00:00,32.33,70.0,0.8,35.47,33.41387352465582,13.07,0.6,0.58,48.24,22.87,61.33,1.6,180.11274390508322,,710.67,24.97,
2021-01-11 14:00:00,26.5,63.75,0.7,30.02,33.41387352465582,12.4,1.93,0.51,46.45,22.02,60.75,1.9,180.11274390508322,,710.0,25.1,
2021-01-11 15:00:00,19.0,51.0,1.0,30.15,33.41387352465582,12.0,2.55,0.5,42.45,22.0,61.0,1.4,180.11274390508322,,710.0,25.1,
2021-01-11 16:00:00,27.0,57.0,0.55,32.4,33.41387352465582,12.15,1.3,0.46,41.05,22.3,62.5,1.45,180.11274390508322,,710.0,25.2,
2021-01-12 08:00:00,31.33,54.0,0.57,22.97,33.41387352465582,13.9,1.45,0.41,28.07,23.93,76.67,1.83,180.11274390508322,,713.0,18.6,
2021-01-12 09:00:00,25.5,58.75,0.88,31.67,33.41387352465582,12.22,0.83,0.52,30.5,25.62,68.5,1.9,180.11274390508322,,713.0,19.67,
2021-01-12 10:00:00,24.67,65.0,0.7,37.8,33.41387352465582,11.97,3.0,0.55,36.26,26.7,65.0,2.13,180.11274390508322,,713.0,20.83,
2021-01-12 11:00:00,24.67,72.67,1.17,42.17,33.41387352465582,12.43,2.83,0.56,34.89,26.73,65.33,1.77,180.11274390508322,,713.0,21.6,
2021-01-12 12:00:00,24.0,72.0,1.37,43.5,33.41387352465582,12.9,2.93,0.6,36.52,27.57,64.33,1.47,180.11274390508322,,712.33,21.93,
2021-01-12 13:00:00,26.33,70.0,0.97,30.9,33.41387352465582,13.87,2.13,0.48,36.29,24.97,60.0,2.07,180.11274390508322,,711.33,22.47,
2021-01-12 14:00:00,24.25,67.25,0.55,21.82,33.41387352465582,13.22,1.3,0.42,36.07,23.27,63.75,1.75,180.11274390508322,,710.5,22.85,
2021-01-12 15:00:00,28.0,71.0,0.6,25.1,33.41387352465582,13.25,1.05,0.47,36.34,23.15,64.0,1.55,180.11274390508322,,710.0,22.4,
2021-01-12 16:00:00,33.0,65.0,0.55,26.55,33.41387352465582,12.95,1.35,0.43,33.92,22.85,62.5,1.75,180.11274390508322,,710.0,22.8,
2021-01-13 08:00:00,59.67,94.67,0.53,26.7,33.41387352465582,14.97,2.27,0.67,29.84,23.53,77.0,1.43,180.11274390508322,,712.67,17.5,
2021-01-13 09:00:00,43.0,74.0,1.25,25.05,33.41387352465582,14.0,1.45,0.59,28.69,24.05,69.0,1.85,180.11274390508322,,713.0,18.5,
2021-01-13 10:00:00,37.67,70.67,1.2,39.03,33.41387352465582,12.6,1.07,0.68,,26.87,64.33,1.73,180.11274390508322,,713.0,21.67,
2021-01-13 11:00:00,35.0,78.0,1.1,36.97,33.41387352465582,12.73,0.73,0.59,,26.93,55.33,2.17,180.11274390508322,,712.33,22.6,
2021-01-13 12:00:00,24.25,57.5,0.65,34.62,33.41387352465582,12.3,2.5,0.48,,26.95,48.5,2.23,180.11274390508322,,711.5,25.6,
2021-01-13 13:00:00,21.5,61.75,0.85,28.7,33.41387352465582,12.68,2.72,0.46,,25.4,49.5,1.82,180.11274390508322,,710.5,26.85,
2021-01-13 14:00:00,29.0,52.0,0.57,23.83,33.41387352465582,12.03,1.15,0.43,,21.83,47.67,2.13,180.11274390508322,,710.0,27.0,
2021-01-13 15:00:00,23.25,39.0,0.68,16.17,33.41387352465582,10.62,0.45,0.24,,21.05,47.75,2.17,180.11274390508322,,761.5,27.13,
2021-01-13 16:00:00,26.0,41.0,0.3,19.1,33.41387352465582,11.5,1.0,0.33,,22.9,50.0,1.7,180.11274390508322,,710.0,26.8,
2021-01-14 08:00:00,55.0,78.67,0.93,20.6,33.41387352465582,15.23,1.4,0.62,27.17,23.73,79.0,2.2,180.11274390508322,,713.0,17.67,
2021-01-14 09:00:00,51.0,68.33,0.57,19.03,33.41387352465582,15.63,1.3,0.65,28.71,25.83,83.33,1.93,180.11274390508322,,713.67,18.57,
2021-01-14 10:00:00,41.5,60.0,0.88,22.95,33.41387352465582,14.45,3.4,0.67,28.33,27.05,81.75,1.67,180.11274390508322,,714.0,18.38,
2021-01-14 11:00:00,36.0,56.67,1.13,28.27,33.41387352465582,14.6,3.67,0.71,29.44,26.97,69.0,1.9,180.11274390508322,,713.33,20.43,
2021-01-14 12:00:00,34.0,56.0,1.05,26.9,33.41387352465582,14.2,1.95,0.65,29.07,27.0,62.0,2.0,180.11274390508322,,712.0,22.9,
2021-01-14 13:00:00,29.0,49.0,0.5,25.8,33.41387352465582,14.4,1.7,0.73,26.58,27.2,61.0,1.6,180.11274390508322,,711.0,24.3,
2021-01-14 14:00:00,30.75,56.5,0.95,19.15,33.41387352465582,14.0,1.7,0.6,32.35,22.58,62.75,1.95,180.11274390508322,,710.0,24.05,
2021-01-14 15:00:00,33.67,53.0,1.17,18.87,33.41387352465582,12.5,2.27,0.47,35.95,21.27,60.33,1.9,180.11274390508322,,709.67,24.27,
2021-01-14 16:00:00,35.67,51.33,0.87,24.07,33.41387352465582,12.43,2.65,0.48,35.13,22.5,58.0,1.57,180.11274390508322,,709.67,25.03,
2021-01-15 08:00:00,54.67,76.67,0.83,20.7,33.41387352465582,15.53,1.2,0.37,26.45,23.43,71.67,1.73,180.11274390508322,,713.0,18.8,
2021-01-15 09:00:00,52.0,76.0,0.7,20.2,33.41387352465582,13.0,0.2,0.22,24.95,23.0,63.0,1.9,180.11274390508322,,713.0,20.4,
2021-01-15 10:00:00,35.5,57.5,0.75,27.85,33.41387352465582,12.45,2.35,0.34,27.2,26.8,58.0,2.15,180.11274390508322,,713.0,23.25,
2021-01-15 11:00:00,33.33,55.33,0.77,25.77,33.41387352465582,12.53,3.0,0.31,41.31,26.87,57.33,2.27,180.11274390508322,,712.0,24.43,
2021-01-15 12:00:00,33.67,51.67,0.8,22.03,33.41387352465582,13.27,3.15,0.3,42.94,26.93,55.67,2.03,180.11274390508322,,711.33,25.6,
2021-01-15 13:00:00,35.67,57.0,0.83,21.67,33.41387352465582,14.1,3.83,0.35,42.51,26.97,56.33,1.93,180.11274390508322,,710.33,26.07,
2021-01-15 14:00:00,40.0,61.0,0.63,12.63,33.41387352465582,14.43,2.07,0.17,49.78,22.97,55.0,1.67,180.11274390508322,,710.0,25.77,
2021-01-15 15:00:00,37.25,59.75,0.75,13.35,33.41387352465582,12.85,0.9,0.1,50.0,22.67,53.0,1.73,180.11274390508322,,709.5,25.82,
2021-01-15 16:00:00,34.0,57.0,0.45,15.15,33.41387352465582,13.5,2.1,0.14,50.25,24.45,52.0,1.45,180.11274390508322,,709.0,26.2,
2021-01-16 08:00:00,63.0,100.67,0.43,18.4,33.41387352465582,16.47,2.7,0.2,27.91,24.37,85.0,1.1,180.11274390508322,,712.0,18.2,
2021-01-16 09:00:00,63.67,96.33,0.6,18.1,33.41387352465582,15.83,3.57,0.21,34.14,24.9,79.67,1.43,180.11274390508322,,712.0,18.83,
2021-01-16 10:00:00,55.33,81.0,0.87,21.67,33.41387352465582,14.3,2.5,0.22,33.95,26.8,71.33,1.7,180.11274390508322,,712.0,20.53,
2021-01-16 11:00:00,52.0,73.0,0.8,23.25,33.41387352465582,13.55,1.55,0.2,34.71,27.0,65.0,1.65,180.11274390508322,,712.0,22.2,
2021-01-16 12:00:00,50.5,75.0,0.75,22.85,33.41387352465582,13.85,3.5,0.18,36.01,26.95,54.5,1.75,180.11274390508322,,710.0,25.75,
2021-01-16 13:00:00,48.67,79.0,0.9,25.27,33.41387352465582,14.0,3.77,0.26,34.54,27.0,50.0,1.87,180.11274390508322,,709.0,27.07,
2021-01-16 14:00:00,41.5,69.5,0.75,15.5,33.41387352465582,14.65,1.85,0.11,35.88,24.75,50.5,1.8,180.11274390508322,,708.0,27.55,
2021-01-16 15:00:00,38.0,63.5,0.55,15.4,33.41387352465582,13.2,0.8,0.05,34.61,24.3,49.0,1.75,180.11274390508322,,708.0,27.3,
2021-01-16 16:00:00,39.0,67.0,0.15,18.5,33.41387352465582,12.9,1.2,0.08,35.64,24.2,49.5,1.5,180.11274390508322,,708.0,27.5,
2021-01-17 08:00:00,45.0,61.5,0.5,16.9,33.41387352465582,13.8,3.7,0.21,24.95,24.25,78.0,1.2,180.11274390508322,,713.0,19.25,
2021-01-17 09:00:00,50.0,68.0,0.8,17.7,33.41387352465582,13.67,2.07,0.22,25.25,23.93,70.67,1.23,180.11274390508322,,713.0,19.7,
2021-01-17 10:00:00,45.67,67.0,0.73,25.63,33.41387352465582,13.07,0.7,0.33,24.21,26.87,62.0,1.23,180.11274390508322,,713.0,22.97,
2021-01-17 11:00:00,40.0,69.67,0.87,29.73,33.41387352465582,12.93,1.23,0.34,24.62,26.9,52.33,1.67,180.11274390508322,,712.0,24.9,
2021-01-17 12:00:00,38.67,67.0,0.73,26.8,33.41387352465582,12.8,3.37,0.3,25.06,26.9,43.67,1.73,180.11274390508322,,711.0,26.53,
2021-01-17 13:00:00,40.0,67.0,0.65,33.25,33.41387352465582,12.5,2.5,0.35,22.27,26.9,39.0,1.65,180.11274390508322,,710.0,27.4,
2021-01-17 14:00:00,37.0,61.0,0.83,21.8,33.41387352465582,14.2,1.9,0.27,25.08,26.7,37.67,1.8,180.11274390508322,,709.0,29.2,
2021-01-17 15:00:00,33.0,62.0,0.7,19.0,33.41387352465582,13.63,1.47,0.18,24.52,26.2,31.67,1.77,180.11274390508322,,709.0,29.9,
2021-01-17 16:00:00,42.5,55.5,0.53,24.93,33.41387352465582,12.98,2.17,0.22,25.38,26.6,34.0,1.82,180.11274390508322,,709.0,29.85,
2021-01-18 08:00:00,37.0,61.0,1.5,24.1,33.41387352465582,15.5,2.2,0.48,28.62,26.1,73.0,1.8,180.11274390508322,,714.0,18.5,
2021-01-18 09:00:00,38.5,63.5,0.78,25.0,33.41387352465582,15.4,2.0,0.51,28.6,26.1,65.0,2.45,180.11274390508322,,714.75,19.0,
2021-01-18 10:00:00,43.0,71.0,0.9,25.1,33.41387352465582,13.5,1.3,0.47,42.7,27.3,56.0,2.15,180.11274390508322,,714.0,20.5,
2021-01-18 11:00:00,32.0,54.0,1.0,28.1,33.41387352465582,12.33,0.23,0.43,46.8,26.83,48.33,2.07,180.11274390508322,,714.0,22.8,
2021-01-18 12:00:00,30.67,56.67,0.77,33.03,33.41387352465582,12.33,2.53,0.46,45.12,26.77,39.0,2.03,180.11274390508322,,712.33,24.7,
2021-01-18 13:00:00,30.0,54.5,0.8,31.85,33.41387352465582,12.35,2.75,0.51,45.64,26.8,37.0,1.95,180.11274390508322,,711.5,,
2021-01-18 14:00:00,29.33,55.0,0.8,24.77,33.41387352465582,13.77,3.8,0.51,44.45,27.27,36.0,1.93,180.11274390508322,,710.33,,
2021-01-18 15:00:00,32.0,55.0,0.7,19.25,33.41387352465582,14.4,3.95,0.5,44.34,28.4,38.0,2.0,180.11274390508322,,710.0,,
2021-01-18 16:00:00,30.0,122.0,0.47,23.73,33.41387352465582,15.07,2.8,0.59,45.92,29.23,39.0,1.63,180.11274390508322,,709.33,,
2021-01-19 08:00:00,45.25,76.5,0.93,23.2,33.41387352465582,18.38,1.17,,30.81,27.93,74.5,1.5,180.11274390508322,,713.75,,
2021-01-19 09:00:00,37.0,72.0,0.7,21.6,33.41387352465582,19.3,0.8,0.57,45.14,28.4,64.0,1.9,180.11274390508322,,714.0,,
2021-01-19 10:00:00,39.0,69.0,0.73,28.97,33.41387352465582,18.17,1.9,0.52,44.11,29.9,53.67,1.6,180.11274390508322,,714.0,,
2021-01-19 11:00:00,39.67,81.0,0.3,42.53,33.41387352465582,15.6,2.93,0.6,45.03,28.3,51.33,1.47,180.11274390508322,,713.33,,
2021-01-19 12:00:00,42.0,82.0,1.0,38.7,33.41387352465582,21.87,1.43,0.75,41.71,31.93,46.0,1.37,180.11274390508322,,712.0,,
2021-01-19 13:00:00,44.0,68.0,1.57,41.07,33.41387352465582,15.87,1.07,0.52,47.44,30.53,44.67,1.27,180.11274390508322,,711.67,,
2021-01-19 14:00:00,35.0,80.0,0.9,30.8,33.41387352465582,15.0,2.95,0.33,55.41,29.1,42.0,1.6,180.11274390508322,,710.0,,
