From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),AT (degree C),RF (mm)
2021-04-09 08:00:00,43.0,,3.6,13.47,10.07,8.7,11.98,0.3,52.07,21.35,45.0,1.9,180.11274390508322,,723.75,27.32,
2021-04-09 09:00:00,48.5,,3.67,12.57,9.65,9.0,11.1,0.43,73.84,26.88,36.5,3.0,180.11274390508322,,724.0,30.78,
2021-04-09 10:00:00,46.75,,3.98,10.57,8.82,9.25,8.97,0.54,91.74,28.03,32.75,2.23,180.11274390508322,,724.0,33.42,
2021-04-09 11:00:00,46.0,,3.77,10.55,8.65,9.2,4.25,0.59,101.25,28.17,31.25,2.95,180.11274390508322,,723.75,35.62,
2021-04-09 12:00:00,47.5,110.0,3.77,11.88,9.35,9.03,10.9,0.7,118.51,24.73,28.75,2.8,180.11274390508322,,723.0,37.0,
2021-04-09 13:00:00,51.5,109.5,3.7,11.6,9.15,8.95,8.9,0.77,131.28,21.0,28.75,4.62,180.11274390508322,,722.0,38.3,
2021-04-09 14:00:00,48.5,105.25,3.58,10.5,8.47,8.98,10.35,0.72,122.92,21.3,27.25,5.72,180.11274390508322,,721.0,38.73,
2021-04-09 15:00:00,43.75,97.25,3.52,10.35,8.38,9.27,8.43,0.71,120.99,21.85,28.0,3.68,180.11274390508322,,720.25,39.03,
2021-04-09 16:00:00,43.5,99.25,3.83,12.88,9.95,8.9,8.28,0.66,111.83,22.25,30.0,2.05,180.11274390508322,,720.0,38.55,
2021-04-10 08:00:00,47.75,106.25,3.53,9.38,7.87,9.32,6.93,0.42,71.33,18.05,44.5,4.15,180.11274390508322,,725.0,28.43,
2021-04-10 09:00:00,45.5,110.5,3.5,9.7,8.03,9.3,10.33,0.47,79.34,25.05,41.0,4.85,180.11274390508322,,725.25,29.7,
2021-04-10 10:00:00,41.75,105.0,3.85,10.12,8.5,9.35,5.0,0.53,90.21,27.98,37.25,5.72,180.11274390508322,,725.0,31.0,
2021-04-10 11:00:00,45.75,112.0,3.83,10.8,8.85,9.43,6.55,0.57,97.0,28.13,36.5,4.7,180.11274390508322,,725.0,32.33,
2021-04-10 12:00:00,52.0,116.25,3.78,12.55,9.75,9.0,8.27,0.64,109.1,28.15,32.5,4.45,180.11274390508322,,725.0,33.33,
2021-04-10 13:00:00,55.5,120.5,3.77,12.07,9.48,8.98,12.82,0.66,112.92,21.78,30.5,5.03,180.11274390508322,,724.0,35.43,
2021-04-10 14:00:00,55.5,120.25,3.33,11.35,8.75,8.93,13.75,0.69,117.85,19.85,29.5,4.07,180.11274390508322,,723.0,36.45,
2021-04-10 15:00:00,51.25,111.25,4.07,10.1,8.68,9.35,13.13,0.65,110.9,19.8,28.5,3.92,180.11274390508322,,722.75,37.42,
2021-04-10 16:00:00,49.25,99.75,3.42,8.75,7.45,9.35,11.0,0.66,112.57,19.35,29.25,3.38,180.11274390508322,,722.0,37.0,
2021-04-11 08:00:00,25.75,,3.92,9.6,8.27,9.0,9.78,0.23,39.91,19.02,49.0,3.5,180.11274390508322,,727.0,26.85,
2021-04-11 09:00:00,24.5,,4.05,8.62,7.9,9.28,7.33,0.2,34.83,17.8,45.5,4.3,180.11274390508322,,727.0,29.23,
2021-04-11 10:00:00,30.25,,3.85,8.18,7.47,9.62,7.12,0.36,62.38,24.78,42.5,5.0,180.11274390508322,,727.0,30.88,
2021-04-11 11:00:00,25.25,,3.45,8.65,7.38,9.43,2.55,0.41,70.43,27.32,38.75,4.35,180.11274390508322,,726.75,32.35,
2021-04-11 12:00:00,25.25,,3.9,9.15,8.1,9.45,3.15,0.43,73.77,27.83,35.25,3.4,180.11274390508322,,726.0,33.88,
2021-04-11 13:00:00,22.0,,3.8,8.7,7.75,9.72,23.72,0.44,74.06,28.58,32.75,3.08,180.11274390508322,,725.0,35.62,
2021-04-11 14:00:00,19.0,,3.67,8.52,7.52,9.65,23.95,0.43,73.8,23.1,31.0,3.08,180.11274390508322,,724.25,36.75,
2021-04-11 15:00:00,17.75,,3.75,9.38,8.02,9.35,24.9,0.42,72.75,19.45,31.0,3.75,180.11274390508322,,723.75,37.2,
2021-04-11 16:00:00,14.75,,3.9,9.3,8.12,9.5,10.85,0.47,79.8,18.85,30.5,3.8,180.11274390508322,,723.0,37.15,
2021-04-12 08:00:00,34.5,85.0,3.65,13.27,10.05,7.53,2.3,0.07,12.7,17.98,48.75,4.4,180.11274390508322,,727.0,28.15,
2021-04-12 09:00:00,26.75,62.5,3.6,11.0,8.8,8.73,1.13,0.12,20.15,18.05,45.25,4.27,180.11274390508322,,727.0,29.9,
2021-04-12 10:00:00,33.75,65.75,3.23,11.15,8.57,8.6,8.5,0.21,35.8,19.28,40.5,2.58,180.11274390508322,,727.0,31.73,
2021-04-12 11:00:00,29.25,64.0,3.35,10.83,8.5,8.78,9.7,0.4,69.21,26.02,37.75,3.28,180.11274390508322,,726.75,33.98,
2021-04-12 12:00:00,25.5,65.75,4.0,10.18,8.68,9.27,8.23,0.44,75.47,27.92,34.25,3.4,180.11274390508322,,726.0,35.5,
2021-04-12 13:00:00,21.5,52.25,3.8,8.93,7.8,9.48,11.8,0.49,85.08,28.08,31.25,4.25,180.11274390508322,,725.0,36.95,
2021-04-12 14:00:00,25.5,78.25,3.98,8.72,7.85,9.3,10.65,0.52,88.16,27.8,38.0,5.7,180.11274390508322,,724.5,36.83,
2021-04-12 15:00:00,32.75,149.25,3.98,8.27,7.6,9.77,6.87,0.54,91.54,23.6,44.0,8.85,180.11274390508322,,724.0,33.12,
2021-04-12 16:00:00,30.5,75.0,3.9,7.73,7.3,9.75,10.7,0.58,99.77,24.35,44.0,7.05,180.11274390508322,,724.0,29.67,
2021-04-13 08:00:00,29.0,74.5,3.42,13.0,9.67,8.25,13.3,0.3,52.28,20.62,47.0,3.2,180.11274390508322,,727.0,26.77,
2021-04-13 09:00:00,30.5,70.0,3.73,10.82,8.8,8.85,11.57,0.26,43.31,19.07,44.0,4.82,180.11274390508322,,727.0,29.58,
2021-04-13 10:00:00,25.5,60.25,3.68,11.47,9.07,8.57,8.0,0.3,50.99,20.35,40.5,4.28,180.11274390508322,,727.0,31.52,
2021-04-13 11:00:00,26.5,61.75,3.35,13.03,9.68,8.4,5.33,0.33,57.35,19.03,38.25,3.83,180.11274390508322,,726.0,33.48,
2021-04-13 12:00:00,32.25,74.25,3.53,12.95,9.75,8.53,4.97,0.46,78.43,22.73,35.75,3.28,180.11274390508322,,725.25,35.0,
2021-04-13 13:00:00,26.75,71.0,3.73,10.6,8.65,9.1,8.85,0.51,87.24,27.3,33.5,3.42,180.11274390508322,,724.25,36.53,
2021-04-13 14:00:00,26.25,56.75,3.92,8.6,7.78,9.58,11.15,0.54,91.48,28.12,32.5,4.4,180.11274390508322,,723.25,37.52,
2021-04-13 15:00:00,27.0,55.25,3.35,8.35,7.18,9.4,13.73,0.55,93.28,28.12,32.0,4.12,180.11274390508322,,722.25,37.68,
2021-04-13 16:00:00,26.5,56.5,3.72,8.12,7.38,9.62,6.97,0.54,92.1,24.33,32.75,4.02,180.11274390508322,,722.0,37.65,
2021-04-14 08:00:00,6.0,26.0,3.45,8.38,7.28,9.72,11.97,0.35,61.1,28.85,47.25,8.0,180.11274390508322,,726.75,25.1,
2021-04-14 09:00:00,6.75,41.0,3.77,8.02,7.32,9.65,10.15,0.39,67.78,27.28,38.75,6.35,180.11274390508322,,727.0,27.75,
2021-04-14 10:00:00,9.25,36.5,3.72,8.27,7.42,9.72,8.53,0.4,69.46,27.2,36.0,5.88,180.11274390508322,,726.5,30.65,
2021-04-14 11:00:00,9.75,20.75,3.62,8.0,7.2,9.75,8.55,0.39,66.37,24.25,34.75,4.85,180.11274390508322,,725.75,32.05,
2021-04-14 12:00:00,9.0,17.25,4.15,8.02,7.67,9.6,6.2,0.4,69.89,20.55,33.0,5.38,180.11274390508322,,724.75,33.65,
2021-04-14 13:00:00,9.75,26.0,3.88,7.57,7.15,9.75,7.8,0.44,74.77,20.77,31.5,2.65,180.11274390508322,,724.0,35.77,
2021-04-14 14:00:00,17.25,36.0,4.05,9.03,8.05,9.5,9.55,0.45,77.16,22.35,30.75,3.55,180.11274390508322,,723.0,37.3,
2021-04-14 15:00:00,29.25,41.33,3.57,10.05,8.25,8.77,12.0,0.49,83.77,28.9,29.75,2.38,180.11274390508322,,722.25,37.8,
2021-04-14 16:00:00,17.25,26.0,3.55,8.6,7.47,9.4,9.45,0.53,89.28,28.47,32.25,2.42,180.11274390508322,,722.0,37.95,
2021-04-15 08:00:00,8.0,23.0,3.67,9.38,8.0,9.12,9.68,0.3,50.73,21.6,54.75,3.3,180.11274390508322,,726.0,24.9,
2021-04-15 09:00:00,7.5,23.5,3.48,10.32,8.33,9.03,5.23,0.38,64.43,27.43,47.0,2.9,180.11274390508322,,726.0,27.27,
2021-04-15 10:00:00,7.5,25.5,4.02,10.5,8.85,9.2,16.78,0.46,78.91,28.12,42.5,2.83,180.11274390508322,,726.0,29.62,
2021-04-15 11:00:00,13.5,28.5,3.62,11.58,9.1,8.78,19.85,0.51,88.0,28.13,39.0,2.02,180.11274390508322,,725.25,32.08,
2021-04-15 12:00:00,18.0,33.75,3.67,10.82,8.75,8.82,21.0,0.53,90.17,24.98,38.0,1.88,180.11274390508322,,724.5,34.27,
2021-04-15 13:00:00,17.75,34.25,3.45,11.75,9.05,8.68,7.1,0.52,88.32,19.88,36.0,1.95,180.11274390508322,,723.5,36.0,
2021-04-15 14:00:00,16.75,31.5,3.75,11.78,9.32,8.93,4.67,0.55,94.51,19.9,34.25,1.9,180.11274390508322,,722.75,37.07,
2021-04-15 15:00:00,16.0,35.33,3.53,11.88,9.18,8.6,4.23,0.58,100.44,19.65,33.5,2.23,180.11274390508322,,722.0,37.55,
2021-04-15 16:00:00,16.75,37.75,3.5,12.12,9.3,8.43,7.35,0.57,96.43,21.58,36.25,2.1,180.11274390508322,,721.0,37.17,
2021-04-16 08:00:00,24.5,42.5,4.25,12.62,10.18,8.38,7.95,0.34,58.52,17.85,47.0,1.73,180.11274390508322,,725.0,26.9,
2021-04-16 09:00:00,19.25,39.5,3.72,11.25,9.0,8.65,7.83,0.42,71.72,18.62,42.0,1.6,180.11274390508322,,725.0,29.65,
2021-04-16 10:00:00,23.0,43.75,3.9,11.1,9.1,9.05,5.65,0.53,90.62,25.43,38.5,1.9,180.11274390508322,,724.75,32.28,
2021-04-16 11:00:00,15.5,43.5,3.73,10.97,8.85,9.15,3.62,0.63,107.45,27.8,35.0,1.65,180.11274390508322,,724.0,34.77,
2021-04-16 12:00:00,20.75,46.25,4.23,10.43,8.98,9.3,5.83,0.7,120.0,28.2,31.25,1.75,180.11274390508322,,723.5,36.8,
2021-04-16 13:00:00,23.75,51.0,3.53,10.53,8.45,9.07,6.53,0.73,126.27,27.55,28.0,2.58,180.11274390508322,,722.5,38.75,
2021-04-16 14:00:00,26.25,58.5,3.85,9.68,8.27,9.28,8.43,0.81,139.87,20.4,27.25,2.78,180.11274390508322,,721.75,39.15,
2021-04-16 15:00:00,27.0,62.75,3.65,9.77,8.15,9.15,8.3,0.83,141.92,19.75,28.0,2.4,180.11274390508322,,721.0,38.9,
2021-04-16 16:00:00,26.75,61.25,3.4,9.07,7.6,9.45,9.25,0.81,137.59,19.57,28.5,2.3,180.11274390508322,,721.0,38.43,
2021-04-17 08:00:00,30.0,58.5,3.85,10.35,8.65,9.12,4.22,0.27,46.26,17.93,47.5,4.28,180.11274390508322,,725.5,28.98,
2021-04-17 09:00:00,28.0,45.75,4.07,9.78,8.53,9.3,4.2,0.32,55.58,18.05,44.75,5.33,180.11274390508322,,726.0,30.8,
2021-04-17 10:00:00,23.67,49.0,3.65,10.22,8.4,9.07,8.82,0.38,65.67,19.75,41.0,3.88,180.11274390508322,,725.0,32.7,
2021-04-17 11:00:00,25.75,53.75,3.67,10.5,8.58,9.1,11.73,0.6,103.91,27.17,36.75,2.17,180.11274390508322,,725.0,34.7,
2021-04-17 12:00:00,23.0,57.5,3.1,10.52,8.12,8.88,8.27,0.68,115.39,28.2,32.25,2.1,180.11274390508322,,724.5,37.08,
2021-04-17 13:00:00,27.0,53.33,3.55,9.75,8.1,9.3,6.35,0.73,125.32,28.2,30.25,2.1,180.11274390508322,,723.5,39.0,
2021-04-17 14:00:00,27.75,54.5,3.8,9.03,7.92,9.3,8.9,0.74,127.5,27.9,30.75,2.6,180.11274390508322,,723.0,39.4,
2021-04-17 15:00:00,26.25,57.5,3.7,8.07,7.3,9.48,10.57,0.77,132.14,20.48,30.0,2.35,180.11274390508322,,722.0,39.32,
2021-04-17 16:00:00,33.0,62.75,3.55,8.6,7.5,9.28,8.6,0.81,139.53,20.62,31.5,2.53,180.11274390508322,,722.0,38.85,
2021-04-18 08:00:00,35.0,76.25,3.68,11.2,8.95,8.98,11.05,0.43,73.42,21.93,42.0,1.35,180.11274390508322,,726.0,30.1,
2021-04-18 09:00:00,40.5,77.0,3.3,10.75,8.43,8.77,9.57,0.48,82.26,19.05,37.75,1.23,180.11274390508322,,726.0,32.6,
2021-04-18 10:00:00,39.5,77.0,3.7,11.0,8.85,8.9,7.3,0.52,88.85,18.9,35.25,1.65,180.11274390508322,,726.0,35.18,
2021-04-18 11:00:00,46.5,82.75,3.45,10.72,8.52,9.0,9.88,0.57,96.8,19.48,34.25,2.02,180.11274390508322,,725.25,36.93,
2021-04-18 12:00:00,55.25,93.75,3.3,9.95,7.98,9.15,6.97,0.67,114.94,25.38,32.25,1.98,180.11274390508322,,724.75,38.22,
2021-04-18 13:00:00,33.0,73.5,3.95,10.38,8.73,9.4,8.03,0.71,120.55,27.8,30.5,2.3,180.11274390508322,,723.75,39.33,
2021-04-18 14:00:00,35.25,70.25,3.67,10.88,8.77,8.93,11.25,0.72,123.74,28.3,29.75,1.82,180.11274390508322,,723.0,39.9,
2021-04-18 15:00:00,35.5,75.75,4.02,11.03,9.15,9.12,13.07,0.76,130.11,28.23,30.5,1.62,180.11274390508322,,722.25,40.17,
2021-04-18 16:00:00,42.75,81.75,3.4,12.1,9.2,8.7,9.2,0.76,129.66,21.5,31.25,3.05,180.11274390508322,,722.0,39.1,
2021-04-19 08:00:00,32.5,58.75,4.35,13.35,10.68,8.45,14.0,0.38,65.41,26.23,46.0,1.82,180.11274390508322,,725.0,28.1,
2021-04-19 09:00:00,34.5,69.5,3.57,12.65,9.65,8.45,14.17,0.39,66.75,19.4,44.0,1.73,180.11274390508322,,725.0,30.57,
2021-04-19 10:00:00,36.75,71.25,2.98,12.43,9.03,8.4,8.7,0.39,66.44,18.42,41.0,1.53,180.11274390508322,,725.0,32.17,
2021-04-19 11:00:00,38.0,82.0,3.62,11.35,8.98,8.65,7.38,0.48,81.75,18.65,36.5,1.58,180.11274390508322,,724.0,34.4,
2021-04-19 12:00:00,36.25,86.0,3.7,11.4,9.05,8.78,7.83,0.62,107.07,20.2,32.5,1.73,180.11274390508322,,723.25,37.38,
2021-04-19 13:00:00,37.75,85.5,4.18,11.38,9.43,9.15,3.7,0.68,116.32,26.33,29.75,2.03,180.11274390508322,,722.25,39.38,
2021-04-19 14:00:00,31.0,75.0,4.0,11.9,9.6,9.03,6.93,0.7,118.94,28.03,29.67,2.1,180.11274390508322,,721.33,40.2,
2021-04-19 15:00:00,,,,,,,,,,,,,180.11274390508322,,,,
2021-04-19 16:00:00,,,,,,,,,,,,,180.11274390508322,,,,
2021-04-20 08:00:00,,,,,,,,,,,,,180.11274390508322,,,,
2021-04-20 09:00:00,34.0,106.5,3.85,14.3,10.7,8.45,9.2,0.47,79.69,22.3,32.0,2.25,180.11274390508322,,723.5,33.35,
2021-04-20 10:00:00,37.75,106.25,3.85,13.15,10.15,8.57,5.7,0.57,97.19,20.05,29.5,2.58,180.11274390508322,,723.0,35.2,
2021-04-20 11:00:00,42.0,108.25,3.9,11.0,9.03,8.9,5.58,0.67,114.85,20.38,27.5,2.68,180.11274390508322,,723.0,37.08,
2021-04-20 12:00:00,38.75,101.5,4.1,10.07,8.65,9.07,8.1,0.76,129.58,20.55,26.25,2.85,180.11274390508322,,722.0,38.62,
2021-04-20 13:00:00,36.0,97.75,3.55,9.62,8.0,8.98,,0.82,141.25,22.77,26.0,3.1,180.11274390508322,,721.0,40.05,
2021-04-20 14:00:00,30.5,98.5,3.73,9.45,8.07,9.42,,0.82,141.24,27.62,26.0,2.77,180.11274390508322,,720.25,40.65,
2021-04-20 15:00:00,32.75,93.5,3.9,9.17,8.05,9.43,,0.84,143.78,28.5,26.0,2.18,180.11274390508322,,720.0,41.15,
2021-04-20 16:00:00,36.25,95.5,3.95,9.43,8.23,9.48,10.12,0.83,141.64,28.52,27.25,2.48,180.11274390508322,,719.25,41.12,
2021-04-21 08:00:00,25.0,69.5,3.9,12.28,9.7,8.57,7.5,0.23,39.9,27.98,45.5,1.07,180.11274390508322,,725.0,28.02,
2021-04-21 09:00:00,28.5,78.75,3.4,11.73,9.0,8.62,9.0,0.31,52.75,28.85,41.0,1.4,180.11274390508322,,725.0,31.18,
2021-04-21 10:00:00,31.75,87.25,4.0,10.6,8.88,8.88,7.95,0.49,83.73,24.25,35.25,1.7,180.11274390508322,,725.0,33.8,
2021-04-21 11:00:00,38.75,97.0,3.9,9.88,8.43,9.43,13.17,0.6,102.79,22.03,32.25,1.85,180.11274390508322,,724.0,36.05,
2021-04-21 12:00:00,41.25,96.25,3.17,10.38,8.1,9.05,7.37,0.71,121.26,22.15,31.25,2.55,180.11274390508322,,723.5,37.62,
2021-04-21 13:00:00,32.75,94.5,3.52,9.53,7.92,9.2,9.28,0.76,129.86,21.62,30.0,2.3,180.11274390508322,,722.75,38.52,
2021-04-21 14:00:00,32.5,95.5,3.43,9.25,7.7,9.3,9.33,0.83,142.17,22.18,30.25,1.93,180.11274390508322,,722.0,39.23,
2021-04-21 15:00:00,33.5,92.75,3.53,10.5,8.47,9.08,8.27,0.83,142.12,27.73,30.5,1.65,180.11274390508322,,721.25,39.38,
2021-04-21 16:00:00,32.0,89.25,3.25,11.12,8.5,8.78,12.6,0.68,117.35,29.7,30.5,3.77,180.11274390508322,,721.0,39.15,
2021-04-22 08:00:00,28.67,63.5,3.9,10.0,8.45,9.45,5.8,0.43,72.81,27.2,44.5,4.25,180.11274390508322,,725.0,29.8,
2021-04-22 09:00:00,29.0,59.25,3.53,9.85,8.1,9.15,3.35,0.48,83.33,28.2,40.5,3.57,180.11274390508322,,725.0,31.28,
2021-04-22 10:00:00,33.25,68.5,3.95,9.7,8.38,9.3,11.95,0.59,100.23,28.22,37.5,3.0,180.11274390508322,,725.0,33.28,
2021-04-22 11:00:00,36.25,68.75,3.83,9.9,8.38,9.35,12.45,0.66,112.1,25.98,35.25,3.88,180.11274390508322,,724.5,35.35,
2021-04-22 12:00:00,34.25,74.0,3.9,9.1,8.0,9.2,13.03,0.69,116.74,19.95,33.5,3.6,180.11274390508322,,723.5,36.72,
2021-04-22 13:00:00,33.0,73.5,3.85,8.47,7.6,9.38,11.28,0.69,117.27,20.62,32.5,3.72,180.11274390508322,,722.75,38.03,
2021-04-22 14:00:00,27.75,76.75,3.67,8.62,7.58,9.35,10.9,0.69,116.91,20.88,30.25,2.85,180.11274390508322,,722.0,39.2,
2021-04-22 15:00:00,31.75,86.75,3.95,8.23,7.62,9.47,5.27,0.67,114.75,21.8,32.5,3.42,180.11274390508322,,721.0,39.25,
2021-04-22 16:00:00,33.0,74.0,4.22,8.15,7.75,9.65,8.18,0.64,109.26,27.05,32.25,4.17,180.11274390508322,,721.0,37.58,
2021-04-23 08:00:00,21.0,40.25,3.68,11.05,8.92,8.98,9.1,0.42,71.9,19.55,46.0,0.7,180.11274390508322,,725.5,26.93,
2021-04-23 09:00:00,24.0,51.75,3.35,11.23,8.7,8.75,10.7,0.49,83.67,27.53,41.25,0.82,180.11274390508322,,726.0,30.77,
2021-04-23 10:00:00,20.33,40.25,3.62,11.38,9.03,8.93,6.45,0.54,92.05,28.68,37.25,1.35,180.11274390508322,,725.25,33.63,
2021-04-23 11:00:00,25.25,43.5,3.72,11.15,8.95,8.83,,0.57,97.75,28.25,34.25,2.08,180.11274390508322,,725.0,35.23,
2021-04-23 12:00:00,26.0,43.0,3.53,10.58,8.5,8.83,1.27,0.62,106.88,28.25,33.5,2.48,180.11274390508322,,724.25,35.85,
2021-04-23 13:00:00,26.5,46.75,3.65,10.78,8.7,8.93,9.02,0.64,109.36,21.32,32.25,2.2,180.11274390508322,,723.25,37.4,
2021-04-23 14:00:00,28.5,51.5,3.62,11.1,8.82,8.68,8.72,0.63,107.83,21.18,31.5,2.12,180.11274390508322,,722.25,38.5,
2021-04-23 15:00:00,32.5,61.0,3.33,12.38,9.3,8.7,12.17,0.63,108.51,20.12,31.75,3.05,180.11274390508322,,721.0,38.57,
2021-04-23 16:00:00,63.75,95.5,3.27,20.48,13.53,6.6,9.78,0.54,91.32,19.98,32.75,2.42,180.11274390508322,,721.0,37.7,
2021-04-24 08:00:00,30.5,55.75,3.77,13.03,10.0,7.9,7.82,0.17,30.42,17.47,47.75,0.33,180.11274390508322,,725.0,28.53,
2021-04-24 09:00:00,32.0,63.75,3.73,12.23,9.55,8.32,6.37,0.24,41.07,17.35,41.5,0.98,180.11274390508322,,725.0,31.88,
2021-04-24 10:00:00,30.0,61.25,3.3,10.82,8.43,8.6,8.4,0.61,104.88,24.9,38.25,1.12,180.11274390508322,,725.0,34.08,
2021-04-24 11:00:00,24.75,56.25,3.4,9.6,7.88,9.12,4.52,0.6,103.42,27.65,38.0,2.17,180.11274390508322,,724.75,35.55,
2021-04-24 12:00:00,27.75,57.0,3.92,9.65,8.27,9.45,7.67,0.62,106.65,27.92,34.75,1.45,180.11274390508322,,724.0,36.08,
2021-04-24 13:00:00,28.75,56.25,3.73,9.15,7.9,9.65,10.1,0.65,111.37,28.33,33.25,2.5,180.11274390508322,,723.0,37.28,
2021-04-24 14:00:00,26.0,55.0,3.65,9.65,8.07,9.25,9.72,0.67,115.3,22.52,32.5,2.6,180.11274390508322,,722.0,37.7,
2021-04-24 15:00:00,28.75,59.25,3.4,10.12,8.15,8.88,11.23,0.68,115.21,20.2,32.25,3.1,180.11274390508322,,721.25,38.3,
2021-04-24 16:00:00,28.0,64.5,3.8,10.88,8.85,8.78,9.72,0.63,108.09,20.12,33.25,5.12,180.11274390508322,,721.0,38.07,
2021-04-25 08:00:00,41.25,75.0,4.05,12.82,10.1,8.43,9.82,0.33,57.17,19.15,46.0,3.27,180.11274390508322,,725.0,29.33,
2021-04-25 09:00:00,41.25,77.0,3.77,12.07,9.53,8.6,7.9,0.31,53.21,18.45,42.5,3.98,180.11274390508322,,725.0,31.93,
2021-04-25 10:00:00,40.0,74.25,3.8,10.2,8.55,8.88,8.25,0.47,80.35,19.42,39.25,3.85,180.11274390508322,,725.0,33.65,
2021-04-25 11:00:00,41.0,74.5,3.92,9.88,8.45,9.12,6.77,0.61,103.69,26.12,36.5,3.93,180.11274390508322,,724.0,35.35,
2021-04-25 12:00:00,35.25,70.5,3.68,9.5,8.07,9.03,8.6,0.65,111.26,27.98,34.0,3.33,180.11274390508322,,723.75,36.62,
2021-04-25 13:00:00,37.0,64.25,3.65,9.25,7.9,9.02,9.65,0.7,119.94,28.22,32.25,2.4,180.11274390508322,,722.75,37.6,
2021-04-25 14:00:00,38.0,71.25,3.88,9.38,8.12,9.32,9.8,0.75,128.57,27.73,31.5,2.78,180.11274390508322,,722.0,38.67,
2021-04-25 15:00:00,34.5,82.25,3.67,9.18,7.9,9.32,9.43,0.76,130.09,20.38,30.5,3.03,180.11274390508322,,721.0,39.28,
2021-04-25 16:00:00,41.5,84.5,3.68,9.5,8.05,8.95,10.35,0.7,120.22,20.25,30.25,3.68,180.11274390508322,,720.75,39.3,
2021-04-26 08:00:00,22.5,38.25,3.52,11.05,8.77,8.85,9.88,0.53,89.72,18.85,39.5,1.23,180.11274390508322,,724.0,29.0,
2021-04-26 09:00:00,28.75,47.0,4.03,12.58,9.95,8.35,8.9,0.54,90.87,20.9,34.75,1.07,180.11274390508322,,724.0,32.15,
2021-04-26 10:00:00,25.33,45.75,3.85,11.03,8.97,8.5,12.17,0.63,107.9,19.77,31.25,1.68,180.11274390508322,,724.0,35.4,
2021-04-26 11:00:00,25.75,51.25,4.0,9.85,8.52,8.95,10.95,0.67,113.78,19.93,29.5,2.02,180.11274390508322,,723.5,37.55,
2021-04-26 12:00:00,25.0,51.0,3.75,9.22,7.95,9.23,5.87,0.67,113.77,26.1,27.0,4.45,180.11274390508322,,723.0,38.17,
2021-04-26 13:00:00,26.5,50.5,3.4,9.5,7.78,9.03,11.05,0.67,114.57,28.08,26.0,4.0,180.11274390508322,,722.25,38.88,
2021-04-26 14:00:00,30.67,57.75,3.58,9.33,7.88,9.1,12.72,0.7,119.2,28.35,26.25,2.9,180.11274390508322,,721.75,39.57,
2021-04-26 15:00:00,30.25,60.25,3.8,10.3,8.55,8.88,13.13,0.75,128.22,27.95,26.5,2.68,180.11274390508322,,721.0,39.88,
2021-04-26 16:00:00,34.75,73.5,3.45,11.3,8.82,8.58,9.68,0.77,132.03,21.12,27.25,2.1,180.11274390508322,,720.5,39.67,
2021-04-27 08:00:00,25.5,50.75,3.65,11.5,9.07,8.7,10.15,0.49,84.72,27.3,38.25,1.6,180.11274390508322,,724.75,29.95,
2021-04-27 09:00:00,29.5,61.25,3.7,13.28,10.07,8.22,10.4,0.51,86.93,21.08,35.5,2.05,180.11274390508322,,725.0,31.9,
2021-04-27 10:00:00,27.75,58.0,3.67,12.1,9.4,8.53,9.27,0.61,103.49,20.5,33.0,1.7,180.11274390508322,,724.75,34.23,
2021-04-27 11:00:00,28.25,54.33,3.98,8.88,7.95,9.0,8.95,0.7,118.98,20.05,31.0,2.12,180.11274390508322,,724.0,36.15,
2021-04-27 12:00:00,31.0,53.5,3.38,8.85,7.47,9.15,10.1,0.71,121.87,20.53,29.5,2.05,180.11274390508322,,723.5,37.5,
2021-04-27 13:00:00,27.5,56.75,3.68,9.12,7.83,9.1,3.93,0.71,120.2,24.75,28.5,1.88,180.11274390508322,,722.75,38.82,
2021-04-27 14:00:00,26.75,62.0,3.88,10.48,8.72,8.95,5.32,0.68,117.41,27.82,28.0,1.52,180.11274390508322,,722.0,40.25,
2021-04-27 15:00:00,29.0,,4.23,11.27,9.43,8.72,6.23,0.64,110.24,28.18,27.75,2.43,180.11274390508322,,721.75,40.53,
2021-04-27 16:00:00,29.0,58.0,3.38,12.03,9.18,8.28,7.78,0.65,111.49,28.25,27.75,2.12,180.11274390508322,,721.0,39.83,
2021-04-28 08:00:00,21.25,,3.92,12.93,10.07,8.32,10.15,0.38,65.97,27.15,39.25,1.55,180.11274390508322,,725.0,29.12,
2021-04-28 09:00:00,19.0,42.0,3.7,13.12,9.97,8.32,10.3,0.47,81.11,28.0,37.5,2.42,180.11274390508322,,725.0,31.68,
2021-04-28 10:00:00,21.0,43.5,3.6,12.02,9.32,8.65,9.65,0.54,92.34,22.2,34.75,1.97,180.11274390508322,,725.0,33.25,
2021-04-28 11:00:00,27.0,48.0,3.47,11.23,8.78,8.57,8.9,0.59,100.66,19.9,33.0,1.82,180.11274390508322,,724.75,35.03,
2021-04-28 12:00:00,27.0,49.75,4.17,9.95,8.68,9.12,7.73,0.66,113.0,19.9,31.5,2.12,180.11274390508322,,724.0,36.6,
2021-04-28 13:00:00,26.5,56.5,3.78,10.05,8.42,9.07,8.75,0.74,126.78,20.2,30.0,2.12,180.11274390508322,,723.5,37.92,
