From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),AT (degree C),RF (mm)
2021-01-03 08:00:00,,,2.35,17.98,13.32,0.06,7.07,0.94,88.13,27.454442202523524,88.57,0.36,228.6,72.38,835.75,,
2021-01-03 09:00:00,,,2.69,21.96,18.6,0.3,7.02,0.79,82.37,27.454442202523524,77.57,0.41,233.06,175.75,849.05,,
2021-01-03 10:00:00,,,2.3,13.78,8.47,0.04,6.9,0.73,102.4,27.454442202523524,68.78,0.64,186.1,248.73,829.9,,
2021-01-03 11:00:00,,,2.85,15.26,10.49,0.18,6.93,0.63,97.52,27.454442202523524,68.34,0.54,185.26,145.16,813.65,,
2021-01-03 12:00:00,,,2.3,15.39,10.06,0.06,7.01,0.56,103.56,27.454442202523524,65.23,0.85,177.47,248.98,823.8,,
2021-01-03 13:00:00,,,2.3,11.38,6.97,0.05,7.04,0.97,101.75,27.454442202523524,56.84,0.93,167.1,330.64,826.1,,
2021-01-03 14:00:00,,,2.3,11.7,6.71,0.08,6.95,0.99,96.42,27.454442202523524,62.54,1.07,166.77,98.08,818.45,,
2021-01-03 15:00:00,,,2.3,11.75,6.7,0.07,6.92,0.77,98.73,27.454442202523524,68.22,1.03,165.09,103.42,806.0,,
2021-01-03 16:00:00,,,2.3,11.5,6.7,0.05,7.02,0.49,90.88,27.454442202523524,69.79,0.91,172.86,78.73,809.35,,
2021-01-04 08:00:00,,2.27,2.3,14.6,12.55,,7.07,0.87,79.52,27.454442202523524,93.33,0.63,202.48,70.63,823.65,,
2021-01-04 09:00:00,,2.27,2.3,15.16,13.28,,6.98,0.91,81.11,27.454442202523524,93.33,0.59,188.17,71.63,827.5,,
2021-01-04 10:00:00,,,2.39,19.61,19.11,0.1,6.79,0.95,76.82,27.454442202523524,84.77,0.46,200.53,196.87,861.05,,
2021-01-04 11:00:00,,2.21,3.83,25.07,27.02,0.16,7.08,1.18,71.04,27.454442202523524,78.86,0.43,218.22,162.16,876.9,,
2021-01-04 12:00:00,,,,,,,,,,27.454442202523524,,,,,,,
2021-01-04 13:00:00,,,,,,,,,,27.454442202523524,,,,,,,
2021-01-04 14:00:00,,,,,,,,,,27.454442202523524,,,,,,,
2021-01-04 15:00:00,,,,,,,,,,27.454442202523524,,,,,,,
2021-01-04 16:00:00,,,,,,,,,,27.454442202523524,,,,,,,
2021-01-05 08:00:00,,3.31,,,,,6.91,0.85,68.7,27.454442202523524,92.97,0.34,187.88,80.5,825.52,,
2021-01-05 09:00:00,,3.31,2.3,4.4,6.7,,7.07,1.2,53.85,27.454442202523524,89.13,0.54,181.49,126.72,817.67,,
2021-01-05 10:00:00,,3.18,2.3,4.4,6.7,,7.01,1.38,60.99,27.454442202523524,76.98,0.35,185.14,286.75,828.4,,
2021-01-05 11:00:00,15.0,20.83,2.3,4.4,6.7,,6.97,0.62,70.84,27.454442202523524,59.66,0.38,190.05,242.97,829.58,,
2021-01-05 12:00:00,,,2.3,4.4,6.7,,7.04,1.37,73.85,27.454442202523524,60.57,0.34,190.56,268.71,841.3,,
2021-01-05 13:00:00,,,2.3,4.4,6.7,,6.95,0.71,81.0,27.454442202523524,56.92,0.62,174.03,349.25,842.77,,
2021-01-05 14:00:00,21.35,21.85,2.3,4.4,6.7,,6.99,0.82,65.64,27.454442202523524,57.68,0.26,258.03,207.75,826.17,,
2021-01-05 15:00:00,24.81,,,,,,7.04,0.69,47.97,27.454442202523524,65.91,0.6,184.44,119.97,841.25,,
2021-01-05 16:00:00,,22.39,,,,,6.96,0.56,57.31,27.454442202523524,70.56,0.52,182.8,81.17,830.2,,
2021-01-06 08:00:00,,20.31,,,,,7.02,0.97,42.45,27.454442202523524,92.66,0.77,181.54,84.88,851.67,,
2021-01-06 09:00:00,,,,,,,6.95,1.0,45.2,27.454442202523524,89.52,0.61,192.27,106.71,850.65,,
2021-01-06 10:00:00,,,2.3,12.91,9.23,0.27,6.96,0.62,51.06,27.454442202523524,80.88,0.92,175.29,202.85,850.88,,
2021-01-06 11:00:00,,,2.3,11.65,7.5,0.04,7.11,0.41,55.31,27.454442202523524,75.29,0.93,160.87,174.47,833.02,,
2021-01-06 12:00:00,,,2.3,16.9,13.88,0.03,6.97,1.56,44.02,27.454442202523524,78.79,0.5,180.1,152.94,838.9,,
2021-01-06 13:00:00,,,6.79,29.08,33.09,0.22,7.12,1.1,25.35,27.454442202523524,92.54,0.37,253.41,107.44,838.78,,
2021-01-06 14:00:00,,,2.3,16.26,12.71,0.02,7.04,1.47,30.9,27.454442202523524,93.33,0.79,178.36,128.38,834.9,,
2021-01-06 15:00:00,,,2.3,18.27,15.1,0.03,7.0,1.53,22.32,27.454442202523524,93.33,0.55,185.2,60.73,833.9,,
2021-01-06 16:00:00,,,2.3,20.01,17.16,0.06,6.97,1.04,22.54,27.454442202523524,93.33,0.46,191.46,75.39,841.12,,
2021-01-07 08:00:00,,,3.12,20.98,22.95,0.02,7.05,0.71,16.15,27.454442202523524,93.33,0.36,199.28,69.81,828.2,,
2021-01-07 09:00:00,,,4.97,23.72,28.7,0.04,7.02,0.83,12.89,27.454442202523524,93.33,0.43,201.92,96.23,829.47,,
2021-01-07 10:00:00,,20.05,3.48,19.34,22.56,0.05,7.02,0.8,15.91,27.454442202523524,93.33,0.3,190.19,216.41,832.53,,
2021-01-07 11:00:00,19.62,20.05,2.45,17.84,19.14,0.08,7.0,0.68,23.7,27.454442202523524,93.3,0.5,195.65,182.41,834.38,,
2021-01-07 12:00:00,,21.32,2.41,15.76,16.18,0.02,7.07,1.1,29.84,27.454442202523524,88.35,0.57,191.67,153.88,850.38,,
2021-01-07 13:00:00,,21.58,2.3,12.98,11.7,,7.08,1.17,32.01,27.454442202523524,89.8,0.69,181.62,116.77,861.88,,
2021-01-07 14:00:00,,22.01,2.3,11.64,10.71,,6.91,1.02,34.79,27.454442202523524,82.96,0.73,187.2,232.9,834.12,,
2021-01-07 15:00:00,,21.7,2.33,12.15,11.27,0.04,7.16,0.79,37.74,27.454442202523524,82.18,0.84,183.19,160.53,831.52,,
2021-01-07 16:00:00,,21.32,2.3,12.37,10.95,0.02,6.93,0.65,38.06,27.454442202523524,81.75,0.77,171.72,76.03,834.17,,
2021-01-08 08:00:00,17.88,19.7,2.3,17.38,16.16,0.03,7.03,0.89,21.39,27.454442202523524,93.33,0.6,180.75,89.27,843.65,,
2021-01-08 09:00:00,17.88,19.69,2.3,14.75,13.33,0.02,7.04,1.36,30.94,27.454442202523524,90.6,0.86,181.33,126.28,847.15,,
2021-01-08 10:00:00,18.08,19.67,2.3,13.67,11.31,0.01,7.06,1.39,38.07,27.454442202523524,79.8,0.91,172.41,252.31,840.23,,
2021-01-08 11:00:00,17.95,19.66,2.38,14.42,12.28,0.09,6.96,0.97,44.41,27.454442202523524,74.81,0.96,170.65,224.41,857.92,,
2021-01-08 12:00:00,17.98,19.77,2.3,14.37,12.06,0.03,7.0,2.02,39.47,27.454442202523524,88.37,1.21,159.22,130.71,830.92,,
2021-01-08 13:00:00,17.9,20.03,2.3,18.61,17.16,,7.01,1.3,38.25,27.454442202523524,89.43,1.02,168.82,223.51,842.9,,
2021-01-08 14:00:00,18.14,20.15,2.3,14.92,12.04,0.03,6.98,0.73,55.48,27.454442202523524,71.08,0.93,161.19,264.25,836.65,,
2021-01-08 15:00:00,17.71,20.39,2.3,10.94,7.73,0.03,7.12,0.9,48.09,27.454442202523524,69.46,0.92,168.88,196.51,821.58,,
2021-01-08 16:00:00,18.01,20.37,2.3,11.67,8.84,0.03,6.96,0.72,44.16,27.454442202523524,71.25,0.6,190.68,58.83,825.67,,
2021-01-09 08:00:00,17.95,20.18,2.3,16.05,13.76,0.01,7.01,0.67,22.79,27.454442202523524,93.33,0.59,181.69,51.72,843.93,,
2021-01-09 09:00:00,17.87,20.2,2.3,16.31,13.63,,6.94,0.78,22.12,27.454442202523524,93.33,0.65,180.98,71.92,846.6,,
2021-01-09 10:00:00,18.44,20.21,2.42,18.25,18.94,0.02,6.82,0.45,18.72,27.454442202523524,93.33,0.37,140.45,225.48,852.4,,
2021-01-09 11:00:00,,,,,,,,,,27.454442202523524,,,,,,,
2021-01-09 12:00:00,,,,,,,,,,27.454442202523524,,,,,,,
2021-01-09 13:00:00,,,,,,,,,,27.454442202523524,,,,,,,
2021-01-09 14:00:00,,,,,,,,,,27.454442202523524,,,,,,,
2021-01-09 15:00:00,,,,,,,,,,27.454442202523524,,,,,,,
2021-01-09 16:00:00,,,,,,,,,,27.454442202523524,,,,,,,
2021-01-10 08:00:00,17.96,20.45,,,,,6.95,0.9,31.96,27.454442202523524,93.33,0.55,181.79,75.72,836.33,,
2021-01-10 09:00:00,17.85,20.15,,,,,6.97,0.78,36.02,27.454442202523524,93.31,0.45,200.43,115.58,843.73,,
2021-01-10 10:00:00,18.13,20.04,3.3,17.46,16.01,0.15,6.96,0.57,39.82,27.454442202523524,89.14,0.51,202.99,159.71,845.0,,
2021-01-10 11:00:00,17.84,19.84,2.3,14.08,10.08,0.04,7.1,0.83,49.32,27.454442202523524,73.89,0.5,181.31,310.15,838.1,,
2021-01-10 12:00:00,17.98,21.3,2.3,11.53,7.25,0.06,7.0,0.63,54.96,27.454442202523524,63.19,0.8,170.88,370.39,842.1,,
2021-01-10 13:00:00,17.78,24.23,2.65,14.45,11.47,0.11,6.95,0.73,52.38,27.454442202523524,56.89,0.47,157.67,348.92,868.37,,
2021-01-10 14:00:00,17.75,24.55,2.3,12.85,9.2,0.14,6.96,0.95,55.34,27.454442202523524,60.29,0.69,173.56,226.63,849.47,,
2021-01-10 15:00:00,17.91,23.36,3.23,18.07,15.38,0.19,7.06,0.86,47.77,27.454442202523524,58.93,0.41,162.58,156.51,825.95,,
2021-01-10 16:00:00,18.2,22.64,2.3,15.19,10.39,0.05,7.03,0.89,56.37,27.454442202523524,60.92,0.58,193.78,70.81,824.52,,
2021-01-11 08:00:00,18.32,20.45,10.06,34.6,44.65,0.23,7.07,0.81,12.75,27.454442202523524,92.68,0.41,243.56,89.23,834.92,,
2021-01-11 09:00:00,18.08,20.42,9.89,36.05,45.55,0.39,7.07,1.08,18.94,27.454442202523524,81.35,0.48,249.12,123.24,840.17,,
2021-01-11 10:00:00,17.86,20.38,6.07,31.02,35.09,0.33,6.97,0.88,22.47,27.454442202523524,76.33,0.39,185.64,178.08,846.93,,
2021-01-11 11:00:00,18.14,20.39,3.25,31.05,22.13,0.23,7.01,1.18,40.38,27.454442202523524,54.9,0.45,210.59,166.76,849.23,,
2021-01-11 12:00:00,18.18,20.48,4.57,32.44,23.28,0.58,7.08,0.79,51.48,27.454442202523524,68.02,0.49,226.46,192.3,862.0,,
2021-01-11 13:00:00,18.09,20.67,2.3,21.93,8.12,0.13,6.99,0.71,66.44,27.454442202523524,67.64,0.62,182.19,123.51,860.47,,
2021-01-11 14:00:00,18.11,20.91,2.3,17.64,7.16,0.16,7.02,0.81,61.82,27.454442202523524,67.25,0.52,195.19,130.57,844.9,,
2021-01-11 15:00:00,18.02,21.16,2.3,16.12,6.88,0.17,7.07,0.86,65.92,27.454442202523524,67.6,0.52,189.47,106.81,855.65,,
2021-01-11 16:00:00,17.85,21.12,2.3,16.63,6.7,0.22,7.0,0.78,63.59,27.454442202523524,68.39,0.55,201.82,76.9,850.55,,
2021-01-12 08:00:00,18.11,19.78,,,,,7.06,0.86,23.98,27.454442202523524,86.12,0.6,218.83,91.84,854.1,,
2021-01-12 09:00:00,17.94,19.76,,,,,6.96,0.91,28.57,27.454442202523524,76.63,0.71,225.96,122.97,852.15,,
2021-01-12 10:00:00,17.84,19.77,2.31,34.15,8.33,0.91,6.94,0.89,30.38,27.454442202523524,71.21,0.62,252.35,148.08,854.65,,
2021-01-12 11:00:00,17.89,19.78,2.67,33.77,11.52,0.93,7.05,1.14,31.93,27.454442202523524,71.77,0.6,239.42,114.79,851.85,,
2021-01-12 12:00:00,17.73,20.16,2.4,35.12,9.4,0.85,7.1,1.71,32.3,27.454442202523524,72.45,0.52,248.25,129.03,852.18,,
2021-01-12 13:00:00,18.23,20.87,2.35,31.91,8.41,0.77,7.07,0.88,43.45,27.454442202523524,64.53,0.64,236.15,148.68,854.6,,
2021-01-12 14:00:00,17.95,21.05,2.3,20.56,6.7,0.71,7.05,0.78,61.04,27.454442202523524,69.3,0.56,196.65,81.91,846.27,,
2021-01-12 15:00:00,17.93,21.25,2.3,24.94,6.7,0.59,6.98,0.8,56.53,27.454442202523524,71.12,0.51,193.4,98.97,843.88,,
2021-01-12 16:00:00,18.06,21.21,2.3,22.91,6.7,0.69,6.94,0.72,61.27,27.454442202523524,69.24,0.41,198.87,76.48,843.05,,
2021-01-13 08:00:00,18.25,20.88,18.61,46.7,65.27,0.97,7.05,1.09,11.17,27.454442202523524,90.84,0.46,281.94,69.66,852.2,,
2021-01-13 09:00:00,18.41,20.85,10.36,40.54,49.46,0.9,6.94,1.11,29.18,27.454442202523524,76.96,0.68,260.21,175.38,851.9,,
2021-01-13 10:00:00,18.02,20.81,4.47,30.36,29.69,0.48,7.03,0.81,46.48,27.454442202523524,68.33,0.47,200.98,296.46,869.08,,
2021-01-13 11:00:00,17.8,20.82,4.47,25.96,23.52,0.36,6.98,0.5,57.82,27.454442202523524,55.99,0.4,204.53,540.83,867.73,,
2021-01-13 12:00:00,17.99,21.18,2.34,16.12,9.71,0.09,7.0,1.28,69.38,27.454442202523524,48.91,0.65,181.3,373.78,863.7,,
2021-01-13 13:00:00,18.23,21.84,2.3,16.11,9.57,0.11,6.96,1.2,72.62,27.454442202523524,48.92,0.67,183.23,289.09,858.7,,
2021-01-13 14:00:00,17.97,21.64,2.33,17.6,11.43,0.07,6.97,0.61,61.79,27.454442202523524,48.43,0.4,173.75,250.06,855.62,,
2021-01-13 15:00:00,17.97,21.33,2.3,14.52,8.29,0.06,7.01,0.67,69.57,27.454442202523524,50.72,0.71,180.72,147.3,869.48,,
2021-01-13 16:00:00,18.05,21.29,2.3,14.52,8.2,0.13,6.9,0.69,74.03,27.454442202523524,51.89,0.66,174.17,64.87,837.75,,
2021-01-14 08:00:00,18.35,19.93,2.31,22.55,18.75,0.02,6.93,0.97,52.24,27.454442202523524,93.14,0.51,187.01,73.31,853.92,,
2021-01-14 09:00:00,17.95,19.9,2.3,15.57,9.9,0.01,7.01,0.82,53.83,27.454442202523524,93.33,0.85,180.36,101.94,855.35,,
2021-01-14 10:00:00,18.11,19.86,2.3,14.43,8.53,0.05,7.01,0.65,55.75,27.454442202523524,93.3,0.78,172.09,116.77,852.7,,
2021-01-14 11:00:00,18.07,19.83,2.46,17.89,14.45,0.12,7.05,0.71,53.7,27.454442202523524,77.7,0.31,212.82,315.87,853.77,,
2021-01-14 12:00:00,17.96,19.8,4.23,22.1,22.14,0.4,6.98,1.05,52.67,27.454442202523524,64.41,0.45,236.47,267.49,845.7,,
2021-01-14 13:00:00,17.91,20.05,3.59,18.12,15.79,0.22,7.03,0.83,55.1,27.454442202523524,64.78,0.37,189.74,136.08,860.45,,
2021-01-14 14:00:00,18.11,20.47,2.33,15.0,10.78,0.06,7.06,0.77,59.33,27.454442202523524,67.49,0.48,196.62,170.35,858.0,,
2021-01-14 15:00:00,18.16,20.46,3.54,21.75,21.05,0.22,7.11,0.67,48.49,27.454442202523524,62.52,0.49,230.22,240.24,874.38,,
2021-01-14 16:00:00,18.11,20.49,2.58,22.97,20.75,0.21,7.13,0.62,57.39,27.454442202523524,63.5,0.55,208.71,71.17,841.02,,
2021-01-15 08:00:00,17.82,20.51,2.3,19.77,16.17,0.03,7.05,0.93,68.54,27.454442202523524,86.24,0.47,187.84,68.79,858.95,,
2021-01-15 09:00:00,17.98,20.5,2.3,16.76,13.24,0.05,7.05,0.86,67.68,27.454442202523524,70.96,0.54,179.4,269.67,860.52,,
2021-01-15 10:00:00,18.07,20.49,2.3,14.13,10.4,0.04,6.98,0.78,69.16,27.454442202523524,61.84,0.73,170.92,434.69,858.95,,
2021-01-15 11:00:00,17.95,,,,,,7.06,0.8,55.74,27.454442202523524,56.19,0.71,176.28,603.95,835.65,,
2021-01-15 12:00:00,18.17,,,,,,7.21,1.01,83.56,27.454442202523524,55.43,1.07,173.98,369.69,877.45,,
2021-01-15 13:00:00,17.61,,,,,,7.05,1.02,89.73,27.454442202523524,57.77,1.06,167.37,167.72,892.75,,
2021-01-15 14:00:00,17.88,,,,,,7.12,0.89,89.76,27.454442202523524,58.79,1.14,167.87,264.86,882.12,,
2021-01-15 15:00:00,18.24,,,,,,7.28,0.91,87.85,27.454442202523524,55.54,0.94,169.52,189.86,875.95,,
2021-01-15 16:00:00,18.13,,,,,,7.03,0.78,67.59,27.454442202523524,55.47,0.76,167.6,91.48,877.6,,
2021-01-16 08:00:00,17.98,,,,,,7.01,0.84,76.82,27.454442202523524,93.33,0.47,170.08,71.23,849.58,,
2021-01-16 09:00:00,17.97,,,,,,7.12,0.62,91.85,27.454442202523524,92.92,0.69,174.33,141.68,852.85,,
2021-01-16 10:00:00,17.87,,2.3,16.99,10.98,0.01,6.86,0.73,98.26,27.454442202523524,78.39,0.74,163.68,429.34,853.35,,
2021-01-16 11:00:00,17.97,,2.3,15.13,8.39,0.05,7.0,0.92,103.27,27.454442202523524,65.16,0.93,164.68,587.2,854.67,,
2021-01-16 12:00:00,17.93,,2.31,17.11,10.42,0.17,7.0,1.69,109.6,27.454442202523524,56.47,0.8,165.46,433.18,861.53,,
2021-01-16 13:00:00,17.8,,2.3,7.29,7.29,0.06,7.1,2.41,112.15,27.454442202523524,51.24,1.16,173.43,464.15,874.17,,
2021-01-16 14:00:00,18.09,,2.3,4.4,6.7,,7.03,1.17,105.38,27.454442202523524,52.56,0.95,171.74,229.81,872.7,,
2021-01-16 15:00:00,17.8,,2.3,4.4,6.7,,7.06,0.92,109.41,27.454442202523524,51.42,0.9,156.37,209.48,868.73,,
2021-01-16 16:00:00,17.71,,2.3,4.4,6.7,,6.99,0.83,118.46,27.454442202523524,52.45,0.91,166.2,64.18,866.42,,
2021-01-17 08:00:00,18.14,,2.3,15.99,11.9,0.03,7.04,0.98,56.86,27.454442202523524,92.1,0.7,167.5,80.47,849.52,,
2021-01-17 09:00:00,17.97,,2.36,21.85,19.55,0.12,7.02,0.92,64.41,27.454442202523524,78.25,0.59,152.48,222.64,853.33,,
2021-01-17 10:00:00,17.82,,2.3,18.67,15.14,0.08,6.97,1.11,92.89,27.454442202523524,66.63,0.63,169.14,497.68,851.62,,
2021-01-17 11:00:00,17.54,,2.3,24.17,20.99,0.09,7.04,0.66,105.55,27.454442202523524,54.12,0.42,161.33,619.2,867.1,,
2021-01-17 12:00:00,17.9,,2.3,20.69,16.89,0.03,6.95,0.98,124.58,27.454442202523524,43.17,0.65,158.98,475.79,868.5,,
2021-01-17 13:00:00,17.97,,2.3,18.81,14.77,0.05,7.04,1.12,115.86,27.454442202523524,35.69,0.67,175.5,462.88,875.67,,
2021-01-17 14:00:00,17.87,,2.85,27.07,24.61,0.21,7.03,0.76,105.15,27.454442202523524,33.1,0.33,168.8,350.63,891.15,,
2021-01-17 15:00:00,18.06,,2.6,28.95,26.61,0.28,6.88,0.47,81.56,27.454442202523524,27.36,0.36,224.01,249.46,873.02,,
2021-01-17 16:00:00,18.0,,3.19,36.28,34.96,0.24,7.05,0.76,93.98,27.454442202523524,29.79,0.44,235.14,51.78,885.05,,
2021-01-18 08:00:00,18.23,,2.32,24.37,24.06,0.05,6.93,0.8,78.53,27.454442202523524,90.39,0.52,180.67,49.84,840.8,,
2021-01-18 09:00:00,17.88,,2.3,19.9,18.68,0.01,7.02,0.61,99.29,27.454442202523524,71.91,0.65,186.24,310.39,850.3,,
2021-01-18 10:00:00,18.07,,2.49,16.83,14.98,0.12,6.96,0.56,110.32,27.454442202523524,57.81,0.77,184.19,586.1,861.6,,
2021-01-18 11:00:00,17.94,,2.3,18.13,16.23,0.01,7.06,0.6,99.65,27.454442202523524,45.01,0.65,172.22,690.65,866.47,,
2021-01-18 12:00:00,18.28,,,,,,6.99,0.18,74.76,27.454442202523524,32.72,0.39,178.42,533.17,880.03,,
2021-01-18 13:00:00,18.04,,,,,,6.99,0.34,85.38,27.454442202523524,30.64,0.32,228.03,468.49,880.32,,
2021-01-18 14:00:00,18.01,,,,,,6.88,0.72,92.29,27.454442202523524,29.72,0.51,166.17,352.27,891.35,,
2021-01-18 15:00:00,17.74,,,,,,7.13,0.96,94.44,27.454442202523524,32.89,0.47,185.56,235.97,911.53,,
2021-01-18 16:00:00,18.09,,,,,,7.04,1.0,110.49,27.454442202523524,37.34,0.47,181.94,46.59,892.05,,
2021-01-19 08:00:00,17.86,,,,,,6.91,0.58,73.69,27.454442202523524,87.29,0.56,185.54,63.31,844.27,,
2021-01-19 09:00:00,17.97,,,,,,7.07,0.61,88.42,27.454442202523524,68.49,0.43,164.14,285.63,858.23,,
2021-01-19 10:00:00,18.1,,2.45,18.13,11.6,0.09,7.08,0.73,92.48,27.454442202523524,54.72,0.45,159.57,477.01,862.98,,
2021-01-19 11:00:00,17.92,,4.72,37.08,35.58,0.83,6.92,0.34,90.01,27.454442202523524,49.71,0.17,268.01,521.37,876.03,,
2021-01-19 12:00:00,17.88,,2.3,20.8,13.52,0.15,6.99,0.68,125.41,27.454442202523524,45.19,0.67,170.85,485.33,884.25,,
2021-01-19 13:00:00,17.76,,2.56,23.51,16.35,0.19,7.0,0.87,107.84,27.454442202523524,42.17,0.46,175.69,420.83,891.8,,
2021-01-19 14:00:00,18.01,,2.3,22.34,14.71,0.16,6.9,0.8,125.12,27.454442202523524,39.94,0.67,204.05,331.16,918.9,,
2021-01-19 15:00:00,17.78,,2.3,22.36,14.39,0.07,6.91,0.65,119.94,27.454442202523524,39.51,0.72,162.06,219.69,916.0,,
2021-01-19 16:00:00,18.09,,2.54,28.1,20.93,0.15,6.92,0.74,114.34,27.454442202523524,39.68,0.51,179.49,50.64,898.0,,
2021-01-20 08:00:00,17.97,,2.3,31.17,25.46,0.01,6.96,1.01,94.95,27.454442202523524,87.19,0.64,164.42,57.01,877.35,,
2021-01-20 09:00:00,18.18,,2.3,27.99,22.1,0.05,7.04,0.95,115.21,27.454442202523524,68.9,0.61,161.28,309.36,871.67,,
2021-01-20 10:00:00,18.11,,3.91,38.3,35.45,0.29,6.95,0.7,108.7,27.454442202523524,56.95,0.47,182.28,462.79,866.38,,
2021-01-20 11:00:00,16.02,,2.3,29.93,22.49,0.18,7.11,0.99,130.13,27.454442202523524,51.47,0.77,162.88,581.9,880.52,,
2021-01-20 12:00:00,,,2.33,33.59,25.38,0.35,7.07,1.0,108.46,27.454442202523524,48.67,0.46,215.57,453.58,888.45,,
2021-01-20 13:00:00,12.26,21.28,2.22,19.3,10.79,1.25,7.02,0.25,109.68,27.454442202523524,46.71,0.84,167.23,426.16,906.83,,
2021-01-20 14:00:00,15.0,23.57,5.85,21.43,27.3,5.1,6.98,0.67,99.26,27.454442202523524,49.57,0.59,173.82,132.21,928.72,,
2021-01-20 15:00:00,15.0,25.12,5.15,26.16,31.31,5.35,7.04,1.07,86.88,27.454442202523524,49.54,0.48,217.34,166.01,908.98,,
2021-01-20 16:00:00,15.0,24.23,3.42,22.22,25.64,5.28,6.9,0.65,100.75,27.454442202523524,50.74,0.74,173.94,61.92,919.08,,
2021-01-21 08:00:00,15.0,20.97,5.13,35.47,40.61,5.1,7.15,1.04,48.77,27.454442202523524,92.51,0.66,166.58,56.98,868.17,,
2021-01-21 09:00:00,15.0,20.95,4.89,31.88,36.76,5.17,7.17,0.8,66.84,27.454442202523524,78.65,0.71,170.22,334.3,872.4,,
2021-01-21 10:00:00,15.0,20.94,4.59,26.47,31.06,5.24,6.98,0.74,84.99,27.454442202523524,62.25,0.96,166.8,485.54,882.0,,
2021-01-21 11:00:00,15.0,20.91,3.69,21.89,25.58,5.32,7.05,0.86,113.27,27.454442202523524,51.72,0.87,165.39,565.28,894.62,,
2021-01-21 12:00:00,15.0,21.37,3.3,25.98,29.27,5.34,7.01,0.83,127.03,27.454442202523524,46.68,0.92,174.19,458.49,896.38,,
2021-01-21 13:00:00,21.52,21.85,3.57,28.33,31.9,5.35,6.99,1.03,113.72,27.454442202523524,39.57,0.59,151.77,357.83,896.98,,
2021-01-21 14:00:00,,,4.7,24.78,29.48,5.43,6.9,0.83,114.74,27.454442202523524,36.85,0.83,186.75,304.75,896.18,,
2021-01-21 15:00:00,,,4.14,24.04,28.17,5.31,7.08,0.65,123.97,27.454442202523524,35.32,0.75,184.56,221.08,924.35,,
2021-01-21 16:00:00,,,4.01,26.27,30.28,5.25,6.97,1.17,122.07,27.454442202523524,38.86,0.72,169.01,50.68,921.33,,
