From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),RF (mm),AT (degree C)
2021-01-07 09:00:00,14.33,147.33,6.87,10.47,11.17,31.13,17.97,1.04,35.7,25.37,54.0,0.53,205.33,173.67,735.0,0.0,24.8
2021-01-07 10:00:00,14.5,152.5,6.7,10.25,10.88,31.07,18.02,1.04,35.75,25.38,53.0,0.57,206.75,153.0,735.0,0.0,25.65
2021-01-07 11:00:00,19.25,175.25,6.58,10.1,10.75,31.02,17.9,0.87,36.15,25.4,50.75,0.55,206.75,198.0,734.0,0.0,26.5
2021-01-07 12:00:00,17.5,151.5,6.65,9.85,10.65,30.85,17.8,0.75,36.35,25.43,48.75,0.6,220.75,209.75,734.0,0.0,27.33
2021-01-07 13:00:00,10.5,100.75,6.67,9.88,10.72,30.8,18.68,0.69,36.73,25.4,46.0,0.6,227.0,208.75,733.0,0.0,28.15
2021-01-07 14:00:00,12.0,93.33,6.53,9.97,10.63,30.83,18.97,0.78,36.8,25.37,46.0,0.57,211.33,133.67,734.0,0.0,27.9
2021-01-07 15:00:00,13.0,99.5,6.85,9.85,10.8,30.95,18.98,0.88,36.65,25.52,46.5,0.4,143.75,120.25,734.5,0.0,27.68
2021-01-07 16:00:00,13.25,81.5,6.75,9.9,10.72,30.98,18.85,0.87,36.33,25.6,48.0,0.38,132.5,49.25,735.0,0.0,27.3
2021-01-08 08:00:00,26.25,172.5,6.6,10.5,10.95,31.3,19.18,0.84,35.88,25.58,55.75,0.38,124.25,68.25,737.0,0.0,23.15
2021-01-08 09:00:00,20.0,163.5,6.67,10.1,10.82,31.23,19.08,1.11,36.35,25.52,53.75,0.4,141.5,117.75,736.0,0.0,24.12
2021-01-08 10:00:00,17.0,152.5,6.6,9.98,10.65,30.98,19.05,1.35,36.75,25.45,52.25,0.4,147.5,154.0,735.25,0.0,24.9
2021-01-08 11:00:00,17.0,106.0,6.47,10.0,10.6,30.83,14.67,1.64,37.1,25.97,51.33,0.4,161.67,244.33,734.0,0.0,25.9
2021-01-08 12:00:00,22.0,,6.55,10.0,10.62,30.95,18.15,1.46,37.72,25.45,48.75,0.45,169.25,283.0,732.5,0.0,27.55
2021-01-08 13:00:00,21.25,,6.78,9.78,10.7,30.87,18.23,1.06,38.15,25.12,46.25,0.58,211.25,261.75,732.75,0.0,28.5
2021-01-08 14:00:00,19.25,,6.65,9.97,10.7,30.78,18.15,0.94,38.45,25.05,44.25,0.57,207.5,227.5,732.25,0.0,29.4
2021-01-08 15:00:00,17.75,,6.55,10.12,10.7,30.92,18.2,0.93,38.17,25.02,44.75,0.3,122.75,173.25,733.0,0.0,29.15
2021-01-08 16:00:00,13.0,,6.7,10.4,11.0,31.05,18.52,0.85,37.15,25.38,45.75,0.25,94.5,81.25,734.5,0.0,28.55
2021-01-09 08:00:00,17.5,116.5,6.6,10.4,10.88,31.12,17.68,1.97,36.97,25.42,57.25,0.43,153.75,152.75,737.25,0.0,22.57
2021-01-09 09:00:00,22.0,142.0,6.3,10.03,10.47,30.7,17.55,1.45,30.4,25.63,48.67,0.57,209.33,266.0,735.67,0.0,25.0
2021-01-09 10:00:00,11.0,,6.53,9.87,10.57,30.57,12.6,1.5,38.07,25.53,42.0,0.63,232.0,276.33,733.33,0.0,27.4
2021-01-09 11:00:00,11.25,,6.75,9.85,10.75,30.55,18.2,0.42,22.07,25.65,39.0,0.7,260.5,438.5,732.75,0.0,28.1
2021-01-09 12:00:00,12.5,43.0,6.75,9.73,10.65,30.23,17.98,0.17,19.8,25.18,35.0,0.6,216.75,463.5,731.0,0.0,30.0
2021-01-09 13:00:00,13.25,41.75,6.72,9.55,10.55,30.42,18.98,0.27,27.78,24.77,34.0,0.57,212.25,434.75,731.0,0.0,30.7
2021-01-09 14:00:00,9.75,42.5,6.83,9.5,10.62,30.55,18.93,0.29,32.25,24.85,33.5,0.57,220.5,351.0,731.25,0.0,31.4
2021-01-09 15:00:00,6.25,53.0,6.92,9.6,10.75,30.72,18.77,0.34,33.98,25.12,33.0,0.47,178.75,243.25,731.75,0.0,31.68
2021-01-09 16:00:00,7.75,46.5,6.85,9.72,10.72,30.88,18.57,0.34,34.75,25.1,33.5,0.5,184.75,113.0,732.75,0.0,31.25
2021-01-10 08:00:00,8.0,112.0,6.77,11.1,11.4,31.8,18.3,1.81,34.17,25.67,52.0,0.5,203.0,108.33,737.67,0.0,20.87
2021-01-10 09:00:00,10.5,134.5,6.65,11.12,11.32,31.62,18.43,2.02,35.15,25.42,45.5,0.5,197.75,231.25,735.5,0.0,23.8
2021-01-10 10:00:00,18.5,127.5,6.77,10.83,11.25,31.3,18.4,1.88,35.92,25.17,39.75,0.43,164.0,224.75,734.0,0.0,26.9
2021-01-10 11:00:00,12.25,105.75,6.85,10.7,11.25,31.08,18.45,1.33,36.48,25.05,37.0,0.62,243.75,429.0,731.75,0.0,28.9
2021-01-10 12:00:00,12.25,81.0,7.05,9.9,11.0,30.82,18.85,0.98,37.02,24.85,34.5,0.62,233.5,458.25,730.75,0.0,30.08
2021-01-10 13:00:00,1.5,52.5,7.15,9.72,10.97,30.73,18.5,0.8,37.62,24.6,32.75,0.48,178.75,425.5,730.25,0.0,31.38
2021-01-10 14:00:00,3.5,55.5,7.1,9.53,10.82,30.57,18.5,0.68,37.42,24.85,34.0,0.6,226.5,341.75,731.0,0.0,31.4
2021-01-10 15:00:00,4.75,78.25,6.95,9.8,10.88,30.77,18.35,0.73,37.12,25.12,34.5,0.45,168.0,228.75,731.75,0.0,31.6
2021-01-10 16:00:00,5.33,90.0,7.0,9.73,10.9,30.97,18.53,0.66,36.63,25.47,35.67,0.37,138.67,98.0,733.0,0.0,30.8
2021-01-11 08:00:00,18.25,216.5,6.67,12.88,12.25,32.45,18.83,0.91,32.6,25.6,56.75,0.42,155.5,131.25,737.25,0.0,22.12
2021-01-11 09:00:00,13.0,152.0,6.77,11.3,11.5,31.6,18.73,0.8,34.83,25.47,53.0,0.33,131.0,232.0,735.67,0.0,24.17
2021-01-11 10:00:00,29.0,149.0,6.8,10.63,11.2,31.43,19.07,2.55,17.43,25.9,47.33,0.4,146.0,184.67,734.0,0.0,26.87
2021-01-11 11:00:00,30.0,141.0,6.83,9.97,10.9,30.63,19.0,2.12,19.63,25.53,42.33,0.4,145.0,420.33,731.33,0.0,29.47
2021-01-11 12:00:00,19.0,113.75,7.05,9.38,10.7,30.25,19.05,1.75,27.62,25.35,40.25,0.53,190.75,434.0,731.0,0.0,30.32
2021-01-11 13:00:00,11.5,89.5,6.9,9.27,10.55,30.12,17.43,1.51,32.35,25.12,38.0,0.38,137.0,384.75,731.0,0.0,30.85
2021-01-11 14:00:00,14.25,77.0,6.9,9.32,10.55,30.08,17.7,1.13,34.05,25.2,34.75,0.35,130.0,325.25,731.0,0.0,31.62
2021-01-11 15:00:00,10.25,64.5,6.8,9.3,10.45,30.1,17.4,0.88,35.38,25.12,36.25,0.3,107.5,206.0,732.25,0.0,31.3
2021-01-11 16:00:00,13.0,73.5,6.8,9.28,10.45,30.33,17.43,0.78,35.88,25.22,35.75,0.3,113.0,93.25,732.75,0.0,31.12
2021-01-12 08:00:00,17.0,148.0,6.67,11.03,11.27,31.5,18.23,0.73,34.07,25.77,59.0,0.5,196.67,113.33,737.67,0.0,21.37
2021-01-12 09:00:00,28.5,189.5,6.65,10.88,11.2,31.17,18.55,0.74,35.48,25.52,54.75,0.28,98.75,228.25,735.75,0.0,23.82
2021-01-12 10:00:00,14.67,108.33,6.73,10.07,10.83,30.87,18.4,0.68,37.03,25.33,49.0,0.33,133.33,242.67,734.0,0.0,26.43
2021-01-12 11:00:00,19.0,102.25,6.75,9.72,10.65,30.52,18.4,0.67,37.88,25.32,46.25,0.38,143.0,335.25,733.0,0.0,27.65
2021-01-12 12:00:00,14.25,93.0,6.58,9.53,10.4,30.43,18.15,0.71,38.15,25.28,43.0,0.5,191.0,432.75,731.5,0.0,29.4
2021-01-12 13:00:00,9.5,96.0,6.7,9.77,10.65,30.27,17.7,0.63,37.75,25.18,40.75,0.28,103.5,320.5,731.75,0.0,30.27
2021-01-12 14:00:00,15.5,123.25,7.0,10.55,11.32,30.77,18.2,0.56,36.42,25.33,40.0,0.2,84.0,344.25,731.25,0.0,31.05
2021-01-12 15:00:00,28.33,165.0,6.83,11.9,11.9,31.23,18.73,0.57,34.13,25.4,39.67,0.27,111.67,191.67,732.67,0.0,30.57
2021-01-12 16:00:00,22.5,174.5,6.85,11.53,11.7,31.33,18.35,0.55,34.3,25.52,39.75,0.3,124.0,86.75,733.5,0.0,30.35
2021-01-13 08:00:00,10.0,76.75,6.52,9.9,10.6,30.73,18.3,0.41,34.83,25.62,47.75,0.2,85.5,129.75,738.25,0.0,20.35
2021-01-13 09:00:00,8.75,72.5,6.43,9.92,10.53,30.62,18.27,0.4,35.42,25.5,43.0,0.23,88.25,251.75,737.0,0.0,22.02
2021-01-13 10:00:00,12.25,60.0,6.45,9.85,10.45,30.42,18.42,0.38,35.62,25.32,40.75,0.25,93.0,244.5,735.75,0.0,23.57
2021-01-13 11:00:00,8.0,54.0,6.62,9.7,10.52,30.28,18.42,0.39,36.78,25.22,39.0,0.33,114.5,430.0,733.5,0.0,25.5
2021-01-13 12:00:00,11.0,54.0,6.75,9.65,10.57,30.15,18.45,0.34,32.35,25.23,37.25,0.5,183.5,459.75,732.25,0.0,27.25
2021-01-13 13:00:00,1.0,64.0,6.8,9.43,10.55,30.08,17.2,0.45,38.62,25.0,37.0,0.32,124.5,431.0,731.5,0.0,28.73
2021-01-13 14:00:00,3.75,67.25,6.88,9.3,10.55,30.02,18.7,0.49,39.42,24.55,36.75,0.48,176.0,360.5,731.75,0.0,29.43
2021-01-13 15:00:00,13.25,81.0,6.78,9.57,10.65,30.2,18.85,0.53,39.23,24.48,36.0,0.85,317.0,251.25,731.75,0.0,30.3
2021-01-13 16:00:00,17.75,93.0,6.77,9.88,10.75,30.32,19.02,0.54,39.05,24.85,36.25,0.7,276.0,123.25,733.25,0.0,30.2
2021-01-14 08:00:00,8.0,106.75,6.7,10.45,11.03,30.9,18.5,0.44,35.67,25.62,42.0,0.23,83.25,153.75,738.75,0.0,18.98
2021-01-14 09:00:00,12.75,102.25,6.5,10.45,10.85,30.78,18.65,0.4,36.05,25.4,40.0,0.3,113.5,278.75,737.25,0.0,20.75
2021-01-14 10:00:00,8.25,54.25,6.47,9.88,10.55,30.52,18.65,0.4,37.67,25.17,36.75,0.3,113.0,242.5,735.25,0.0,23.52
2021-01-14 11:00:00,6.0,52.0,6.9,9.8,10.8,30.3,18.77,0.42,38.9,25.1,35.0,0.27,96.33,442.67,733.33,0.0,25.83
2021-01-14 12:00:00,4.5,54.0,6.78,9.55,10.6,30.15,18.7,0.52,39.47,24.95,35.5,0.45,165.0,468.75,732.0,0.0,27.45
2021-01-14 13:00:00,5.75,53.0,6.85,9.23,10.47,30.02,18.5,0.63,39.9,24.55,34.75,0.3,122.5,441.25,731.25,0.0,29.0
2021-01-14 14:00:00,5.0,59.0,6.03,9.47,9.93,29.7,11.9,0.71,33.27,25.23,34.0,0.63,238.67,363.33,731.0,0.0,30.27
2021-01-14 15:00:00,15.0,,6.65,9.45,10.45,30.07,18.68,0.94,40.3,25.2,34.5,0.55,207.25,253.25,731.75,0.0,30.27
2021-01-14 16:00:00,15.75,,6.72,10.6,11.12,30.7,19.3,0.75,38.18,25.18,36.0,0.28,105.0,118.5,733.75,0.0,29.07
2021-01-15 08:00:00,13.5,152.5,6.65,10.95,11.25,31.47,18.38,0.52,37.0,25.95,42.5,0.3,113.0,169.0,738.5,0.0,19.25
2021-01-15 09:00:00,12.0,92.25,6.75,10.12,10.88,31.02,18.55,0.47,38.15,25.78,37.25,0.3,113.25,295.25,736.5,0.0,21.73
2021-01-15 10:00:00,11.0,82.5,6.55,9.67,10.45,30.75,18.62,0.71,39.17,25.65,35.5,0.4,150.75,241.25,735.25,0.0,24.0
2021-01-15 11:00:00,7.0,85.25,6.75,9.4,10.48,30.68,18.75,0.7,39.75,25.52,34.0,0.55,206.75,473.75,733.0,0.0,26.55
2021-01-15 12:00:00,4.0,51.25,6.75,9.02,10.28,30.75,18.48,0.55,39.58,25.35,33.0,0.6,221.75,503.25,731.75,0.0,28.22
2021-01-15 13:00:00,4.25,52.25,6.72,9.15,10.32,30.02,18.98,0.47,38.75,25.02,31.75,0.65,251.25,470.25,731.0,0.0,29.57
2021-01-15 14:00:00,6.25,90.25,6.95,10.2,11.07,30.38,19.92,0.46,36.83,24.77,30.5,0.33,128.75,382.0,731.0,0.0,30.35
2021-01-15 15:00:00,9.25,145.25,6.95,11.27,11.62,30.82,20.1,0.51,34.72,24.75,30.0,0.3,126.5,261.0,732.0,0.0,30.68
2021-01-15 16:00:00,7.0,126.25,6.88,10.95,11.43,30.67,19.57,0.57,34.72,24.98,30.75,0.58,198.75,122.0,733.25,0.0,29.98
2021-01-16 08:00:00,17.75,151.75,6.55,11.07,11.2,31.47,17.2,0.67,34.77,25.85,48.0,0.4,135.0,156.0,738.25,0.0,19.75
2021-01-16 09:00:00,17.25,120.75,6.62,10.35,10.92,31.2,17.4,1.05,36.27,25.67,44.75,0.4,135.0,270.75,736.5,0.0,22.0
2021-01-16 10:00:00,18.0,174.0,6.7,10.0,10.77,30.97,17.67,1.44,37.67,25.53,40.33,0.4,135.0,185.33,734.33,0.0,25.1
2021-01-16 11:00:00,12.0,126.0,6.53,9.83,10.53,30.77,17.77,1.14,38.53,25.4,36.0,0.47,161.67,436.67,732.33,0.0,27.57
2021-01-16 12:00:00,7.5,84.5,6.9,9.38,10.57,30.32,17.68,0.85,38.83,25.32,33.5,0.62,226.25,467.25,731.5,0.0,28.9
2021-01-16 13:00:00,8.5,59.0,6.72,9.22,10.4,30.2,18.8,0.72,38.65,25.02,32.25,0.65,248.5,441.25,731.0,0.0,29.95
2021-01-16 14:00:00,6.75,55.5,6.82,8.9,10.25,30.02,18.4,0.59,38.43,24.85,31.25,0.33,124.25,369.25,731.5,0.0,30.5
2021-01-16 15:00:00,6.0,45.0,6.9,8.9,10.33,30.1,18.53,0.53,37.53,24.8,31.0,0.33,120.33,264.67,732.0,0.0,30.2
2021-01-16 16:00:00,4.0,31.0,6.73,8.97,10.3,30.17,18.63,0.44,37.07,24.87,31.67,0.2,82.67,137.33,733.0,0.0,30.13
2021-01-17 08:00:00,16.0,149.25,6.47,10.33,10.77,31.17,18.38,0.93,35.4,25.8,50.25,0.4,161.75,147.75,738.0,0.0,19.88
2021-01-17 09:00:00,11.25,113.0,6.67,9.97,10.75,30.95,18.45,0.76,36.65,25.65,45.0,0.45,170.75,267.5,736.25,0.0,22.7
2021-01-17 10:00:00,6.0,68.25,6.78,9.35,10.47,30.62,18.62,0.6,37.8,25.5,37.75,0.53,205.5,246.75,734.75,0.0,25.73
2021-01-17 11:00:00,5.75,48.5,6.8,9.2,10.43,30.4,18.48,0.51,38.02,25.4,35.5,0.55,207.75,442.75,733.0,0.0,27.52
2021-01-17 12:00:00,4.25,40.0,6.85,8.97,10.38,30.15,18.38,0.47,37.95,25.27,32.25,0.47,172.25,466.0,732.0,0.0,28.98
2021-01-17 13:00:00,1.67,40.33,6.9,8.67,10.23,29.93,18.33,0.46,37.67,24.77,31.0,0.37,151.0,433.33,732.0,0.0,29.93
2021-01-17 14:00:00,2.0,46.75,6.78,8.6,10.07,30.02,18.0,0.42,37.33,24.75,31.0,0.45,159.0,364.25,732.0,0.0,30.17
2021-01-17 15:00:00,5.0,50.0,6.8,8.87,10.2,30.03,17.7,0.41,37.17,24.9,31.67,0.47,170.33,255.67,732.33,0.0,30.4
2021-01-17 16:00:00,4.75,56.0,6.83,8.9,10.25,30.05,18.25,0.4,37.12,25.05,32.0,0.5,180.75,116.25,733.5,0.0,29.85
2021-01-18 08:00:00,12.25,127.0,6.65,10.15,10.8,31.1,17.55,0.86,36.25,25.88,48.75,0.6,235.5,151.0,738.5,0.0,19.75
2021-01-18 09:00:00,12.5,97.5,6.7,9.65,10.57,31.0,17.6,0.7,37.17,25.62,46.5,0.5,190.5,274.5,737.0,0.0,21.65
2021-01-18 10:00:00,10.5,65.5,6.77,9.43,10.52,30.67,17.48,0.56,36.85,25.48,45.25,0.58,212.25,243.25,735.5,0.0,24.1
2021-01-18 11:00:00,11.0,79.5,6.65,9.18,10.28,30.55,17.55,0.49,36.92,25.4,41.5,0.65,238.0,436.5,733.5,0.0,26.22
2021-01-18 12:00:00,15.5,91.25,6.95,9.1,10.5,30.43,17.77,0.45,36.95,25.38,39.5,0.55,212.0,460.5,732.75,0.0,27.2
2021-01-18 13:00:00,10.0,66.0,6.85,9.12,10.43,30.32,18.2,0.46,37.05,25.2,38.0,0.55,200.75,436.5,732.0,0.0,
2021-01-18 14:00:00,7.0,63.0,6.72,9.1,10.32,30.28,17.98,0.4,36.98,24.95,36.5,0.47,193.75,364.0,732.5,0.0,
2021-01-18 15:00:00,6.5,68.0,6.93,9.0,10.4,30.23,17.9,0.38,36.65,25.02,36.0,0.5,178.75,250.0,733.0,0.0,
2021-01-18 16:00:00,5.0,56.0,6.93,9.07,10.47,30.2,17.8,0.37,36.57,25.23,37.33,0.5,194.0,135.33,733.67,0.0,
2021-01-19 08:00:00,26.75,173.5,6.57,10.35,10.85,31.37,17.48,0.37,25.88,25.43,58.5,0.55,206.25,127.0,738.0,0.0,
2021-01-19 09:00:00,22.0,126.75,6.53,9.85,10.57,31.05,17.17,0.13,26.38,25.27,53.75,0.6,207.0,233.5,736.0,0.0,
2021-01-19 10:00:00,18.0,111.25,6.78,9.43,10.53,30.9,17.48,0.08,26.88,25.12,47.5,0.6,215.75,255.0,734.25,0.0,
2021-01-19 11:00:00,15.75,120.0,6.72,9.55,10.55,30.7,17.45,0.12,27.05,24.95,43.25,0.65,247.25,430.75,732.5,0.0,
2021-01-19 12:00:00,15.25,110.25,6.67,9.35,10.42,30.5,17.65,0.08,26.85,24.95,39.75,0.62,233.25,455.0,732.0,0.0,
2021-01-19 13:00:00,9.5,75.5,7.0,9.25,10.55,30.25,17.55,0.08,26.45,24.8,37.0,0.6,222.5,424.5,731.5,0.0,
2021-01-19 14:00:00,14.67,66.0,6.73,8.9,10.2,30.2,17.8,0.05,26.37,24.6,35.67,0.57,212.67,344.67,731.0,0.0,
