From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),AT (degree C)
2021-01-01 08:00:00,133.39,206.62,,,,,0.45,1.42,5.52,27.454442202523524,,0.54,180.11274390508322,38.72,,25.85
2021-01-01 09:00:00,134.91,202.53,,,,,0.3,1.39,5.97,27.454442202523524,,0.64,180.11274390508322,76.5,,28.08
2021-01-01 10:00:00,157.78,399.95,,,,,0.21,1.36,4.9,27.454442202523524,,0.58,180.11274390508322,101.3,,31.06
2021-01-01 11:00:00,117.96,197.0,,,,,0.16,1.18,6.17,27.454442202523524,,0.7,180.11274390508322,125.65,,34.69
2021-01-01 12:00:00,94.81,163.6,,,,,0.16,1.16,5.68,27.454442202523524,,0.63,180.11274390508322,151.79,,36.45
2021-01-01 13:00:00,,,,,,,,,,27.454442202523524,,,180.11274390508322,,,
2021-01-01 14:00:00,,,,,,,,,,27.454442202523524,,,180.11274390508322,,,
2021-01-01 15:00:00,,,,,,,,,,27.454442202523524,,,180.11274390508322,,,
2021-01-01 16:00:00,,,,,,,,,,27.454442202523524,,,180.11274390508322,,,
2021-01-02 08:00:00,,,,,,,,,,27.454442202523524,,,180.11274390508322,,,
2021-01-02 09:00:00,,,,,,,,,,27.454442202523524,,,180.11274390508322,,,
2021-01-02 10:00:00,211.76,307.39,17.0,11.97,28.98,10.45,0.12,1.55,5.42,27.454442202523524,,0.6,180.11274390508322,128.25,,31.14
2021-01-02 11:00:00,206.6,316.5,11.21,16.52,27.73,7.34,1.55,1.62,7.88,27.454442202523524,,0.57,180.11274390508322,164.19,,33.59
2021-01-02 12:00:00,181.32,272.47,3.61,26.17,29.77,3.26,0.34,1.59,11.0,27.454442202523524,,0.67,180.11274390508322,181.52,,35.33
2021-01-02 13:00:00,149.84,237.55,3.59,20.09,23.68,3.25,0.25,1.33,11.75,27.454442202523524,,0.82,180.11274390508322,186.11,,35.82
2021-01-02 14:00:00,126.95,219.25,3.67,13.96,17.62,4.48,,1.2,13.32,27.454442202523524,,0.85,180.11274390508322,187.45,,35.53
2021-01-02 15:00:00,117.71,204.12,4.08,19.07,23.15,3.74,,1.22,17.74,27.454442202523524,,0.81,180.11274390508322,116.16,,34.9
2021-01-02 16:00:00,135.22,211.32,3.52,18.11,21.64,4.91,,1.19,16.3,27.454442202523524,,0.76,180.11274390508322,62.89,,33.68
2021-01-03 08:00:00,199.1,271.9,5.3,5.99,11.28,7.6,0.1,1.01,4.22,27.454442202523524,,0.45,180.11274390508322,38.95,,25.21
2021-01-03 09:00:00,190.07,262.88,5.87,6.33,12.2,6.63,,1.03,4.42,27.454442202523524,,0.67,180.11274390508322,80.4,,26.42
2021-01-03 10:00:00,189.0,273.12,5.55,8.06,13.61,6.1,,1.08,4.79,27.454442202523524,,0.8,180.11274390508322,106.06,,28.55
2021-01-03 11:00:00,164.4,238.75,4.0,9.63,13.62,6.06,,1.12,6.61,27.454442202523524,,0.68,180.11274390508322,129.9,,32.0
2021-01-03 12:00:00,149.25,230.43,2.71,10.1,12.8,6.83,0.24,1.12,8.4,27.454442202523524,,0.66,180.11274390508322,149.58,,35.06
2021-01-03 13:00:00,124.31,191.96,2.67,9.7,12.37,7.82,,1.12,10.64,27.454442202523524,,0.59,180.11274390508322,195.88,,37.37
2021-01-03 14:00:00,118.36,196.41,3.09,12.1,15.19,6.54,,1.15,13.22,27.454442202523524,,0.61,180.11274390508322,175.2,,37.63
2021-01-03 15:00:00,110.71,181.23,3.07,11.4,14.47,6.3,,1.13,16.64,27.454442202523524,,0.78,180.11274390508322,103.34,,35.81
2021-01-03 16:00:00,145.53,252.37,3.08,11.51,14.6,6.56,0.13,1.12,15.92,27.454442202523524,,0.68,180.11274390508322,64.36,,34.43
2021-01-04 08:00:00,159.66,228.97,5.98,7.11,13.09,4.74,0.2,0.99,5.64,27.454442202523524,,0.52,180.11274390508322,21.95,,25.32
2021-01-04 09:00:00,153.8,238.5,6.09,7.74,13.84,4.49,0.18,1.03,5.87,27.454442202523524,,0.64,180.11274390508322,107.55,,26.64
2021-01-04 10:00:00,146.62,248.28,5.57,9.85,15.42,3.87,0.14,1.08,6.41,27.454442202523524,,0.73,180.11274390508322,148.03,,28.21
2021-01-04 11:00:00,152.38,243.83,4.78,14.05,18.82,3.42,0.19,1.15,10.93,27.454442202523524,,0.74,180.11274390508322,142.38,,29.86
2021-01-04 12:00:00,141.16,227.57,4.52,16.57,21.09,2.43,0.17,1.14,7.59,27.454442202523524,,0.59,180.11274390508322,211.62,,32.16
2021-01-04 13:00:00,138.18,,,,,,,,,27.454442202523524,,,180.11274390508322,,,
2021-01-04 14:00:00,148.8,254.17,3.54,19.6,23.14,1.66,0.23,1.23,16.02,27.454442202523524,,0.66,180.11274390508322,166.0,,33.54
2021-01-04 15:00:00,159.07,274.67,4.03,18.43,22.48,8.61,0.26,1.36,11.34,27.454442202523524,,0.6,180.11274390508322,91.14,,33.09
2021-01-04 16:00:00,148.16,256.12,4.58,17.17,21.75,11.31,,1.43,9.68,27.454442202523524,,0.57,180.11274390508322,62.5,,32.6
2021-01-05 08:00:00,207.3,290.76,6.6,6.91,13.52,14.77,,1.18,5.48,27.454442202523524,,0.64,180.11274390508322,13.92,,25.51
2021-01-05 09:00:00,174.56,262.82,7.43,7.53,14.96,15.31,,1.19,6.65,27.454442202523524,,0.69,180.11274390508322,93.66,,26.47
2021-01-05 10:00:00,179.22,366.64,8.87,18.52,27.4,14.28,0.24,1.29,6.99,27.454442202523524,,0.84,180.11274390508322,116.19,,27.86
2021-01-05 11:00:00,180.91,310.0,5.48,16.13,21.6,10.16,,1.28,7.76,27.454442202523524,,0.73,180.11274390508322,134.19,,30.54
2021-01-05 12:00:00,177.37,289.37,4.66,12.32,16.98,8.9,,1.25,9.33,27.454442202523524,,0.76,180.11274390508322,151.86,,32.8
2021-01-05 13:00:00,142.38,224.64,4.13,11.63,15.76,9.31,,1.22,10.36,27.454442202523524,,0.75,180.11274390508322,208.82,,35.09
2021-01-05 14:00:00,116.22,192.02,4.42,11.49,15.92,12.26,0.27,1.15,10.96,27.454442202523524,,0.78,180.11274390508322,187.62,,35.71
2021-01-05 15:00:00,113.09,188.15,4.97,9.06,14.03,9.38,,1.07,9.24,27.454442202523524,,0.75,180.11274390508322,94.84,,35.27
2021-01-05 16:00:00,103.89,170.37,5.5,11.31,16.8,7.76,0.15,1.08,10.42,27.454442202523524,,0.77,180.11274390508322,55.75,,33.75
2021-01-06 08:00:00,169.84,241.44,5.21,5.89,11.12,15.92,0.2,1.01,7.44,27.454442202523524,,0.45,180.11274390508322,21.37,,24.38
2021-01-06 09:00:00,170.09,259.42,6.51,9.32,15.83,15.83,,1.07,8.0,27.454442202523524,,0.83,180.11274390508322,73.07,,25.97
2021-01-06 10:00:00,175.47,270.84,7.08,10.04,17.12,12.28,,1.14,8.01,27.454442202523524,,0.8,180.11274390508322,98.62,,27.93
2021-01-06 11:00:00,176.0,284.0,5.35,12.16,17.5,10.42,,1.2,9.21,27.454442202523524,,0.78,180.11274390508322,112.01,,30.33
2021-01-06 12:00:00,166.89,254.0,5.17,15.13,20.3,9.8,,1.29,10.26,27.454442202523524,,0.8,180.11274390508322,116.3,,33.08
2021-01-06 13:00:00,148.63,244.06,4.09,11.46,15.54,9.92,0.11,1.21,12.27,27.454442202523524,,0.87,180.11274390508322,149.29,,34.7
2021-01-06 14:00:00,129.69,205.95,5.43,18.84,24.26,7.9,0.21,1.25,13.52,27.454442202523524,,0.79,180.11274390508322,231.24,,36.7
2021-01-06 15:00:00,103.34,175.94,5.7,11.08,16.78,10.9,0.13,1.14,9.69,27.454442202523524,,0.8,180.11274390508322,89.86,,36.09
2021-01-06 16:00:00,82.78,142.45,5.49,12.03,17.51,11.33,0.24,1.09,12.18,27.454442202523524,,0.71,180.11274390508322,67.01,,35.42
2021-01-07 08:00:00,214.13,308.73,5.09,5.26,10.34,11.13,,1.14,7.79,27.454442202523524,,0.41,180.11274390508322,28.08,,25.23
2021-01-07 09:00:00,225.93,323.12,5.18,5.69,10.88,10.52,,1.19,7.77,27.454442202523524,,0.55,180.11274390508322,82.12,,26.22
2021-01-07 10:00:00,208.78,306.44,5.55,7.54,13.1,10.26,,1.25,9.18,27.454442202523524,,0.76,180.11274390508322,129.98,,29.76
2021-01-07 11:00:00,186.05,263.43,5.43,10.71,16.13,9.93,,1.33,9.5,27.454442202523524,,0.8,180.11274390508322,130.8,,33.68
2021-01-07 12:00:00,125.69,198.69,3.81,11.42,15.22,9.31,0.22,1.25,12.12,27.454442202523524,,0.56,180.11274390508322,138.24,,36.05
2021-01-07 13:00:00,71.71,140.19,3.54,12.73,16.26,8.76,0.09,1.16,11.44,27.454442202523524,,0.71,180.11274390508322,217.34,,38.03
2021-01-07 14:00:00,57.89,121.12,3.54,12.16,15.7,9.07,0.2,1.08,11.09,27.454442202523524,,0.67,180.11274390508322,184.16,,38.04
2021-01-07 15:00:00,67.93,103.0,3.79,8.29,12.08,10.87,0.15,0.98,10.04,27.454442202523524,,0.57,180.11274390508322,93.72,,37.48
2021-01-07 16:00:00,54.52,104.7,4.14,8.98,13.13,11.82,,0.97,11.51,27.454442202523524,,0.91,180.11274390508322,88.09,,37.13
2021-01-08 08:00:00,138.62,213.17,16.21,1.66,17.87,7.38,,1.02,8.27,27.454442202523524,,0.36,180.11274390508322,19.81,,27.43
2021-01-08 09:00:00,139.18,184.53,18.52,1.68,20.2,6.48,,1.13,8.37,27.454442202523524,,0.37,180.11274390508322,71.27,,28.31
2021-01-08 10:00:00,137.18,170.0,22.03,3.28,25.31,5.15,,1.41,8.06,27.454442202523524,,0.56,180.11274390508322,50.6,,29.12
2021-01-08 11:00:00,188.02,231.23,25.34,5.39,30.74,3.88,,1.72,8.08,27.454442202523524,,0.59,180.11274390508322,97.09,,29.46
2021-01-08 12:00:00,192.09,240.64,25.45,10.02,35.47,1.49,,1.61,7.8,27.454442202523524,,0.74,180.11274390508322,139.38,,30.05
2021-01-08 13:00:00,95.42,147.54,17.62,8.99,26.61,1.89,,1.36,7.85,27.454442202523524,,1.02,180.11274390508322,159.61,,30.95
2021-01-08 14:00:00,68.65,100.8,8.98,11.75,20.71,4.51,0.12,1.15,8.11,27.454442202523524,,0.67,180.11274390508322,160.13,,31.88
2021-01-08 15:00:00,68.82,109.99,8.11,9.51,17.61,5.83,0.13,1.13,9.01,27.454442202523524,,0.73,180.11274390508322,134.95,,32.51
2021-01-08 16:00:00,58.03,95.19,6.08,10.26,16.34,6.56,0.23,1.08,9.57,27.454442202523524,,0.62,180.11274390508322,80.25,,32.38
2021-01-09 08:00:00,125.11,176.85,16.12,1.3,17.42,9.25,,1.11,10.49,27.454442202523524,,0.61,180.11274390508322,41.33,,27.25
2021-01-09 09:00:00,129.65,190.98,16.69,1.42,18.1,8.71,,1.12,11.78,27.454442202523524,,0.74,180.11274390508322,74.21,,28.29
2021-01-09 10:00:00,131.82,169.0,15.91,2.7,18.6,8.03,,1.14,12.45,27.454442202523524,,0.7,180.11274390508322,118.38,,31.02
2021-01-09 11:00:00,102.77,150.85,11.74,6.78,18.52,8.44,,1.12,12.63,27.454442202523524,,0.92,180.11274390508322,116.61,,31.93
2021-01-09 12:00:00,89.04,,,,,,,,,27.454442202523524,,,180.11274390508322,,,
2021-01-09 13:00:00,74.38,115.68,4.17,8.63,12.8,8.02,0.22,1.01,15.26,27.454442202523524,,0.68,180.11274390508322,258.09,,37.07
2021-01-09 14:00:00,59.33,97.25,3.21,8.54,11.75,8.35,,0.92,16.8,27.454442202523524,,0.61,180.11274390508322,163.43,,36.9
2021-01-09 15:00:00,61.66,100.65,3.72,7.57,11.28,8.92,,0.91,14.87,27.454442202523524,,0.5,180.11274390508322,100.94,,35.87
2021-01-09 16:00:00,65.64,101.0,4.19,7.38,11.56,9.31,0.13,0.95,15.2,27.454442202523524,,0.69,180.11274390508322,88.29,,35.08
2021-01-10 08:00:00,166.29,229.77,8.79,3.0,11.79,10.05,,1.22,13.5,27.454442202523524,,0.62,180.11274390508322,38.22,,27.61
2021-01-10 09:00:00,177.93,238.26,9.3,3.51,12.82,9.33,0.22,1.23,13.6,27.454442202523524,,0.7,180.11274390508322,72.67,,29.15
2021-01-10 10:00:00,149.03,209.18,8.26,5.03,13.31,9.3,,1.2,14.45,27.454442202523524,,0.79,180.11274390508322,103.37,,32.08
2021-01-10 11:00:00,106.03,156.83,6.12,6.5,12.62,10.03,0.15,1.2,14.45,27.454442202523524,,0.71,180.11274390508322,118.35,,34.91
2021-01-10 12:00:00,77.4,151.15,4.95,7.44,12.4,11.32,0.16,1.17,14.74,27.454442202523524,,0.72,180.11274390508322,150.95,,37.62
2021-01-10 13:00:00,48.66,119.45,4.09,7.12,11.2,12.23,0.13,1.1,14.74,27.454442202523524,,0.59,180.11274390508322,247.25,,38.64
2021-01-10 14:00:00,36.01,76.98,3.41,6.41,9.81,12.96,0.14,0.99,14.88,27.454442202523524,,0.6,180.11274390508322,232.17,,39.29
2021-01-10 15:00:00,32.27,68.42,3.25,5.75,8.99,13.61,0.09,0.9,15.17,27.454442202523524,,0.74,180.11274390508322,91.04,,37.91
2021-01-10 16:00:00,36.55,68.93,3.0,6.14,9.14,13.82,,0.84,15.33,27.454442202523524,,0.73,180.11274390508322,50.84,,37.18
2021-01-11 08:00:00,168.13,224.71,9.41,3.04,12.44,6.34,,1.31,14.26,27.454442202523524,,0.45,180.11274390508322,36.45,,28.35
2021-01-11 09:00:00,158.16,246.54,10.03,3.73,13.77,6.25,,1.3,14.91,27.454442202523524,,0.72,180.11274390508322,62.0,,29.98
2021-01-11 10:00:00,127.03,198.83,10.26,7.87,18.12,6.19,0.12,1.31,15.89,27.454442202523524,,0.85,180.11274390508322,77.4,,32.59
2021-01-11 11:00:00,98.49,180.16,7.67,13.8,21.46,7.84,0.13,1.29,14.97,27.454442202523524,,0.76,180.11274390508322,73.17,,35.53
2021-01-11 12:00:00,62.39,143.0,5.08,11.05,16.13,11.73,0.13,1.17,15.75,27.454442202523524,,0.66,180.11274390508322,77.05,,38.2
2021-01-11 13:00:00,48.1,108.0,3.89,9.8,13.69,13.91,,0.98,16.31,27.454442202523524,,0.72,180.11274390508322,354.18,,39.78
2021-01-11 14:00:00,36.07,84.0,2.74,6.75,9.49,3.15,,0.59,22.41,27.454442202523524,,0.61,180.11274390508322,126.81,,40.7
2021-01-11 15:00:00,31.36,78.0,3.46,9.03,12.5,1.86,,0.58,22.76,27.454442202523524,,0.57,180.11274390508322,59.28,,38.95
2021-01-11 16:00:00,33.73,83.0,3.13,9.14,12.28,2.49,,,,27.454442202523524,,,180.11274390508322,,,
2021-01-12 08:00:00,125.81,176.97,9.16,1.92,11.09,7.07,,1.31,16.09,27.454442202523524,,0.64,180.11274390508322,38.37,,27.75
2021-01-12 09:00:00,123.37,177.0,8.54,2.98,11.53,5.51,,1.25,16.1,27.454442202523524,,0.64,180.11274390508322,110.02,,29.4
2021-01-12 10:00:00,121.18,215.97,7.99,5.31,13.28,5.31,0.17,1.19,16.22,27.454442202523524,,0.97,180.11274390508322,74.86,,32.53
2021-01-12 11:00:00,80.12,160.26,5.72,7.93,13.65,4.86,0.26,1.1,16.9,27.454442202523524,,0.86,180.11274390508322,70.65,,34.98
2021-01-12 12:00:00,63.25,123.38,3.37,8.37,11.74,4.48,0.14,0.97,18.73,27.454442202523524,,0.89,180.11274390508322,86.94,,37.84
2021-01-12 13:00:00,48.33,121.0,2.83,7.94,10.76,4.36,0.16,0.85,19.08,27.454442202523524,,0.72,180.11274390508322,328.19,,39.75
2021-01-12 14:00:00,36.99,100.56,2.92,7.22,10.14,4.15,,0.72,19.52,27.454442202523524,,0.73,180.11274390508322,233.28,,40.7
2021-01-12 15:00:00,36.0,96.21,3.83,7.47,11.3,4.25,,0.68,17.36,27.454442202523524,,0.58,180.11274390508322,79.45,,39.39
2021-01-12 16:00:00,38.0,82.0,8.0,14.3,21.2,13.7,,0.87,20.2,27.454442202523524,,,180.11274390508322,,,
2021-01-13 08:00:00,128.2,188.17,8.67,2.85,11.52,3.88,,1.07,33.51,27.454442202523524,,0.42,180.11274390508322,33.96,,27.47
2021-01-13 09:00:00,113.51,174.11,10.0,3.42,13.43,4.26,,1.08,34.63,27.454442202523524,,0.77,180.11274390508322,68.54,,29.12
2021-01-13 10:00:00,114.73,199.99,9.64,6.45,16.1,4.85,0.13,1.07,35.3,27.454442202523524,,0.89,180.11274390508322,85.82,,31.54
2021-01-13 11:00:00,94.05,156.54,4.81,9.54,14.35,4.24,0.35,0.98,35.02,27.454442202523524,,0.91,180.11274390508322,73.72,,34.47
2021-01-13 12:00:00,63.75,118.57,3.08,9.81,12.89,4.07,,0.89,37.02,27.454442202523524,,0.7,180.11274390508322,84.42,,37.83
2021-01-13 13:00:00,41.87,91.5,3.03,10.03,13.06,3.54,,0.82,36.14,27.454442202523524,,0.73,180.11274390508322,254.43,,40.07
2021-01-13 14:00:00,38.18,88.09,3.25,10.18,13.44,3.05,0.19,0.72,34.7,27.454442202523524,,0.76,180.11274390508322,296.07,,40.47
2021-01-13 15:00:00,26.19,64.73,2.77,9.29,12.06,3.47,,0.61,33.85,27.454442202523524,,0.9,180.11274390508322,45.2,,38.9
2021-01-13 16:00:00,16.8,66.72,2.8,10.32,13.14,2.63,0.18,0.54,34.64,27.454442202523524,,0.72,180.11274390508322,39.62,,38.03
2021-01-14 08:00:00,73.55,116.33,6.8,1.85,8.66,6.41,,0.91,47.92,27.454442202523524,,0.6,180.11274390508322,36.93,,24.7
2021-01-14 09:00:00,68.45,120.65,9.56,2.63,12.19,5.69,0.21,0.91,48.32,27.454442202523524,,0.67,180.11274390508322,67.88,,26.76
2021-01-14 10:00:00,68.0,129.4,9.86,5.89,15.75,5.29,0.18,0.91,51.5,27.454442202523524,,0.63,180.11274390508322,63.99,,30.44
2021-01-14 11:00:00,67.09,141.17,4.03,10.92,14.94,4.27,,0.8,7.97,27.454442202523524,,0.71,180.11274390508322,67.34,,33.65
2021-01-14 12:00:00,61.48,150.36,3.91,12.71,16.62,4.14,0.16,0.85,5.25,27.454442202523524,,0.82,180.11274390508322,67.21,,37.6
2021-01-14 13:00:00,22.85,91.44,4.37,8.73,13.09,3.92,0.16,0.73,5.54,27.454442202523524,,0.8,180.11274390508322,407.43,,39.5
2021-01-14 14:00:00,8.1,48.85,3.13,9.42,12.55,3.92,0.21,0.63,7.14,27.454442202523524,,0.66,180.11274390508322,267.99,,40.81
2021-01-14 15:00:00,10.63,58.1,2.12,9.21,11.34,3.82,,0.5,13.94,27.454442202523524,,0.96,180.11274390508322,61.56,,38.15
2021-01-14 16:00:00,54.73,137.17,1.96,13.98,15.93,2.38,0.17,0.63,10.56,27.454442202523524,,0.86,180.11274390508322,48.85,,36.02
2021-01-15 08:00:00,119.51,191.81,16.1,4.84,20.95,1.03,0.11,1.27,5.12,27.454442202523524,,0.52,180.11274390508322,34.23,,24.5
2021-01-15 09:00:00,122.0,210.82,15.69,6.82,22.51,0.64,0.13,1.28,6.69,27.454442202523524,,0.59,180.11274390508322,67.58,,26.28
2021-01-15 10:00:00,142.02,234.33,16.6,15.33,31.92,0.61,,1.36,13.23,27.454442202523524,,0.84,180.11274390508322,88.78,,29.03
2021-01-15 11:00:00,150.36,257.4,4.84,22.64,27.49,1.77,,1.39,23.23,27.454442202523524,,0.89,180.11274390508322,94.2,,31.97
2021-01-15 12:00:00,90.14,160.36,3.19,16.76,19.95,3.0,,1.22,31.16,27.454442202523524,,0.85,180.11274390508322,108.09,,34.45
2021-01-15 13:00:00,93.08,164.0,2.62,19.1,21.72,2.31,,1.04,39.65,27.454442202523524,,0.88,180.11274390508322,452.02,,37.39
2021-01-15 14:00:00,59.48,121.19,2.09,19.43,21.52,1.08,,0.87,35.16,27.454442202523524,,1.03,180.11274390508322,238.12,,36.36
2021-01-15 15:00:00,58.73,145.92,2.53,13.51,16.05,2.57,,0.76,23.92,27.454442202523524,,1.25,180.11274390508322,64.07,,34.13
2021-01-15 16:00:00,41.74,129.33,2.46,12.04,14.49,1.93,,0.66,22.21,27.454442202523524,,0.97,180.11274390508322,47.06,,33.52
2021-01-16 08:00:00,,,,,,,,,,27.454442202523524,,,180.11274390508322,,,
2021-01-16 09:00:00,108.0,198.0,40.04,,33.39,,,1.19,5.29,27.454442202523524,,0.9,180.11274390508322,51.37,,25.14
2021-01-16 10:00:00,,,11.17,7.24,18.39,3.53,,1.25,5.56,27.454442202523524,,0.8,180.11274390508322,63.96,,27.28
2021-01-16 11:00:00,85.0,,7.65,11.01,18.67,6.09,,,,27.454442202523524,,,180.11274390508322,,,
2021-01-16 12:00:00,70.47,153.76,3.92,10.01,13.93,4.82,0.28,1.01,9.89,27.454442202523524,,0.76,180.11274390508322,82.28,,33.43
2021-01-16 13:00:00,69.91,130.6,4.94,9.64,14.58,5.0,0.36,0.96,13.47,27.454442202523524,,0.69,180.11274390508322,390.86,,37.14
2021-01-16 14:00:00,70.0,143.93,6.49,10.88,17.36,4.34,,0.88,15.97,27.454442202523524,,0.79,180.11274390508322,258.42,,37.99
2021-01-16 15:00:00,62.72,138.0,3.97,11.37,15.35,6.22,,0.78,20.98,27.454442202523524,,0.8,180.11274390508322,61.46,,36.3
2021-01-16 16:00:00,59.27,142.57,3.25,11.0,14.25,6.41,0.34,0.74,15.04,27.454442202523524,,0.78,180.11274390508322,45.83,,34.87
2021-01-17 08:00:00,154.45,226.0,22.34,6.14,28.48,,,1.43,4.46,27.454442202523524,,0.48,180.11274390508322,34.44,,24.23
2021-01-17 09:00:00,166.83,251.51,20.8,7.16,27.97,,,1.38,7.89,27.454442202523524,,0.73,180.11274390508322,75.79,,26.5
2021-01-17 10:00:00,163.46,264.02,16.12,10.42,26.53,0.02,,1.35,13.94,27.454442202523524,,0.71,180.11274390508322,89.11,,29.03
2021-01-17 11:00:00,160.28,254.0,8.41,15.91,24.32,1.34,,1.3,26.01,27.454442202523524,,0.64,180.11274390508322,88.19,,31.82
2021-01-17 12:00:00,129.12,216.78,4.05,17.37,21.42,2.04,,1.2,31.2,27.454442202523524,,0.78,180.11274390508322,100.13,,34.05
2021-01-17 13:00:00,108.71,197.2,2.84,13.65,16.49,2.74,0.38,1.1,38.35,27.454442202523524,,0.72,180.11274390508322,365.9,,37.21
2021-01-17 14:00:00,93.35,173.6,2.44,11.58,14.01,3.42,,1.0,45.92,27.454442202523524,,0.69,180.11274390508322,259.73,,38.56
2021-01-17 15:00:00,95.63,166.4,2.17,11.46,13.62,3.64,0.24,0.89,47.59,27.454442202523524,,0.7,180.11274390508322,58.66,,37.43
2021-01-17 16:00:00,73.29,132.29,2.12,10.17,12.28,3.66,,0.82,34.79,27.454442202523524,,0.58,180.11274390508322,45.84,,36.71
2021-01-18 08:00:00,102.72,170.02,8.63,8.18,16.81,2.73,,1.02,10.64,27.454442202523524,,0.45,180.11274390508322,45.69,,26.73
2021-01-18 09:00:00,86.45,155.96,8.16,9.22,17.39,3.15,,0.98,13.26,27.454442202523524,,0.76,180.11274390508322,70.7,,27.9
2021-01-18 10:00:00,90.45,162.47,7.26,11.84,19.1,2.83,,1.01,14.06,27.454442202523524,,0.95,180.11274390508322,83.14,,29.75
2021-01-18 11:00:00,78.31,166.72,4.22,16.15,20.37,2.56,,,,27.454442202523524,,0.74,180.11274390508322,103.06,,32.4
2021-01-18 12:00:00,69.73,142.73,4.09,15.58,19.67,3.17,0.15,,,27.454442202523524,,0.86,180.11274390508322,176.95,,34.03
2021-01-18 13:00:00,62.64,140.07,2.45,14.81,17.26,3.24,0.15,,,27.454442202523524,,0.72,180.11274390508322,308.89,,
2021-01-18 14:00:00,71.99,137.4,2.78,18.22,20.98,1.83,0.33,,,27.454442202523524,,0.66,180.11274390508322,286.13,,
2021-01-18 15:00:00,39.45,83.99,3.14,14.37,17.51,1.54,,,16.92,27.454442202523524,,0.55,180.11274390508322,102.12,,
2021-01-18 16:00:00,39.63,99.6,3.18,17.46,20.64,0.97,,,,27.454442202523524,,0.66,180.11274390508322,62.08,,
2021-01-19 08:00:00,143.08,234.14,20.45,2.79,23.25,,,1.58,3.77,27.454442202523524,,0.69,180.11274390508322,36.73,,
2021-01-19 09:00:00,115.93,188.54,18.37,4.35,22.71,0.03,,1.5,6.5,27.454442202523524,,0.67,180.11274390508322,69.94,,
2021-01-19 10:00:00,93.98,171.97,14.67,8.0,22.67,0.24,,1.47,9.25,27.454442202523524,,0.69,180.11274390508322,85.19,,
2021-01-19 11:00:00,88.37,157.33,8.96,13.78,22.74,0.64,0.4,1.43,,27.454442202523524,,0.77,180.11274390508322,89.01,,
2021-01-19 12:00:00,77.12,136.94,3.99,12.95,16.94,2.44,0.19,1.28,,27.454442202523524,,0.67,180.11274390508322,94.13,,
2021-01-19 13:00:00,63.26,126.0,2.6,11.79,14.38,2.07,0.09,1.12,,27.454442202523524,,0.68,180.11274390508322,432.58,,
2021-01-19 14:00:00,63.82,129.67,2.09,11.49,13.59,2.42,,,,27.454442202523524,,,180.11274390508322,,,
2021-01-19 15:00:00,48.56,,2.62,10.22,12.84,2.38,,,,27.454442202523524,,,180.11274390508322,,,
2021-01-19 16:00:00,38.83,,,,,,,,,27.454442202523524,,,180.11274390508322,,,
2021-01-20 08:00:00,116.79,180.13,7.4,5.58,12.97,3.59,,1.38,,27.454442202523524,,0.62,180.11274390508322,36.0,,
2021-01-20 09:00:00,158.96,165.6,37.89,8.09,45.78,2.82,0.22,1.4,,27.454442202523524,,0.74,180.11274390508322,61.04,,
2021-01-20 10:00:00,,253.31,56.03,12.22,68.25,,0.15,1.46,,27.454442202523524,,0.75,180.11274390508322,85.4,,
2021-01-20 11:00:00,,232.0,24.29,20.7,44.98,,,1.38,17.64,27.454442202523524,,0.72,180.11274390508322,83.91,,
2021-01-20 12:00:00,78.0,186.44,13.67,20.74,34.42,,,1.3,17.73,27.454442202523524,,0.85,180.11274390508322,92.33,,
2021-01-20 13:00:00,52.57,147.47,8.26,18.36,26.62,0.71,,1.16,19.98,27.454442202523524,,0.78,180.11274390508322,370.75,,
2021-01-20 14:00:00,39.1,105.8,3.47,26.17,29.65,0.46,,0.94,32.97,27.454442202523524,,0.85,180.11274390508322,245.46,,
2021-01-20 15:00:00,22.56,89.0,2.67,20.05,22.73,0.21,,0.85,11.87,27.454442202523524,,0.9,180.11274390508322,66.34,,
2021-01-20 16:00:00,25.54,99.84,2.92,15.64,18.55,0.56,,0.88,6.79,27.454442202523524,,1.01,180.11274390508322,45.94,,
2021-01-21 08:00:00,197.5,305.67,31.49,6.6,38.09,,,2.12,3.96,27.454442202523524,,0.53,180.11274390508322,33.06,,
2021-01-21 09:00:00,181.98,,28.32,7.79,36.11,,,1.97,8.12,27.454442202523524,,0.66,180.11274390508322,60.42,,
2021-01-21 10:00:00,140.16,,16.56,19.86,36.42,,,1.78,13.18,27.454442202523524,,0.84,180.11274390508322,81.65,,
2021-01-21 11:00:00,,,,,,,,,,27.454442202523524,,,180.11274390508322,,,
2021-01-21 12:00:00,108.0,178.0,5.25,17.23,20.43,6.82,,1.63,11.7,27.454442202523524,,0.63,180.11274390508322,154.91,,34.75
2021-01-21 13:00:00,,,0.66,15.95,12.63,3.74,2.75,1.49,11.53,27.454442202523524,,0.74,180.11274390508322,384.21,,36.3
2021-01-21 14:00:00,65.0,122.0,1.69,12.06,13.75,1.57,0.57,1.25,17.62,27.454442202523524,,0.85,180.11274390508322,154.25,,37.11
