From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),RF (mm),AT (degree C)
2021-01-06 11:00:00,120.25,173.5,36.35,36.05,48.82,25.52,6.03,0.9,4.38,27.454442202523524,78.45,0.53,180.11274390508322,49.85,991.85,0.0,18.05
2021-01-06 12:00:00,129.0,165.75,22.9,40.47,40.2,27.15,6.25,1.4,5.17,27.454442202523524,77.4,0.35,180.11274390508322,56.08,990.72,0.0,18.55
2021-01-06 13:00:00,141.25,185.25,9.47,40.92,29.5,28.8,8.05,1.33,22.43,27.454442202523524,70.22,0.47,180.11274390508322,102.03,989.8,0.0,20.55
2021-01-06 14:00:00,159.5,222.25,8.03,51.0,33.67,28.4,9.17,1.53,29.77,27.454442202523524,67.48,0.38,180.11274390508322,108.67,989.17,0.0,21.73
2021-01-06 15:00:00,151.0,229.25,5.38,32.12,21.45,29.35,8.8,1.15,35.08,27.454442202523524,65.88,0.47,180.11274390508322,74.5,989.2,0.0,22.05
2021-01-06 16:00:00,138.5,222.25,5.22,34.32,22.52,28.57,5.53,1.12,21.07,27.454442202523524,76.53,0.82,180.11274390508322,33.4,988.92,0.0,19.08
2021-01-07 08:00:00,108.0,148.25,4.3,16.65,12.35,23.05,1.97,0.67,17.35,27.454442202523524,78.75,0.55,180.11274390508322,24.75,991.7,0.0,15.4
2021-01-07 09:00:00,100.75,157.0,3.9,15.67,11.53,22.6,2.2,0.88,23.3,27.454442202523524,75.92,0.75,180.11274390508322,35.78,992.35,0.0,15.88
2021-01-07 10:00:00,96.75,147.0,4.03,15.28,11.4,22.85,2.7,0.9,22.73,27.454442202523524,75.6,1.05,180.11274390508322,48.38,992.08,0.0,16.08
2021-01-07 11:00:00,96.25,156.75,3.92,13.82,10.57,22.9,3.8,0.88,34.17,27.454442202523524,69.62,1.38,180.11274390508322,122.43,991.12,0.0,17.62
2021-01-07 12:00:00,97.0,170.75,4.47,12.42,10.27,23.75,4.6,1.02,36.27,27.454442202523524,68.12,1.38,180.11274390508322,100.4,990.25,0.0,17.9
2021-01-07 13:00:00,97.0,175.75,4.28,14.62,11.28,22.88,3.55,1.15,35.9,27.454442202523524,68.45,1.17,180.11274390508322,75.38,989.37,0.0,17.65
2021-01-07 14:00:00,99.75,174.25,4.33,18.1,13.17,24.17,4.87,1.2,37.4,27.454442202523524,68.78,1.62,180.11274390508322,93.0,988.8,0.0,17.75
2021-01-07 15:00:00,107.25,200.75,3.6,15.8,11.35,24.17,4.47,1.0,36.58,27.454442202523524,69.95,1.55,180.11274390508322,70.75,988.73,0.0,17.45
2021-01-07 16:00:00,106.25,197.75,3.62,18.35,12.7,23.57,3.05,1.1,25.9,27.454442202523524,74.75,1.05,180.11274390508322,37.9,988.78,0.0,16.38
2021-01-08 08:00:00,94.75,165.75,8.85,23.95,19.98,20.78,1.93,0.67,10.6,27.454442202523524,81.4,0.5,180.11274390508322,34.83,991.25,0.0,12.15
2021-01-08 09:00:00,100.25,181.25,10.1,27.3,22.77,21.12,4.97,0.4,9.65,27.454442202523524,78.47,0.75,180.11274390508322,47.1,992.15,0.0,12.88
2021-01-08 10:00:00,144.25,263.0,10.05,27.1,22.62,20.9,15.1,0.73,12.75,27.454442202523524,75.07,0.75,180.11274390508322,58.97,992.35,0.0,13.45
2021-01-08 11:00:00,182.75,313.75,6.85,15.95,14.08,20.35,12.05,0.72,21.0,27.454442202523524,71.52,0.78,180.11274390508322,89.8,991.9,0.0,14.53
2021-01-08 12:00:00,152.75,251.0,6.27,15.1,13.15,21.27,8.78,0.78,25.12,27.454442202523524,68.1,0.9,180.11274390508322,142.35,990.98,0.0,15.82
2021-01-08 13:00:00,157.25,265.25,6.18,17.57,14.38,21.38,30.3,0.5,31.62,27.454442202523524,63.82,0.82,180.11274390508322,160.9,989.95,0.0,17.4
2021-01-08 14:00:00,163.5,295.0,5.75,18.88,14.7,21.55,76.5,0.57,39.38,27.454442202523524,63.07,1.02,180.11274390508322,123.6,989.42,0.0,17.4
2021-01-08 15:00:00,162.5,287.5,3.52,24.35,15.82,22.62,68.05,1.27,43.22,27.454442202523524,65.5,0.85,180.11274390508322,72.38,989.02,0.0,16.9
2021-01-08 16:00:00,167.25,308.75,4.85,37.52,23.92,22.33,50.12,1.38,28.48,27.454442202523524,70.88,0.6,180.11274390508322,24.48,989.02,0.0,15.55
2021-01-09 08:00:00,153.5,256.5,20.4,18.83,26.63,22.0,4.63,1.3,1.73,27.454442202523524,88.1,0.97,180.11274390508322,51.25,991.62,0.0,11.88
2021-01-09 09:00:00,126.75,237.75,15.82,35.8,31.93,21.3,10.38,0.93,4.6,27.454442202523524,80.58,1.43,180.11274390508322,100.05,992.35,0.0,13.5
2021-01-09 10:00:00,124.75,242.25,15.15,29.68,28.15,21.4,36.38,0.85,9.55,27.454442202523524,71.03,1.18,180.11274390508322,136.57,992.4,0.0,16.48
2021-01-09 11:00:00,141.0,250.25,5.2,19.83,14.82,19.33,19.78,0.9,23.4,27.454442202523524,66.25,1.33,180.11274390508322,137.22,991.55,0.0,18.73
2021-01-09 12:00:00,166.25,247.0,3.15,14.4,10.23,18.2,10.72,0.4,27.88,27.454442202523524,64.27,1.23,180.11274390508322,137.43,990.6,0.0,19.55
2021-01-09 13:00:00,142.5,224.0,3.82,16.02,11.68,21.68,8.55,0.57,33.5,27.454442202523524,61.55,1.62,180.11274390508322,158.75,989.48,0.0,20.82
2021-01-09 14:00:00,139.0,215.25,3.0,13.6,9.68,22.4,8.3,0.77,41.15,27.454442202523524,59.12,1.57,180.11274390508322,139.42,988.95,0.0,20.9
2021-01-09 15:00:00,128.0,200.75,2.42,14.18,9.53,22.65,6.17,0.9,38.67,27.454442202523524,62.4,1.6,180.11274390508322,75.2,988.88,0.0,19.32
2021-01-09 16:00:00,122.0,191.75,3.2,22.6,14.65,22.98,5.47,1.05,30.1,27.454442202523524,68.7,1.2,180.11274390508322,34.92,988.83,0.0,17.9
2021-01-10 08:00:00,89.75,135.75,4.15,9.78,8.55,23.0,1.7,0.7,23.02,27.454442202523524,80.0,1.55,180.11274390508322,44.48,992.88,0.0,8.35
2021-01-10 09:00:00,97.5,174.5,5.15,10.4,9.75,23.62,2.08,0.88,25.45,27.454442202523524,74.47,1.42,180.11274390508322,97.73,993.67,0.0,9.9
2021-01-10 10:00:00,108.25,168.0,5.95,11.33,10.88,24.72,2.45,1.12,29.35,27.454442202523524,68.88,1.57,180.11274390508322,175.57,994.0,0.0,11.45
2021-01-10 11:00:00,112.5,167.5,4.73,7.0,7.62,24.57,2.42,1.12,36.02,27.454442202523524,61.33,1.48,180.11274390508322,280.85,993.35,0.0,14.35
2021-01-10 12:00:00,97.0,158.75,4.45,8.03,7.9,24.7,2.73,1.35,41.45,27.454442202523524,58.2,1.62,180.11274390508322,281.25,992.3,0.0,15.62
2021-01-10 13:00:00,97.25,157.0,3.27,8.65,7.25,24.53,2.42,1.35,44.92,27.454442202523524,56.92,1.57,180.11274390508322,265.62,991.27,0.0,16.55
2021-01-10 14:00:00,89.0,138.75,3.03,8.43,6.95,24.88,2.37,1.27,48.7,27.454442202523524,57.65,1.68,180.11274390508322,205.67,990.5,0.0,16.45
2021-01-10 15:00:00,90.5,151.0,2.98,10.35,7.93,24.85,2.7,0.88,49.02,27.454442202523524,59.07,1.5,180.11274390508322,111.25,989.95,0.0,15.75
2021-01-10 16:00:00,98.0,165.5,2.6,13.45,9.28,25.33,2.88,1.0,44.2,27.454442202523524,67.1,1.18,180.11274390508322,23.03,989.7,0.0,13.18
2021-01-11 08:00:00,113.0,148.75,3.35,15.82,11.15,23.3,1.83,1.13,29.1,27.454442202523524,80.5,1.55,180.11274390508322,50.08,992.17,0.0,8.05
2021-01-11 09:00:00,86.25,132.25,3.6,13.25,9.97,23.02,1.58,0.9,32.0,27.454442202523524,75.08,1.72,180.11274390508322,96.62,993.33,0.0,9.5
2021-01-11 10:00:00,76.5,132.5,4.25,9.2,8.32,22.55,1.85,1.08,33.62,27.454442202523524,66.45,1.75,180.11274390508322,194.62,993.85,0.0,12.22
2021-01-11 11:00:00,71.5,111.5,4.3,9.32,8.47,22.2,2.17,1.1,38.08,27.454442202523524,60.4,1.67,180.11274390508322,284.25,993.4,0.0,14.93
2021-01-11 12:00:00,69.5,111.0,3.82,8.75,7.78,22.27,2.12,1.02,44.9,27.454442202523524,57.55,1.6,180.11274390508322,280.23,992.58,0.0,16.45
2021-01-11 13:00:00,69.25,124.5,3.12,9.8,7.78,23.65,2.5,0.8,52.22,27.454442202523524,53.95,1.92,180.11274390508322,270.22,991.62,0.0,17.75
2021-01-11 14:00:00,74.5,132.75,3.22,10.2,8.05,24.75,2.57,0.83,55.2,27.454442202523524,54.55,1.78,180.11274390508322,209.67,991.08,0.0,18.08
2021-01-11 15:00:00,77.75,140.0,2.62,11.5,8.28,25.07,2.75,1.05,55.1,27.454442202523524,56.83,1.55,180.11274390508322,112.55,990.83,0.0,17.35
2021-01-11 16:00:00,76.5,131.25,2.05,18.38,11.42,25.93,2.52,0.5,45.7,27.454442202523524,65.67,1.12,180.11274390508322,28.82,990.6,0.0,14.63
2021-01-12 08:00:00,128.5,174.0,3.72,15.93,11.53,24.75,2.33,1.1,20.6,27.454442202523524,88.7,0.85,180.11274390508322,25.1,993.08,0.0,8.35
2021-01-12 09:00:00,124.0,180.25,5.4,20.92,15.52,24.95,1.95,0.93,15.18,27.454442202523524,88.25,0.78,180.11274390508322,40.42,993.95,0.0,8.82
2021-01-12 10:00:00,133.25,196.75,7.75,27.75,21.05,25.27,1.95,1.32,15.82,27.454442202523524,85.95,0.72,180.11274390508322,66.3,994.1,0.0,9.53
2021-01-12 11:00:00,137.75,204.75,5.62,20.55,15.53,25.42,2.15,1.27,27.15,27.454442202523524,72.15,0.93,180.11274390508322,156.62,993.42,0.0,11.7
2021-01-12 12:00:00,114.25,166.0,5.9,16.3,13.47,25.4,2.55,1.3,39.05,27.454442202523524,61.9,1.35,180.11274390508322,258.4,992.25,0.0,15.95
2021-01-12 13:00:00,119.5,161.75,4.03,13.45,10.47,25.35,2.63,0.95,44.27,27.454442202523524,61.83,1.5,180.11274390508322,237.32,991.32,0.0,16.35
2021-01-12 14:00:00,121.0,165.25,2.65,13.12,9.15,25.65,2.6,1.03,51.25,27.454442202523524,58.85,1.23,180.11274390508322,198.1,990.77,0.0,17.68
2021-01-12 15:00:00,113.75,164.5,3.5,18.1,12.5,25.95,3.0,0.85,54.15,27.454442202523524,59.25,1.07,180.11274390508322,107.55,990.52,0.0,17.2
2021-01-12 16:00:00,128.75,200.0,3.55,29.12,18.35,28.08,3.08,1.08,42.83,27.454442202523524,67.25,0.88,180.11274390508322,36.4,990.42,0.0,14.42
2021-01-13 08:00:00,235.75,337.75,18.15,35.55,33.7,26.55,4.1,0.97,4.62,27.454442202523524,88.62,0.5,180.11274390508322,39.3,992.72,0.0,8.5
2021-01-13 09:00:00,166.75,296.75,9.55,34.2,25.95,25.05,3.62,1.15,17.8,27.454442202523524,82.0,0.62,180.11274390508322,80.98,993.58,0.0,9.45
2021-01-13 10:00:00,137.25,266.5,6.58,21.38,16.7,24.57,3.4,1.35,31.93,27.454442202523524,71.68,0.73,180.11274390508322,150.62,993.55,0.0,11.48
2021-01-13 11:00:00,159.0,266.0,5.22,17.9,13.77,24.23,3.48,1.55,42.6,27.454442202523524,65.12,0.97,180.11274390508322,193.4,992.57,0.0,13.82
2021-01-13 12:00:00,191.25,268.25,4.93,20.35,14.85,24.32,3.58,1.35,48.07,27.454442202523524,60.25,0.9,180.11274390508322,235.17,991.67,0.0,16.02
2021-01-13 13:00:00,208.5,291.75,4.67,21.18,15.03,24.82,3.5,1.62,61.83,27.454442202523524,57.58,1.02,180.11274390508322,245.05,990.67,0.0,17.15
2021-01-13 14:00:00,209.5,286.5,3.82,24.5,16.12,25.15,4.43,1.4,66.62,27.454442202523524,54.48,1.07,180.11274390508322,198.82,989.85,0.0,18.17
2021-01-13 15:00:00,188.5,269.75,2.65,21.73,13.7,25.45,4.95,0.55,68.12,27.454442202523524,55.42,1.15,180.11274390508322,113.0,989.2,0.0,17.25
2021-01-13 16:00:00,158.0,241.75,2.08,29.35,17.32,25.1,3.9,0.82,57.05,27.454442202523524,63.95,0.92,180.11274390508322,33.98,988.97,0.0,14.15
2021-01-14 08:00:00,132.0,171.25,40.08,22.27,44.5,22.3,0.67,1.07,3.45,27.454442202523524,89.75,0.53,180.11274390508322,32.85,993.62,0.0,5.22
2021-01-14 09:00:00,129.5,174.5,31.4,30.6,41.88,23.52,2.72,1.25,5.92,27.454442202523524,89.47,0.85,180.11274390508322,50.2,994.7,0.0,6.1
2021-01-14 10:00:00,168.5,235.0,30.9,42.1,47.6,25.82,4.62,1.4,9.57,27.454442202523524,88.45,0.75,180.11274390508322,71.88,994.32,0.0,7.55
2021-01-14 11:00:00,236.0,360.75,25.4,66.78,56.22,27.3,5.85,1.93,14.83,27.454442202523524,84.47,0.75,180.11274390508322,138.75,993.8,0.0,9.12
2021-01-14 12:00:00,282.75,452.75,22.82,80.97,61.67,28.43,7.18,2.25,22.18,27.454442202523524,68.33,0.88,180.11274390508322,203.12,992.5,0.0,13.22
2021-01-14 13:00:00,372.75,584.0,16.15,94.3,63.3,29.98,10.48,2.22,34.8,27.454442202523524,61.98,1.23,180.11274390508322,198.35,991.03,0.0,16.8
2021-01-14 14:00:00,455.5,700.25,9.57,84.45,52.73,30.12,15.9,1.83,54.5,27.454442202523524,58.9,0.9,180.11274390508322,161.38,990.67,0.0,18.18
2021-01-14 15:00:00,419.0,658.5,4.95,69.78,41.12,29.7,14.18,1.6,64.65,27.454442202523524,62.7,1.1,180.11274390508322,80.73,990.3,0.0,16.75
2021-01-14 16:00:00,385.5,612.0,3.77,68.92,39.75,30.62,13.55,1.4,50.75,27.454442202523524,67.53,0.82,180.11274390508322,35.73,990.42,0.0,14.83
2021-01-15 08:00:00,254.0,353.25,92.42,29.67,91.15,31.65,4.3,2.57,4.35,27.454442202523524,89.0,0.47,180.11274390508322,32.07,991.55,0.0,9.25
2021-01-15 09:00:00,295.75,436.0,59.95,33.23,66.55,31.9,5.65,1.82,4.05,27.454442202523524,88.5,0.65,180.11274390508322,42.73,992.08,0.0,9.22
2021-01-15 10:00:00,289.0,411.25,31.48,50.67,52.6,31.55,6.85,1.27,5.4,27.454442202523524,84.72,0.78,180.11274390508322,129.25,992.47,0.0,10.93
2021-01-15 11:00:00,296.0,464.5,16.95,69.72,50.9,32.5,17.0,1.62,33.27,27.454442202523524,65.4,0.75,180.11274390508322,200.0,991.7,0.0,16.27
2021-01-15 12:00:00,382.75,561.5,8.27,71.58,44.85,31.48,22.25,1.18,82.42,27.454442202523524,55.73,0.6,180.11274390508322,184.75,990.85,0.0,20.28
2021-01-15 13:00:00,419.25,599.75,4.7,75.8,44.18,31.32,19.15,1.05,116.0,27.454442202523524,52.7,0.53,180.11274390508322,159.55,989.5,0.0,20.75
2021-01-15 14:00:00,427.0,615.75,3.65,74.65,42.67,31.48,17.13,1.4,127.67,27.454442202523524,54.05,0.6,180.11274390508322,115.05,989.0,0.0,20.65
2021-01-15 15:00:00,432.75,619.75,1.77,65.03,36.05,31.45,13.85,2.0,120.47,27.454442202523524,57.08,0.47,180.11274390508322,67.03,988.7,0.0,19.58
2021-01-15 16:00:00,422.75,598.75,10.77,117.17,71.12,30.45,11.4,2.62,58.62,27.454442202523524,64.72,0.38,180.11274390508322,31.28,988.28,0.0,16.93
2021-01-16 08:00:00,155.25,214.75,5.5,20.55,15.42,27.12,2.27,4.4,13.38,27.454442202523524,88.97,0.68,180.11274390508322,27.38,990.18,0.0,7.8
2021-01-16 09:00:00,142.0,190.0,6.03,21.55,16.4,27.58,1.95,1.88,13.88,27.454442202523524,88.5,0.8,180.11274390508322,42.7,990.8,0.0,8.15
2021-01-16 10:00:00,147.5,197.25,8.5,24.85,20.15,27.45,2.32,1.7,11.72,27.454442202523524,87.82,0.7,180.11274390508322,50.33,990.83,0.0,8.8
2021-01-16 11:00:00,161.0,225.75,9.47,30.95,24.17,27.43,2.4,1.88,18.48,27.454442202523524,84.75,0.77,180.11274390508322,101.17,990.22,0.0,9.38
2021-01-16 12:00:00,182.0,262.5,8.1,29.25,22.18,27.3,3.2,1.88,26.52,27.454442202523524,69.92,1.0,180.11274390508322,235.02,988.85,0.0,12.98
2021-01-16 13:00:00,194.75,304.5,4.85,19.95,14.57,26.95,3.88,1.7,40.68,27.454442202523524,60.25,1.2,180.11274390508322,248.35,987.72,0.0,17.18
2021-01-16 14:00:00,197.5,273.5,4.3,20.47,14.4,26.65,3.93,1.5,45.45,27.454442202523524,57.88,1.18,180.11274390508322,195.5,986.92,0.0,18.02
2021-01-16 15:00:00,172.25,248.25,3.5,20.1,13.57,27.12,3.98,0.95,46.93,27.454442202523524,59.8,1.05,180.11274390508322,115.9,986.55,0.0,17.17
2021-01-16 16:00:00,172.5,244.25,2.77,22.52,14.25,27.1,3.65,1.2,40.6,27.454442202523524,69.05,1.2,180.11274390508322,23.23,986.4,0.0,13.65
2021-01-17 08:00:00,116.5,168.0,4.9,24.68,17.12,25.03,2.3,1.2,18.15,27.454442202523524,86.42,1.3,180.11274390508322,41.75,992.5,0.0,7.6
2021-01-17 09:00:00,134.25,192.5,5.7,23.07,16.92,25.35,3.35,1.3,22.95,27.454442202523524,79.9,1.88,180.11274390508322,57.98,993.42,0.0,8.85
2021-01-17 10:00:00,172.75,242.75,10.98,38.83,29.6,26.15,8.3,1.62,23.15,27.454442202523524,75.08,1.65,180.11274390508322,137.97,993.83,0.0,11.55
2021-01-17 11:00:00,275.25,371.75,19.25,54.78,44.78,27.42,12.78,2.02,25.9,27.454442202523524,69.03,1.75,180.11274390508322,190.85,993.35,0.0,14.1
2021-01-17 12:00:00,337.25,476.0,18.72,67.45,51.15,26.27,11.43,2.17,40.27,27.454442202523524,60.0,1.43,180.11274390508322,214.85,992.55,0.0,16.27
2021-01-17 13:00:00,285.75,449.0,15.65,77.4,53.9,24.78,10.2,2.2,49.38,27.454442202523524,57.27,1.12,180.11274390508322,192.05,991.85,0.0,17.62
2021-01-17 14:00:00,256.5,421.75,16.07,77.2,54.15,24.62,8.3,1.83,52.15,27.454442202523524,59.1,1.45,180.11274390508322,147.78,991.25,0.0,17.65
2021-01-17 15:00:00,266.75,423.75,15.97,71.12,50.88,25.82,7.1,1.85,47.97,27.454442202523524,63.85,1.4,180.11274390508322,85.5,990.88,0.0,16.38
2021-01-17 16:00:00,286.5,426.5,3.8,41.38,25.13,26.65,6.3,1.85,50.65,27.454442202523524,72.17,1.55,180.11274390508322,30.92,990.8,0.0,14.47
