From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),RF (mm),AT (degree C)
2021-01-01 08:00:00,377.82,140.49608856510423,433.86,46.15,385.46,27.77503817202344,21.24,6.61,4.87,6.98,90.78,0.85,212.45,83.51,735.12,,
2021-01-01 09:00:00,410.23,140.49608856510423,152.17,83.45,165.43,27.77503817202344,23.23,3.59,6.55,10.32,91.15,0.59,176.11,191.22,734.2,,
2021-01-01 10:00:00,418.73,140.49608856510423,19.86,139.94,89.16,27.77503817202344,14.43,3.03,9.41,13.33,85.51,1.15,96.45,327.16,730.78,,
2021-01-01 11:00:00,397.07,140.49608856510423,7.85,95.3,56.18,27.77503817202344,3.36,2.52,35.01,15.65,65.97,0.87,61.95,213.04,728.08,,
2021-01-01 12:00:00,345.38,140.49608856510423,6.42,63.45,38.35,27.77503817202344,6.05,2.38,50.5,16.99,53.99,0.6,81.87,195.65,726.62,,
2021-01-01 13:00:00,291.9,140.49608856510423,5.62,53.46,32.48,27.77503817202344,1.07,2.65,59.74,17.91,47.35,0.59,149.66,210.14,724.95,,
2021-01-01 14:00:00,237.93,140.49608856510423,4.04,42.98,25.74,27.77503817202344,0.6,1.63,64.03,18.22,43.14,0.46,64.55,147.37,723.6,,
2021-01-01 15:00:00,209.88,140.49608856510423,4.88,47.27,28.65,27.77503817202344,0.09,3.4,67.95,18.03,43.86,0.52,42.56,111.08,723.02,,
2021-01-01 16:00:00,208.8,140.49608856510423,9.95,71.81,45.55,27.77503817202344,7.33,1.61,47.69,17.17,48.73,0.37,41.24,73.52,723.05,,
2021-01-02 08:00:00,251.82,140.49608856510423,12.45,59.16,40.93,27.77503817202344,9.36,2.36,11.49,11.96,90.88,0.71,126.91,59.24,729.77,,
2021-01-02 09:00:00,269.32,140.49608856510423,8.37,57.3,36.7,27.77503817202344,9.48,5.4,3.37,12.29,91.62,0.33,246.35,76.81,730.6,,
2021-01-02 10:00:00,262.68,140.49608856510423,16.8,67.81,48.94,27.77503817202344,7.35,1.92,13.91,14.41,72.89,0.46,120.33,132.35,729.75,,
2021-01-02 11:00:00,242.88,140.49608856510423,7.76,53.16,34.03,27.77503817202344,6.78,2.01,32.69,16.41,55.76,0.81,94.29,184.07,727.95,,
2021-01-02 12:00:00,229.1,140.49608856510423,5.27,39.5,24.9,27.77503817202344,6.66,1.44,45.18,17.66,42.89,1.29,104.07,219.21,724.68,,
2021-01-02 13:00:00,203.93,140.49608856510423,4.05,32.3,20.15,27.77503817202344,4.12,0.87,51.03,18.89,36.02,1.24,94.45,221.15,721.8,,
2021-01-02 14:00:00,171.68,140.49608856510423,5.78,41.16,26.18,27.77503817202344,8.74,1.28,49.69,19.04,39.45,1.25,88.09,142.16,719.7,,
2021-01-02 15:00:00,162.9,140.49608856510423,4.15,40.31,24.33,27.77503817202344,7.08,0.82,44.59,18.44,43.66,1.35,103.28,115.71,719.28,,
2021-01-02 16:00:00,163.1,140.49608856510423,4.44,57.58,33.7,27.77503817202344,9.8,1.04,33.55,18.24,48.62,0.94,89.99,72.81,719.45,,
2021-01-03 08:00:00,172.22,140.49608856510423,4.73,32.49,20.8,27.77503817202344,6.73,1.08,22.93,14.02,92.04,1.71,105.56,83.24,724.0,,
2021-01-03 09:00:00,157.83,140.49608856510423,4.18,34.96,21.65,27.77503817202344,4.89,1.27,23.48,14.56,92.14,1.21,96.56,75.55,723.87,,
2021-01-03 10:00:00,,140.49608856510423,,,,27.77503817202344,,,,,,,,,,,
2021-01-03 11:00:00,,140.49608856510423,,,,27.77503817202344,,,,,,,,,,,
2021-01-03 12:00:00,,140.49608856510423,7.88,44.51,29.38,27.77503817202344,21.38,5.98,17.63,15.04,95.95,1.44,100.25,76.64,722.35,,
2021-01-03 13:00:00,119.85,140.49608856510423,7.03,39.89,26.51,27.77503817202344,9.14,3.59,16.84,15.89,95.91,1.52,101.78,151.8,720.38,,
2021-01-03 14:00:00,116.0,140.49608856510423,5.22,35.95,22.99,27.77503817202344,8.59,2.56,17.77,16.65,95.86,1.46,106.71,126.07,718.42,,
2021-01-03 15:00:00,89.75,140.49608856510423,4.43,32.38,20.5,27.77503817202344,7.87,0.94,19.56,17.18,95.83,1.33,108.67,88.48,717.05,,
2021-01-03 16:00:00,67.7,140.49608856510423,4.54,28.36,18.48,27.77503817202344,6.23,0.5,24.22,17.37,95.82,1.59,105.4,74.94,717.6,,
2021-01-04 08:00:00,44.1,140.49608856510423,12.41,29.12,25.18,27.77503817202344,5.35,1.71,2.54,15.4,92.41,0.47,159.72,45.07,727.4,,
2021-01-04 09:00:00,46.5,140.49608856510423,16.59,30.18,29.08,27.77503817202344,7.6,1.2,2.41,15.96,92.47,0.84,95.72,152.62,727.75,,
2021-01-04 10:00:00,50.03,140.49608856510423,16.97,45.33,37.31,27.77503817202344,8.02,0.73,6.4,17.44,92.73,0.94,109.61,294.89,724.8,,
2021-01-04 11:00:00,51.08,140.49608856510423,13.35,43.43,33.42,27.77503817202344,5.1,0.63,14.63,19.46,93.0,1.03,98.96,224.74,721.45,,
2021-01-04 12:00:00,44.33,140.49608856510423,9.1,33.94,25.04,27.77503817202344,4.69,1.04,23.12,20.92,93.1,0.44,168.8,232.31,720.53,,
2021-01-04 13:00:00,49.7,140.49608856510423,7.34,33.56,23.44,27.77503817202344,5.98,0.98,24.63,21.71,91.41,0.61,281.88,216.2,718.6,,
2021-01-04 14:00:00,54.0,140.49608856510423,12.17,44.06,32.8,27.77503817202344,5.06,0.57,22.12,21.77,90.25,0.38,185.5,161.92,717.9,,
2021-01-04 15:00:00,53.02,140.49608856510423,11.91,53.62,37.6,27.77503817202344,7.68,1.98,14.01,20.52,93.06,0.33,185.56,89.53,718.0,,
2021-01-04 16:00:00,56.6,140.49608856510423,42.34,65.89,68.37,27.77503817202344,5.88,3.05,1.82,19.11,92.72,0.58,157.5,53.74,720.03,,
2021-01-05 08:00:00,,140.49608856510423,,,,27.77503817202344,,,,,,,,,,,
2021-01-05 09:00:00,,140.49608856510423,,,,27.77503817202344,,,,,,,,,,,
2021-01-05 10:00:00,,140.49608856510423,,,,27.77503817202344,,,,,,,,,,,
2021-01-05 11:00:00,,140.49608856510423,,,,27.77503817202344,,,,,,,,,,,
2021-01-05 12:00:00,,140.49608856510423,83.67,112.16,181.88,27.77503817202344,29.9,4.16,9.96,21.73,71.68,0.81,92.56,216.77,719.9,,
2021-01-05 13:00:00,,140.49608856510423,31.75,160.34,40.35,27.77503817202344,7.68,0.54,11.59,21.17,82.02,0.49,236.95,147.19,719.3,,
2021-01-05 14:00:00,,140.49608856510423,85.09,21.95,65.11,27.77503817202344,9.62,0.0,9.96,20.32,95.79,0.73,138.37,162.31,718.85,,
