From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),AT (degree C)
2021-07-08 09:00:00,,140.49608856510423,7.58,28.99,23.07,27.77503817202344,8.53,0.26,18.27,30.29,60.33,0.89,132.7,236.42,743.25,
2021-07-08 10:00:00,,140.49608856510423,7.3,29.72,22.92,27.77503817202344,9.25,0.24,16.23,31.16,59.86,2.47,99.14,330.17,744.75,
2021-07-08 11:00:00,,140.49608856510423,7.63,30.03,23.07,27.77503817202344,13.89,0.39,12.66,32.69,53.73,1.9,123.47,377.5,745.25,
2021-07-08 12:00:00,,140.49608856510423,7.91,29.47,23.37,27.77503817202344,9.31,0.37,10.78,33.62,48.84,2.68,99.74,363.65,744.75,
2021-07-08 13:00:00,,140.49608856510423,7.77,29.58,23.39,27.77503817202344,16.65,0.49,11.09,34.05,47.18,1.16,119.62,354.47,744.33,
2021-07-08 14:00:00,30.54,140.49608856510423,7.26,30.04,22.73,27.77503817202344,13.67,0.62,7.44,34.36,46.78,1.92,97.29,313.4,744.0,
2021-07-08 15:00:00,30.54,140.49608856510423,7.52,30.0,23.16,27.77503817202344,18.72,0.65,10.74,33.89,50.69,3.41,93.26,252.3,743.0,
2021-07-08 16:00:00,50.17,140.49608856510423,7.5,30.17,22.5,27.77503817202344,8.66,0.57,11.55,32.88,51.41,3.81,151.49,214.18,742.75,
2021-07-09 08:00:00,49.15,140.49608856510423,7.39,29.16,23.55,27.77503817202344,7.45,0.17,25.07,26.68,68.21,1.32,118.44,265.45,744.0,
2021-07-09 09:00:00,48.34,140.49608856510423,7.52,29.53,23.08,27.77503817202344,7.6,0.17,25.04,27.85,63.98,1.81,259.04,300.38,744.5,
2021-07-09 10:00:00,53.44,140.49608856510423,7.36,29.09,21.93,27.77503817202344,9.19,0.19,24.36,28.48,62.64,1.94,325.5,339.53,745.0,
2021-07-09 11:00:00,54.04,140.49608856510423,7.55,29.04,22.85,27.77503817202344,13.05,0.23,21.95,29.55,59.7,1.7,316.97,382.78,745.0,
2021-07-09 12:00:00,47.14,140.49608856510423,7.48,29.61,23.75,27.77503817202344,8.21,0.16,18.32,30.24,57.55,1.92,336.73,347.38,744.75,
2021-07-09 13:00:00,,140.49608856510423,7.49,29.59,23.2,27.77503817202344,11.64,0.21,17.73,30.81,55.61,1.65,269.53,300.35,744.0,
2021-07-09 14:00:00,,140.49608856510423,7.79,30.53,22.46,27.77503817202344,9.24,0.22,15.73,31.34,54.73,1.67,29.12,440.47,746.0,
2021-07-09 15:00:00,20.07,140.49608856510423,7.71,29.97,23.5,27.77503817202344,19.3,0.56,27.16,31.28,55.16,1.5,99.12,294.58,744.0,
2021-07-09 16:00:00,24.58,140.49608856510423,7.46,29.28,22.86,27.77503817202344,8.4,0.53,,31.21,55.23,1.55,121.22,213.57,743.0,
2021-07-10 08:00:00,37.61,140.49608856510423,7.71,30.92,23.96,27.77503817202344,7.47,0.17,43.45,26.6,76.8,1.33,293.54,157.88,743.0,
2021-07-10 09:00:00,39.84,140.49608856510423,7.32,30.82,23.47,27.77503817202344,6.5,0.12,42.47,27.06,75.37,1.22,338.06,196.9,743.33,
2021-07-10 10:00:00,29.77,140.49608856510423,7.57,29.3,23.21,27.77503817202344,7.29,0.25,41.5,27.36,73.33,1.51,335.89,221.27,744.0,
2021-07-10 11:00:00,22.62,140.49608856510423,7.38,30.26,23.1,27.77503817202344,7.85,0.24,42.28,29.31,65.7,1.27,317.51,383.02,746.0,
2021-07-10 12:00:00,17.01,140.49608856510423,7.39,29.34,22.42,27.77503817202344,8.4,0.23,39.57,30.05,62.17,1.61,136.31,366.47,745.33,
2021-07-10 13:00:00,19.07,140.49608856510423,7.65,30.21,23.48,27.77503817202344,11.49,0.28,44.84,30.51,58.84,1.31,183.93,348.12,745.0,
2021-07-10 14:00:00,27.65,140.49608856510423,7.51,30.5,22.83,27.77503817202344,9.21,0.28,39.77,30.96,58.11,0.65,152.21,281.62,744.0,
2021-07-10 15:00:00,28.72,140.49608856510423,7.3,29.27,23.23,27.77503817202344,13.22,0.3,34.02,31.18,58.99,1.71,73.2,219.35,743.0,
2021-07-10 16:00:00,34.37,140.49608856510423,7.38,30.69,22.61,27.77503817202344,9.04,0.28,26.11,29.23,66.58,2.01,124.19,146.1,742.25,
2021-07-11 08:00:00,32.18,140.49608856510423,7.58,30.58,24.22,27.77503817202344,7.23,0.09,43.76,22.38,95.0,1.95,271.09,183.03,744.33,
2021-07-11 09:00:00,17.54,140.49608856510423,7.91,30.28,22.95,27.77503817202344,6.71,0.11,39.66,25.75,94.54,1.83,282.17,238.3,745.33,
2021-07-11 10:00:00,13.13,140.49608856510423,7.89,29.98,23.22,27.77503817202344,7.51,0.23,38.68,27.99,74.45,1.25,289.26,414.02,746.75,
2021-07-11 11:00:00,11.65,140.49608856510423,7.54,29.63,22.72,27.77503817202344,8.11,0.17,39.73,28.93,66.61,1.52,304.55,438.88,746.5,
2021-07-11 12:00:00,20.95,140.49608856510423,7.58,29.98,22.82,27.77503817202344,8.56,0.22,42.71,28.97,67.92,1.34,323.99,263.68,744.0,
2021-07-11 13:00:00,18.12,140.49608856510423,7.61,29.7,23.27,27.77503817202344,11.99,0.34,47.12,29.79,65.12,1.16,233.48,285.57,744.25,
2021-07-11 14:00:00,22.12,140.49608856510423,7.63,29.48,22.47,27.77503817202344,8.26,0.23,38.85,30.56,61.67,0.94,204.83,375.47,745.33,
2021-07-11 15:00:00,25.56,140.49608856510423,7.67,29.81,22.18,27.77503817202344,11.52,0.33,41.02,30.39,62.0,1.57,277.59,238.2,743.25,
2021-07-11 16:00:00,20.69,140.49608856510423,7.35,29.88,22.95,27.77503817202344,8.37,0.35,27.22,29.52,66.62,1.54,316.38,211.88,743.5,
2021-07-12 08:00:00,,140.49608856510423,,,,27.77503817202344,,,,,,,,,,
2021-07-12 09:00:00,,140.49608856510423,,,,27.77503817202344,,,,,,,,,,
2021-07-12 10:00:00,,140.49608856510423,,,,27.77503817202344,,,,,,,,,,
2021-07-12 11:00:00,149.23,140.49608856510423,7.65,29.73,24.26,27.77503817202344,9.71,0.59,26.89,26.51,74.34,2.18,279.87,249.1,744.0,
2021-07-12 12:00:00,126.44,140.49608856510423,7.77,29.51,24.16,27.77503817202344,30.8,0.8,33.08,27.24,71.49,1.99,300.39,293.12,744.75,
2021-07-12 13:00:00,63.22,140.49608856510423,7.38,30.95,23.67,27.77503817202344,53.05,0.29,38.78,27.42,69.1,2.53,290.5,311.25,744.75,
2021-07-12 14:00:00,32.27,140.49608856510423,7.54,30.77,23.11,27.77503817202344,64.04,0.12,33.98,27.87,66.37,2.42,286.59,305.18,744.75,
2021-07-12 15:00:00,17.04,140.49608856510423,7.21,29.45,23.66,27.77503817202344,8.92,0.1,41.96,28.5,63.78,1.48,312.19,262.75,743.75,
2021-07-12 16:00:00,10.49,140.49608856510423,7.75,29.89,23.05,27.77503817202344,11.89,0.1,45.41,28.02,64.33,1.18,305.38,145.35,742.0,
2021-07-13 08:00:00,21.02,140.49608856510423,7.27,29.48,22.69,27.77503817202344,6.79,0.07,41.76,21.96,95.0,2.62,272.14,102.3,743.33,
2021-07-13 09:00:00,19.42,140.49608856510423,7.72,29.63,23.04,27.77503817202344,6.08,0.04,37.5,22.22,95.0,1.1,299.79,158.25,744.25,
2021-07-13 10:00:00,13.38,140.49608856510423,7.88,28.91,22.56,27.77503817202344,8.35,1.59,41.93,24.87,92.94,1.19,244.92,338.6,746.67,
2021-07-13 11:00:00,11.74,140.49608856510423,7.48,30.26,23.15,27.77503817202344,9.19,1.08,39.04,26.3,78.38,1.24,156.7,265.1,744.5,
2021-07-13 12:00:00,9.57,140.49608856510423,5.56,21.8,21.25,27.77503817202344,7.87,1.28,42.96,27.33,71.85,1.02,312.74,287.6,744.75,
2021-07-13 13:00:00,6.52,140.49608856510423,4.63,18.42,20.93,27.77503817202344,10.56,1.12,38.39,27.7,70.58,1.85,8.24,334.3,745.0,
2021-07-13 14:00:00,12.03,140.49608856510423,4.75,18.25,21.66,27.77503817202344,8.97,1.26,39.71,27.05,73.51,2.31,337.62,305.02,745.0,
2021-07-13 15:00:00,11.97,140.49608856510423,4.57,18.72,21.43,27.77503817202344,13.09,1.27,17.87,26.51,74.66,2.21,337.15,228.47,744.0,
2021-07-13 16:00:00,15.25,140.49608856510423,4.67,17.23,21.44,27.77503817202344,7.84,1.21,20.18,25.65,80.53,1.49,262.93,202.68,744.0,
2021-07-14 08:00:00,15.63,140.49608856510423,9.03,15.85,19.05,27.77503817202344,7.4,0.78,41.08,25.51,81.52,1.37,339.45,226.75,744.5,
2021-07-14 09:00:00,12.26,140.49608856510423,9.29,15.29,20.27,27.77503817202344,6.78,0.94,38.19,24.86,84.63,1.46,219.64,176.95,743.75,
2021-07-14 10:00:00,24.68,140.49608856510423,9.33,14.94,19.72,27.77503817202344,7.66,0.86,40.81,25.2,85.27,1.63,134.21,253.25,744.75,
2021-07-14 11:00:00,30.71,140.49608856510423,6.51,20.59,23.49,27.77503817202344,8.51,0.77,39.65,24.16,93.2,1.33,329.51,220.88,744.75,
2021-07-14 12:00:00,33.49,140.49608856510423,6.54,21.19,23.7,27.77503817202344,7.56,0.39,39.3,22.67,95.0,1.57,251.98,130.38,744.0,
2021-07-14 13:00:00,22.48,140.49608856510423,6.15,21.78,23.8,27.77503817202344,7.84,0.35,38.11,23.29,95.0,1.41,341.4,183.45,744.5,
2021-07-14 14:00:00,16.38,140.49608856510423,6.21,22.12,23.72,27.77503817202344,7.34,0.41,35.82,24.4,95.0,1.5,175.62,230.85,745.25,
2021-07-14 15:00:00,11.47,140.49608856510423,6.46,22.46,24.31,27.77503817202344,6.83,0.41,35.94,24.84,93.16,1.77,323.58,228.4,745.0,
2021-07-14 16:00:00,10.43,140.49608856510423,6.08,21.67,24.78,27.77503817202344,7.73,0.47,39.05,25.38,84.48,1.34,317.81,244.32,744.75,
2021-07-15 08:00:00,21.41,140.49608856510423,9.0,16.96,20.52,27.77503817202344,7.44,0.77,32.83,26.3,72.49,1.0,273.12,209.57,743.5,
2021-07-15 09:00:00,18.73,140.49608856510423,8.51,17.11,21.91,27.77503817202344,7.35,0.74,33.38,27.63,69.49,1.15,177.12,249.27,744.0,
2021-07-15 10:00:00,21.86,140.49608856510423,5.29,24.32,23.05,27.77503817202344,8.89,0.4,40.31,26.99,73.81,1.64,119.43,232.95,744.0,
2021-07-15 11:00:00,34.08,140.49608856510423,5.02,23.88,23.42,27.77503817202344,10.02,0.49,35.34,26.19,76.0,1.3,48.48,156.28,743.0,
2021-07-15 12:00:00,53.88,140.49608856510423,4.98,25.44,23.2,27.77503817202344,8.18,0.66,31.85,25.61,82.82,1.42,58.99,175.27,743.67,
2021-07-15 13:00:00,50.92,140.49608856510423,5.04,23.44,23.26,27.77503817202344,8.64,0.51,34.31,25.56,83.39,1.12,178.38,189.62,744.0,
2021-07-15 14:00:00,48.61,140.49608856510423,5.1,24.65,22.55,27.77503817202344,7.38,0.37,45.44,26.55,78.86,1.76,103.98,279.62,745.0,
2021-07-15 15:00:00,43.98,140.49608856510423,4.7,24.82,22.63,27.77503817202344,7.59,0.39,34.26,27.16,76.2,1.1,16.36,226.78,744.0,
2021-07-15 16:00:00,39.65,140.49608856510423,5.16,25.54,23.09,27.77503817202344,8.04,0.37,37.01,27.12,74.25,1.1,180.19,155.53,743.0,
2021-07-16 08:00:00,22.84,140.49608856510423,8.65,17.64,22.6,27.77503817202344,7.47,0.22,39.59,27.2,70.95,1.3,319.86,256.87,744.33,
2021-07-16 09:00:00,14.96,140.49608856510423,8.68,17.71,22.91,27.77503817202344,7.38,0.25,39.57,27.7,72.74,1.76,299.61,290.38,744.75,
2021-07-16 10:00:00,27.52,140.49608856510423,9.17,17.46,23.31,27.77503817202344,8.96,0.2,44.7,28.88,67.97,1.48,323.26,891.5,755.0,
2021-07-16 11:00:00,25.31,140.49608856510423,9.17,17.79,22.59,27.77503817202344,8.03,0.14,37.91,29.06,67.35,1.76,266.85,881.3,754.25,
2021-07-16 12:00:00,28.89,140.49608856510423,9.13,17.22,22.11,27.77503817202344,6.04,0.24,39.53,29.88,65.77,1.56,24.28,,757.0,
2021-07-16 13:00:00,25.24,140.49608856510423,8.72,18.36,22.5,27.77503817202344,4.09,0.24,36.98,30.72,61.13,1.2,55.87,,756.25,
2021-07-16 14:00:00,29.27,140.49608856510423,8.83,17.95,21.71,27.77503817202344,7.25,0.17,41.15,30.43,61.37,1.56,37.26,703.15,749.75,
2021-07-16 15:00:00,27.19,140.49608856510423,9.08,17.78,21.81,27.77503817202344,6.44,0.12,45.09,29.66,63.28,2.55,116.26,450.3,746.5,
2021-07-16 16:00:00,21.48,140.49608856510423,8.78,17.83,22.17,27.77503817202344,9.9,0.14,41.25,29.78,64.16,1.68,118.66,445.9,746.5,
2021-07-17 08:00:00,64.79,140.49608856510423,9.12,18.18,21.98,27.77503817202344,7.12,0.08,38.41,26.75,95.0,1.49,264.84,230.72,745.0,
2021-07-17 09:00:00,74.47,140.49608856510423,8.95,17.85,21.13,27.77503817202344,6.0,0.06,37.22,27.88,88.87,1.19,338.83,485.98,748.25,
2021-07-17 10:00:00,78.98,140.49608856510423,8.96,18.2,22.43,27.77503817202344,8.83,0.09,35.68,29.38,73.65,1.88,55.65,866.9,753.0,
2021-07-17 11:00:00,80.91,140.49608856510423,9.23,17.51,22.68,27.77503817202344,12.51,0.12,41.0,29.7,70.32,2.03,81.71,792.4,752.25,
2021-07-17 12:00:00,74.7,140.49608856510423,8.97,17.62,21.91,27.77503817202344,9.51,0.07,20.49,30.19,65.54,2.4,93.52,812.93,751.5,
2021-07-17 13:00:00,77.42,140.49608856510423,8.82,18.0,22.1,27.77503817202344,14.86,0.16,24.2,31.21,60.58,3.01,90.04,804.6,752.25,
2021-07-17 14:00:00,57.61,140.49608856510423,8.91,17.96,23.45,27.77503817202344,10.56,0.17,23.96,31.43,58.86,3.06,89.51,760.97,751.0,
2021-07-17 15:00:00,55.29,140.49608856510423,8.88,17.38,21.66,27.77503817202344,14.99,0.17,20.55,31.23,59.29,1.18,122.91,638.02,749.0,
2021-07-17 16:00:00,57.72,140.49608856510423,8.96,17.42,22.07,27.77503817202344,9.35,0.08,20.0,30.58,63.59,2.9,95.43,507.85,747.25,
2021-07-18 08:00:00,77.67,140.49608856510423,9.03,17.16,22.01,27.77503817202344,6.98,0.03,40.42,26.09,95.0,1.13,329.36,123.83,744.0,
2021-07-18 09:00:00,89.54,140.49608856510423,8.74,16.7,22.32,27.77503817202344,6.08,0.01,34.72,26.76,95.0,1.38,255.03,219.4,744.75,
2021-07-18 10:00:00,93.73,140.49608856510423,9.17,17.87,22.26,27.77503817202344,7.45,0.02,35.48,26.41,95.0,1.48,327.09,186.2,744.75,
2021-07-18 11:00:00,90.48,140.49608856510423,9.35,18.38,21.61,27.77503817202344,6.74,0.02,36.68,25.79,95.0,1.33,308.62,155.67,744.0,
2021-07-18 12:00:00,75.56,140.49608856510423,9.04,17.34,20.8,27.77503817202344,7.33,0.02,42.96,26.65,94.75,1.19,248.12,209.35,744.75,
2021-07-18 13:00:00,75.91,140.49608856510423,8.82,17.67,21.05,27.77503817202344,7.21,0.01,36.28,27.27,88.63,1.39,258.46,187.35,744.0,
2021-07-18 14:00:00,65.03,140.49608856510423,8.88,16.84,22.03,27.77503817202344,7.34,0.01,43.19,26.69,91.41,1.42,332.38,150.47,743.75,
2021-07-18 15:00:00,49.27,140.49608856510423,8.75,17.64,22.32,27.77503817202344,7.61,0.02,39.42,26.64,91.16,1.5,346.23,198.88,744.25,
2021-07-18 16:00:00,37.83,140.49608856510423,9.1,17.88,21.85,27.77503817202344,7.46,0.02,39.4,25.96,94.95,1.1,328.55,127.15,743.75,
2021-07-19 08:00:00,3.22,140.49608856510423,8.89,17.35,21.69,27.77503817202344,7.23,0.0,36.0,21.35,95.0,2.13,341.8,265.53,746.0,
2021-07-19 09:00:00,4.59,140.49608856510423,8.85,17.12,23.63,27.77503817202344,6.42,0.0,38.83,21.24,95.0,1.71,255.6,274.32,746.0,
2021-07-19 10:00:00,10.82,140.49608856510423,8.87,17.35,22.26,27.77503817202344,7.06,0.0,33.81,21.3,95.0,1.17,225.15,271.23,746.0,
2021-07-19 11:00:00,11.36,140.49608856510423,9.25,17.59,21.15,27.77503817202344,6.93,0.0,38.42,21.1,95.0,1.83,324.04,277.53,746.0,
2021-07-19 12:00:00,7.4,140.49608856510423,9.16,17.82,22.48,27.77503817202344,7.46,0.02,34.24,21.22,95.0,2.12,289.43,315.98,746.5,
2021-07-19 13:00:00,4.53,140.49608856510423,8.81,17.28,22.42,27.77503817202344,6.84,0.01,34.29,21.46,95.0,1.33,329.85,419.27,748.0,
2021-07-19 14:00:00,9.92,140.49608856510423,8.96,17.91,22.39,27.77503817202344,7.0,1.27,34.52,21.92,95.0,1.53,336.83,476.27,748.75,
2021-07-19 15:00:00,11.47,140.49608856510423,8.8,17.64,21.15,27.77503817202344,6.38,1.04,35.84,22.88,95.0,1.24,335.75,400.03,747.75,
2021-07-19 16:00:00,9.6,140.49608856510423,8.71,18.2,22.51,27.77503817202344,6.94,1.23,38.3,23.56,95.0,1.45,255.61,163.42,744.0,
2021-07-20 08:00:00,36.09,140.49608856510423,8.73,17.2,22.64,27.77503817202344,7.48,0.77,42.54,24.79,93.37,0.83,250.76,181.75,744.25,
2021-07-20 09:00:00,25.28,140.49608856510423,8.95,17.37,21.91,27.77503817202344,6.86,0.95,42.35,25.96,81.89,1.0,342.07,385.25,746.25,
2021-07-20 10:00:00,21.23,140.49608856510423,9.35,17.85,21.45,27.77503817202344,7.78,0.94,40.9,25.66,83.52,1.24,255.81,486.02,748.0,
2021-07-20 11:00:00,24.39,140.49608856510423,8.74,17.75,21.57,27.77503817202344,8.15,1.21,44.28,25.9,87.89,1.4,187.4,666.18,750.5,
2021-07-20 12:00:00,18.56,140.49608856510423,9.05,16.89,21.28,27.77503817202344,7.42,1.24,42.33,26.4,84.17,1.12,26.74,544.25,749.0,
2021-07-20 13:00:00,13.57,140.49608856510423,9.15,17.6,22.95,27.77503817202344,7.79,1.49,38.91,26.68,80.5,1.0,180.74,320.38,745.5,
2021-07-20 14:00:00,17.19,140.49608856510423,8.79,17.02,23.0,27.77503817202344,7.38,1.12,35.37,24.46,89.45,3.31,77.16,142.53,743.5,
2021-07-20 15:00:00,20.21,140.49608856510423,8.95,17.43,23.66,27.77503817202344,7.37,0.93,39.56,21.8,95.0,1.9,168.94,140.32,743.75,
2021-07-20 16:00:00,21.81,140.49608856510423,9.21,17.9,21.81,27.77503817202344,7.33,0.82,33.81,21.49,95.0,1.58,204.17,92.43,743.0,
2021-07-21 08:00:00,16.61,140.49608856510423,9.06,17.6,22.73,27.77503817202344,7.49,0.87,31.85,24.99,94.91,0.98,263.38,410.2,747.75,
2021-07-21 09:00:00,12.9,140.49608856510423,8.97,16.83,21.62,27.77503817202344,6.79,1.05,37.68,25.84,88.93,1.29,264.25,529.55,748.75,
2021-07-21 10:00:00,10.27,140.49608856510423,9.11,17.57,22.77,27.77503817202344,8.46,1.32,37.84,27.33,78.0,1.26,154.95,500.4,750.25,
2021-07-21 11:00:00,9.21,140.49608856510423,8.71,17.15,21.49,27.77503817202344,13.02,1.14,40.73,27.88,72.03,1.84,152.47,,758.0,
2021-07-21 12:00:00,16.02,140.49608856510423,8.87,18.0,22.78,27.77503817202344,9.21,1.37,47.36,28.76,70.58,1.49,79.81,,757.75,
2021-07-21 13:00:00,24.01,140.49608856510423,9.24,17.88,21.59,27.77503817202344,12.9,1.18,40.12,29.01,70.88,2.24,87.89,,756.25,
2021-07-21 14:00:00,29.16,140.49608856510423,8.96,17.37,21.36,27.77503817202344,10.15,1.32,20.33,29.03,71.01,2.42,75.59,873.0,754.33,
2021-07-21 15:00:00,22.0,140.49608856510423,9.06,16.99,21.94,27.77503817202344,13.89,1.23,21.55,29.1,71.02,1.9,66.79,747.27,751.25,
2021-07-21 16:00:00,21.99,140.49608856510423,8.98,17.0,22.22,27.77503817202344,8.96,1.28,24.4,28.64,72.92,2.52,83.03,544.97,748.25,
2021-07-22 08:00:00,12.88,140.49608856510423,6.71,16.87,20.14,27.77503817202344,9.78,0.64,38.52,24.74,95.0,1.03,160.87,221.28,745.25,
2021-07-22 09:00:00,26.95,140.49608856510423,6.36,17.19,20.3,27.77503817202344,15.51,0.81,27.89,26.3,86.04,1.14,69.4,330.55,746.0,
2021-07-22 10:00:00,28.94,140.49608856510423,6.14,16.93,19.99,27.77503817202344,7.84,0.7,30.31,26.66,78.72,1.16,316.99,288.52,745.0,
2021-07-22 11:00:00,33.11,140.49608856510423,6.55,17.08,20.81,27.77503817202344,11.06,0.79,19.27,26.83,78.93,1.34,306.35,306.25,745.25,
2021-07-22 12:00:00,23.91,140.49608856510423,6.13,16.15,18.96,27.77503817202344,8.5,0.62,41.94,27.05,77.12,1.2,336.77,307.5,745.0,
2021-07-22 13:00:00,14.47,140.49608856510423,6.62,16.97,20.11,27.77503817202344,9.84,0.68,26.67,27.41,77.31,1.4,331.25,375.75,746.25,
2021-07-22 14:00:00,18.16,140.49608856510423,6.23,16.87,19.83,27.77503817202344,7.97,0.81,22.22,26.91,79.52,1.44,304.18,387.92,746.5,
2021-07-22 15:00:00,15.23,140.49608856510423,6.29,16.26,19.63,27.77503817202344,9.92,0.75,27.31,24.38,94.69,1.84,211.32,173.78,744.25,
2021-07-22 16:00:00,13.87,140.49608856510423,6.31,16.99,19.87,27.77503817202344,6.75,0.62,21.53,26.04,81.84,0.99,331.72,186.32,743.75,
2021-07-23 08:00:00,16.39,140.49608856510423,5.12,16.25,15.59,27.77503817202344,7.25,0.33,34.31,24.45,95.0,1.32,197.07,180.45,744.5,
2021-07-23 09:00:00,34.65,140.49608856510423,5.18,15.81,16.24,27.77503817202344,6.71,0.49,34.73,25.21,94.97,0.83,336.08,136.9,744.0,
2021-07-23 10:00:00,30.92,140.49608856510423,7.53,20.68,19.22,27.77503817202344,8.93,0.4,40.48,25.58,94.77,1.07,285.72,206.08,744.75,
2021-07-23 11:00:00,29.38,140.49608856510423,7.54,21.97,19.64,27.77503817202344,11.7,0.42,35.05,26.75,80.78,1.32,299.13,269.73,745.0,
2021-07-23 12:00:00,30.9,140.49608856510423,7.66,22.08,19.08,27.77503817202344,7.88,0.41,40.07,27.39,76.24,1.48,246.11,313.45,745.25,
2021-07-23 13:00:00,33.16,140.49608856510423,7.74,21.55,19.75,27.77503817202344,9.4,0.44,35.88,28.77,69.29,1.26,248.03,540.73,748.0,
2021-07-23 14:00:00,22.37,140.49608856510423,7.52,21.68,19.46,27.77503817202344,8.37,0.79,28.2,29.3,66.44,1.41,235.23,799.2,753.75,
2021-07-23 15:00:00,13.79,140.49608856510423,7.81,21.48,19.79,27.77503817202344,6.56,1.36,,29.72,64.9,1.14,223.56,832.6,752.33,
2021-07-23 16:00:00,9.51,140.49608856510423,7.69,21.37,20.25,27.77503817202344,8.49,1.58,130.18,29.52,65.82,1.02,252.05,633.3,749.0,
2021-07-24 08:00:00,13.71,140.49608856510423,10.49,16.07,22.21,27.77503817202344,7.23,0.91,48.41,27.92,72.87,0.88,322.5,384.2,746.0,
2021-07-24 09:00:00,19.54,140.49608856510423,10.31,16.25,22.05,27.77503817202344,6.85,1.22,52.95,28.83,70.59,1.01,107.16,350.7,745.25,
2021-07-24 10:00:00,30.59,140.49608856510423,9.96,16.45,21.59,27.77503817202344,7.91,0.95,51.16,29.43,67.31,1.17,236.52,456.75,747.0,
2021-07-24 11:00:00,23.22,140.49608856510423,10.59,15.74,22.16,27.77503817202344,9.95,0.93,54.81,29.84,65.95,1.28,184.91,377.8,745.5,
2021-07-24 12:00:00,24.11,140.49608856510423,10.12,16.67,21.23,27.77503817202344,8.24,1.22,58.68,30.13,64.17,1.29,117.74,395.1,745.75,
2021-07-24 13:00:00,17.84,140.49608856510423,10.06,16.46,21.93,27.77503817202344,11.1,1.05,53.67,30.42,61.74,1.18,26.94,315.93,744.67,
2021-07-24 14:00:00,18.59,140.49608856510423,10.22,16.08,22.0,27.77503817202344,8.12,1.14,56.03,27.51,79.34,3.37,223.25,204.1,743.75,
2021-07-24 15:00:00,30.83,140.49608856510423,10.27,16.94,21.71,27.77503817202344,8.47,1.06,57.17,25.76,90.88,3.41,241.1,351.43,746.5,
2021-07-24 16:00:00,23.92,140.49608856510423,10.47,16.1,21.52,27.77503817202344,6.46,1.16,44.79,28.03,75.88,2.88,244.5,338.1,745.5,
2021-07-25 08:00:00,14.82,140.49608856510423,10.23,16.46,21.77,27.77503817202344,7.16,1.13,53.48,26.94,84.93,1.67,240.02,449.48,747.5,
2021-07-25 09:00:00,13.67,140.49608856510423,10.22,16.07,21.24,27.77503817202344,6.41,0.88,42.64,28.16,76.5,1.89,258.72,234.53,744.33,
2021-07-25 10:00:00,24.31,140.49608856510423,10.37,16.2,21.67,27.77503817202344,8.99,0.99,49.59,28.73,76.34,1.27,120.8,234.3,744.0,
2021-07-25 11:00:00,32.89,140.49608856510423,10.09,15.87,21.92,27.77503817202344,9.89,0.89,59.14,28.35,81.0,1.55,53.54,182.47,743.67,
2021-07-25 12:00:00,61.92,140.49608856510423,10.78,16.4,22.02,27.77503817202344,9.3,0.96,61.21,28.78,78.4,1.45,60.41,219.07,743.67,
2021-07-25 13:00:00,57.11,140.49608856510423,10.56,16.38,20.71,27.77503817202344,10.07,0.63,54.67,29.36,70.75,2.25,103.91,237.47,744.0,
2021-07-25 14:00:00,46.8,140.49608856510423,10.27,16.58,21.68,27.77503817202344,7.67,0.71,54.51,25.93,93.2,3.23,228.74,155.12,744.0,
2021-07-25 15:00:00,37.9,140.49608856510423,10.26,16.66,21.66,27.77503817202344,6.92,0.78,45.91,24.79,95.0,2.19,237.7,341.43,746.67,
2021-07-25 16:00:00,26.57,140.49608856510423,10.86,16.27,21.48,27.77503817202344,6.63,0.71,56.8,25.27,95.0,1.72,225.61,305.0,746.25,
2021-07-26 08:00:00,8.14,140.49608856510423,10.32,16.21,21.59,27.77503817202344,10.37,1.57,26.57,24.08,95.0,0.94,345.28,319.55,746.25,
2021-07-26 09:00:00,6.41,140.49608856510423,10.49,16.31,21.75,27.77503817202344,18.43,1.61,24.22,23.62,95.0,1.21,333.54,314.68,746.25,
2021-07-26 10:00:00,15.25,140.49608856510423,7.04,17.98,19.82,27.77503817202344,8.19,1.45,22.65,22.76,95.0,1.55,279.6,305.73,746.25,
2021-07-26 11:00:00,17.5,140.49608856510423,6.09,19.0,19.09,27.77503817202344,4.46,1.04,31.17,23.04,95.0,2.16,268.07,360.1,747.0,
2021-07-26 12:00:00,16.81,140.49608856510423,6.39,18.38,19.81,27.77503817202344,5.79,0.81,23.38,24.29,95.0,2.48,282.11,578.78,750.0,
2021-07-26 13:00:00,14.27,140.49608856510423,6.16,18.86,19.34,27.77503817202344,1.73,0.57,56.14,24.66,95.0,1.17,213.69,556.02,749.75,
2021-07-26 14:00:00,10.79,140.49608856510423,6.47,18.67,19.17,27.77503817202344,9.03,0.77,28.34,25.5,95.0,0.94,339.82,273.32,746.0,
2021-07-26 15:00:00,16.8,140.49608856510423,6.39,18.9,18.32,27.77503817202344,1.85,0.7,49.78,25.84,95.0,0.98,332.69,223.05,745.0,
2021-07-26 16:00:00,12.36,140.49608856510423,6.36,18.45,19.48,27.77503817202344,3.73,0.25,46.26,26.02,95.0,1.37,342.78,554.27,749.75,
