From Date,PM2.5 (ug/m3),PM10 (ug/m3),NO (ug/m3),NO2 (ug/m3),NOx (ppb),NH3 (ug/m3),SO2 (ug/m3),CO (mg/m3),Ozone (ug/m3),Temp (degree C),RH (%),WS (m/s),WD (deg),SR (W/mt2),BP (mmHg),RF (mm),AT (degree C)
2021-01-09 09:00:00,143.18,140.49608856510423,13.54,72.09,46.07,27.77503817202344,7.71,0.45,7.86,17.14,49.0,0.76,129.22,148.9,992.12,0.0,
2021-01-09 10:00:00,111.87,140.49608856510423,8.85,65.1,38.71,27.77503817202344,8.85,0.42,11.47,19.04,49.0,0.91,127.56,241.83,992.08,0.0,
2021-01-09 11:00:00,60.94,140.49608856510423,8.59,62.92,37.29,27.77503817202344,7.66,0.43,18.53,20.43,49.0,1.34,114.53,298.82,991.52,0.0,
2021-01-09 12:00:00,58.09,140.49608856510423,7.92,65.76,38.23,27.77503817202344,2.12,0.51,24.2,21.12,49.0,1.09,114.95,281.57,990.57,0.0,
2021-01-09 13:00:00,54.28,140.49608856510423,8.64,67.95,40.05,27.77503817202344,3.01,0.54,27.62,21.1,49.0,1.54,106.92,247.97,989.78,0.0,
2021-01-09 14:00:00,32.14,140.49608856510423,7.15,65.35,37.44,27.77503817202344,1.33,0.62,28.38,20.74,49.0,1.4,109.02,180.78,989.15,0.0,
2021-01-09 15:00:00,42.44,140.49608856510423,8.61,60.05,35.89,27.77503817202344,2.09,0.68,30.19,21.0,49.0,1.39,105.55,137.07,988.88,0.0,
2021-01-09 16:00:00,68.98,140.49608856510423,7.05,60.38,34.68,27.77503817202344,9.19,0.69,27.99,20.25,49.0,1.49,104.38,75.08,988.85,0.0,
2021-01-10 08:00:00,55.36,140.49608856510423,6.64,54.83,31.49,27.77503817202344,13.93,0.54,28.19,11.14,49.0,1.06,124.01,64.57,993.72,0.0,
2021-01-10 09:00:00,65.33,140.49608856510423,6.36,54.86,31.29,27.77503817202344,13.91,0.62,27.95,11.59,49.0,1.51,109.09,123.16,994.38,0.0,
2021-01-10 10:00:00,74.62,140.49608856510423,6.41,54.56,31.16,27.77503817202344,8.7,0.67,27.82,12.08,49.0,1.41,111.69,214.09,994.73,0.0,
2021-01-10 11:00:00,80.3,140.49608856510423,7.12,54.93,32.01,27.77503817202344,11.62,0.5,29.67,13.74,49.01,1.57,108.98,425.83,993.75,0.0,
2021-01-10 12:00:00,71.21,140.49608856510423,7.05,55.4,32.16,27.77503817202344,12.73,0.53,31.4,15.84,49.05,1.44,112.56,489.97,992.18,0.0,
2021-01-10 13:00:00,40.61,140.49608856510423,7.59,52.46,31.1,27.77503817202344,9.47,0.57,34.32,16.99,49.11,1.43,116.81,487.36,990.98,0.0,
2021-01-10 14:00:00,25.3,140.49608856510423,5.72,52.61,29.14,27.77503817202344,3.64,0.44,40.13,17.84,49.05,1.52,109.8,406.09,990.0,0.0,
2021-01-10 15:00:00,17.65,140.49608856510423,6.23,53.5,30.4,27.77503817202344,5.07,0.45,45.05,17.96,49.07,1.26,124.6,250.18,989.58,0.0,
2021-01-10 16:00:00,21.81,140.49608856510423,5.9,54.41,30.48,27.77503817202344,5.62,0.43,45.06,17.14,49.02,1.41,113.02,85.69,989.45,0.0,
2021-01-11 08:00:00,83.92,140.49608856510423,7.38,60.37,34.98,27.77503817202344,15.37,0.5,24.13,11.29,49.0,1.33,108.2,51.05,993.03,0.0,
2021-01-11 09:00:00,117.09,140.49608856510423,5.75,67.39,37.3,27.77503817202344,14.41,0.66,24.23,12.14,49.0,1.35,114.54,160.77,993.75,0.0,
2021-01-11 10:00:00,118.25,140.49608856510423,5.66,60.08,33.42,27.77503817202344,10.2,0.67,31.31,13.97,49.0,1.44,107.71,308.29,993.85,0.0,
2021-01-11 11:00:00,80.69,140.49608856510423,7.07,58.62,33.74,27.77503817202344,8.3,0.52,36.57,15.62,49.0,1.49,112.73,443.03,993.2,0.0,
2021-01-11 12:00:00,45.35,140.49608856510423,5.71,57.16,31.97,27.77503817202344,14.81,0.44,40.59,17.18,49.0,1.56,105.47,506.18,992.1,0.0,
2021-01-11 13:00:00,27.67,140.49608856510423,6.68,57.32,32.87,27.77503817202344,12.19,0.41,45.31,18.64,49.0,1.46,111.26,484.31,991.05,0.0,
2021-01-11 14:00:00,18.84,140.49608856510423,6.73,57.24,32.9,27.77503817202344,7.18,0.5,49.3,19.55,49.0,1.34,113.31,401.76,990.35,0.0,
2021-01-11 15:00:00,14.42,140.49608856510423,5.53,57.82,31.97,27.77503817202344,4.48,0.56,51.08,19.75,49.0,1.33,115.61,248.41,990.08,0.0,
2021-01-11 16:00:00,36.04,140.49608856510423,5.27,56.52,31.21,27.77503817202344,5.67,0.43,52.69,18.75,49.0,1.54,107.28,75.38,990.08,0.0,
2021-01-12 08:00:00,141.2,140.49608856510423,6.29,74.21,41.39,27.77503817202344,16.63,0.56,15.88,10.74,49.0,1.48,102.26,36.38,993.6,0.0,
2021-01-12 09:00:00,158.55,140.49608856510423,10.57,84.94,50.49,27.77503817202344,13.45,0.58,13.43,11.49,49.0,1.15,115.32,72.98,994.25,0.0,
2021-01-12 10:00:00,186.64,140.49608856510423,9.27,87.01,50.52,27.77503817202344,12.39,0.64,14.65,12.34,49.0,1.38,105.52,151.46,994.5,0.0,
2021-01-12 11:00:00,207.48,140.49608856510423,9.42,81.42,47.68,27.77503817202344,11.04,0.51,20.74,14.21,49.0,1.45,108.54,303.73,993.7,0.0,
2021-01-12 12:00:00,164.52,140.49608856510423,8.03,78.48,45.04,27.77503817202344,7.48,0.69,27.5,16.05,49.0,1.71,102.73,439.94,992.23,0.0,
2021-01-12 13:00:00,87.26,140.49608856510423,6.9,74.31,41.83,27.77503817202344,12.2,0.51,35.95,17.21,49.0,1.63,110.41,467.24,990.98,0.0,
2021-01-12 14:00:00,48.63,140.49608856510423,6.96,68.0,38.57,27.77503817202344,10.43,0.45,47.06,18.72,49.0,1.43,114.9,407.99,990.12,0.0,
2021-01-12 15:00:00,29.32,140.49608856510423,6.85,70.76,39.99,27.77503817202344,7.46,0.35,51.7,19.55,49.0,1.39,116.14,251.8,989.65,0.0,
2021-01-12 16:00:00,37.05,140.49608856510423,6.62,69.75,39.34,27.77503817202344,6.38,0.51,53.39,19.23,49.0,1.27,111.35,76.46,989.62,0.0,
2021-01-13 08:00:00,73.23,140.49608856510423,13.3,85.17,52.77,27.77503817202344,13.92,0.56,8.6,8.9,49.0,2.02,90.81,36.15,993.52,0.0,
2021-01-13 09:00:00,72.88,140.49608856510423,16.82,78.39,52.05,27.77503817202344,16.59,0.51,8.46,9.62,49.0,1.75,84.24,66.29,994.22,0.0,
2021-01-13 10:00:00,98.54,140.49608856510423,18.72,83.61,56.31,27.77503817202344,14.9,0.62,8.48,10.54,49.0,1.33,75.88,86.78,994.35,0.0,
2021-01-13 11:00:00,90.0,140.49608856510423,17.03,87.47,56.98,27.77503817202344,11.05,0.45,10.21,11.2,49.0,0.84,97.83,123.06,993.7,0.0,
2021-01-13 12:00:00,108.08,140.49608856510423,9.21,88.95,51.48,27.77503817202344,16.58,0.39,14.77,12.27,49.0,1.59,110.51,257.8,992.55,0.0,
2021-01-13 13:00:00,109.05,140.49608856510423,8.46,103.43,58.39,27.77503817202344,15.0,0.5,27.02,15.17,49.0,1.32,106.43,413.23,990.73,0.0,
2021-01-13 14:00:00,58.9,140.49608856510423,6.8,111.16,45.75,27.77503817202344,11.81,0.31,41.2,19.06,49.0,1.1,132.86,405.4,988.97,0.0,
2021-01-13 15:00:00,34.96,140.49608856510423,7.47,92.46,51.92,27.77503817202344,6.94,0.09,56.12,20.41,49.0,1.15,120.64,260.63,988.23,0.0,
2021-01-13 16:00:00,56.78,140.49608856510423,6.12,80.41,44.47,27.77503817202344,2.39,0.46,49.35,20.42,49.0,1.09,116.03,65.85,988.0,0.0,
2021-01-14 08:00:00,155.69,140.49608856510423,23.75,110.45,74.37,27.77503817202344,15.81,0.52,9.18,9.22,49.0,1.39,116.12,61.36,993.95,0.0,
2021-01-14 09:00:00,169.39,140.49608856510423,52.53,131.09,108.18,27.77503817202344,17.41,1.04,11.06,9.6,49.0,1.01,111.96,93.48,994.55,0.0,
2021-01-14 10:00:00,225.25,140.49608856510423,67.31,151.94,130.91,27.77503817202344,10.59,0.89,13.31,10.84,49.0,0.8,213.67,167.5,994.47,0.0,
2021-01-14 11:00:00,455.22,140.49608856510423,36.81,155.88,108.58,27.77503817202344,13.01,0.51,14.85,12.92,49.0,1.21,207.56,348.19,993.4,0.0,
2021-01-14 12:00:00,462.65,140.49608856510423,18.56,147.62,89.66,27.77503817202344,11.72,0.4,21.89,16.63,49.0,1.06,192.8,482.47,991.42,0.0,
2021-01-14 13:00:00,236.32,140.49608856510423,9.61,129.08,72.74,27.77503817202344,14.31,0.31,43.44,19.56,49.0,0.97,181.61,443.99,989.77,0.0,
2021-01-14 14:00:00,123.16,140.49608856510423,7.58,110.38,61.19,27.77503817202344,9.12,0.26,64.14,21.13,49.0,0.9,163.52,336.5,988.83,0.0,
2021-01-14 15:00:00,123.95,140.49608856510423,6.78,99.43,54.81,27.77503817202344,5.3,0.14,55.61,20.94,49.0,0.76,181.47,229.0,988.48,0.0,
2021-01-14 16:00:00,176.14,140.49608856510423,6.6,96.03,52.98,27.77503817202344,1.49,0.46,40.44,19.46,49.0,0.78,168.65,103.56,988.78,0.0,
2021-01-15 08:00:00,110.35,140.49608856510423,19.81,98.36,64.89,27.77503817202344,14.1,0.52,6.98,12.2,49.0,0.74,151.86,32.4,991.4,0.0,
2021-01-15 09:00:00,142.97,140.49608856510423,30.85,105.09,77.25,27.77503817202344,15.53,0.48,7.97,12.41,49.07,0.25,112.71,69.5,991.67,0.0,
2021-01-15 10:00:00,182.16,140.49608856510423,29.79,124.55,64.93,27.77503817202344,15.79,0.45,9.79,12.89,55.06,0.63,69.56,95.65,991.9,0.0,
2021-01-15 11:00:00,201.34,140.49608856510423,31.48,145.45,98.86,27.77503817202344,11.41,0.72,11.99,13.83,49.0,0.45,102.29,116.8,991.7,0.0,
2021-01-15 12:00:00,227.42,140.49608856510423,23.23,159.14,99.42,27.77503817202344,9.88,0.52,16.62,15.51,49.0,0.85,139.21,214.4,990.92,0.0,
2021-01-15 13:00:00,215.66,140.49608856510423,14.27,164.22,94.84,27.77503817202344,14.22,0.58,28.69,18.43,49.0,0.96,158.97,359.93,989.35,0.0,
2021-01-15 14:00:00,153.66,140.49608856510423,10.32,157.59,88.2,27.77503817202344,11.77,0.49,39.44,20.31,49.0,1.01,188.63,351.09,987.83,0.0,
2021-01-15 15:00:00,191.24,140.49608856510423,8.29,136.08,75.3,27.77503817202344,7.17,0.3,46.83,21.01,49.0,1.06,178.12,228.2,987.35,0.0,
2021-01-15 16:00:00,256.88,140.49608856510423,7.01,126.11,68.87,27.77503817202344,5.64,0.34,43.5,20.54,49.0,0.75,159.12,76.15,987.27,0.0,
2021-01-16 08:00:00,79.36,140.49608856510423,5.87,98.21,53.53,27.77503817202344,12.3,0.76,17.79,10.74,49.0,1.62,98.19,43.55,991.12,0.0,
2021-01-16 09:00:00,122.11,140.49608856510423,9.91,103.5,59.59,27.77503817202344,16.41,1.0,14.57,10.84,55.37,1.9,88.5,78.27,991.7,0.0,
2021-01-16 10:00:00,187.65,140.49608856510423,13.13,113.19,67.3,27.77503817202344,13.32,0.7,13.73,11.54,49.0,1.55,99.22,123.7,991.77,0.0,
2021-01-16 11:00:00,189.78,140.49608856510423,17.54,115.81,72.21,27.77503817202344,8.0,0.6,13.08,12.36,49.0,1.34,119.12,171.07,991.05,0.0,
2021-01-16 12:00:00,142.83,140.49608856510423,12.49,102.73,61.31,27.77503817202344,6.38,0.5,14.79,12.86,49.0,1.56,102.72,209.59,989.93,0.0,
2021-01-16 13:00:00,93.29,140.49608856510423,11.91,95.69,57.17,27.77503817202344,5.03,0.5,17.38,15.02,49.0,1.18,128.44,378.53,988.5,0.0,
2021-01-16 14:00:00,51.65,140.49608856510423,10.68,102.91,59.9,27.77503817202344,6.99,0.41,25.57,17.89,49.0,1.08,138.35,429.77,986.65,0.0,
2021-01-16 15:00:00,30.82,140.49608856510423,8.58,91.99,52.48,27.77503817202344,10.86,0.45,35.62,18.82,49.0,1.32,119.89,262.18,986.02,0.0,
2021-01-16 16:00:00,40.64,140.49608856510423,5.58,82.88,45.26,27.77503817202344,8.88,0.8,39.11,18.77,49.0,1.25,114.47,70.05,985.95,0.0,
2021-01-17 08:00:00,91.26,140.49608856510423,8.66,83.79,48.33,27.77503817202344,15.21,0.61,13.59,10.26,49.0,0.86,214.38,48.82,992.33,0.0,
2021-01-17 09:00:00,118.77,140.49608856510423,9.55,89.4,51.98,27.77503817202344,15.3,0.68,15.27,11.01,49.0,0.59,244.04,111.05,993.0,0.0,
2021-01-17 10:00:00,156.37,140.49608856510423,8.55,101.97,57.77,27.77503817202344,16.2,0.34,18.29,12.74,49.0,0.41,238.31,237.02,993.15,0.0,
2021-01-17 11:00:00,129.69,140.49608856510423,8.06,121.72,67.71,27.77503817202344,18.23,0.43,31.11,15.79,49.0,0.23,266.99,386.65,992.05,0.0,
2021-01-17 12:00:00,69.84,140.49608856510423,7.04,148.57,80.67,27.77503817202344,15.87,0.61,56.93,18.45,49.0,0.65,124.8,405.27,990.73,0.0,
2021-01-17 13:00:00,78.58,140.49608856510423,6.72,153.52,83.13,27.77503817202344,10.88,0.68,86.28,20.01,49.0,0.75,41.55,392.76,989.87,0.0,
2021-01-17 14:00:00,166.63,140.49608856510423,3.58,131.16,68.72,27.77503817202344,7.44,0.48,108.34,20.98,49.0,0.63,95.86,344.6,989.05,0.0,
2021-01-17 15:00:00,215.18,140.49608856510423,5.03,128.82,68.26,27.77503817202344,9.75,0.48,108.45,20.97,49.0,0.41,191.62,216.9,988.62,0.0,
2021-01-17 16:00:00,238.93,140.49608856510423,6.23,126.57,68.66,27.77503817202344,7.17,0.48,89.39,19.81,49.0,0.34,269.84,90.14,988.8,0.0,
2021-01-18 08:00:00,179.89,140.49608856510423,24.02,98.56,68.36,27.77503817202344,5.11,0.32,7.58,14.53,49.0,0.71,225.38,50.61,992.9,0.0,
2021-01-18 09:00:00,240.66,140.49608856510423,23.65,105.26,71.57,27.77503817202344,7.21,0.34,8.5,15.54,49.0,0.61,223.98,78.01,993.72,0.0,
2021-01-18 10:00:00,290.39,140.49608856510423,24.43,112.34,75.9,27.77503817202344,9.46,0.81,11.03,17.17,38.61,0.62,226.74,173.93,993.85,0.0,
2021-01-18 11:00:00,273.23,140.49608856510423,17.16,126.51,77.49,27.77503817202344,14.32,0.96,18.08,18.84,49.0,0.49,221.41,224.64,992.88,0.0,
2021-01-18 12:00:00,237.07,140.49608856510423,15.04,130.69,77.98,27.77503817202344,13.69,0.64,23.59,19.95,49.0,0.65,232.0,244.98,991.68,0.0,
2021-01-18 13:00:00,233.79,140.49608856510423,10.15,132.32,74.91,27.77503817202344,9.15,0.32,35.52,21.29,49.0,0.42,251.3,329.49,990.23,0.0,
